gap,mcb_mode,target,mechanic,year,scope,peak,trough,dimension,name,pnl,peak_nav,drawdown_contribution_percentage_points,contribution_basis
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-05-07,2024-09-25,strategy,ATRDR,-376361.46745786926,8016354.315796261,4.694920566525451,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|BULL|V29B|20260508|300969.SZ,4183.971310021324,11136022.947280236,-0.03757150402642786,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|BULL|V29B|20260508|301213.SZ,-20763.69647127624,11136022.947280236,0.18645522346330456,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|BULL|V29B|20260508|301429.SZ,-10622.47753744156,11136022.947280236,0.09538843075063796,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|BULL|V29B|20260508|301550.SZ,-37211.19270988647,11136022.947280236,0.334151544820358,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|BULL|V29B|20260508|600336.SH,-5704.704519630189,11136022.947280236,0.051227485311741885,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|BULL|V29B|20260508|603267.SH,5993.430100888458,11136022.947280236,-0.05382020250193755,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|BULL|V29B|20260511|300034.SZ,-87227.58141544065,11136022.947280236,0.7832920408694413,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|V27|OAI-20260622-300368.SZ,11385.201917556748,11136022.947280236,-0.102237593900948,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|V27|OAI-20260622-600284.SH,-27530.11159054299,11136022.947280236,0.24721672827790556,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|V27|OAI-20260623-002698.SZ,27127.296931432513,11136022.947280236,-0.2435995063934189,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|V27|OAI-20260623-300204.SZ,27894.41040085915,11136022.947280236,-0.25048808298003583,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260414|301361.SZ,-19.400169639662636,11136022.947280236,0.00017421093447370062,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260415|000995.SZ,2818.137478102689,11136022.947280236,-0.02530649848194652,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260608|002229.SZ,-260245.63619098975,11136022.947280236,2.3369710840489053,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260609|603778.SH,-363516.3236219821,11136022.947280236,3.2643280760369136,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260616|002759.SZ,-302006.27438047,11136022.947280236,2.7119760421670946,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260617|603316.SH,19258.999479363833,11136022.947280236,-0.17294324527292287,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260617|603496.SH,-20464.578746531104,11136022.947280236,0.1837691862113951,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260618|002208.SZ,14090.03533480303,11136022.947280236,-0.1265266370364678,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260624|002929.SZ,26164.665370773044,11136022.947280236,-0.23495520343879386,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20260710|000718.SZ,-21267.325478811603,11136022.947280236,0.19097774474329499,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V72|V65|EARLY_TRANSITION|V53-20260421-002032.SZ,-4.55353048078797,11136022.947280236,4.0890096063425264e-05,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V72|V65|EARLY_TRANSITION|V53-20260421-002335.SZ,-1321.975793701693,11136022.947280236,0.011871166214007854,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V72|V65|EARLY_TRANSITION|V53-20260421-301202.SZ,-640.0351370649903,11136022.947280236,0.005747430120205587,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V72|V65|EARLY_TRANSITION|V53-20260421-600941.SH,325.32681112164954,11136022.947280236,-0.0029213913500519906,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V72|V65|EARLY_TRANSITION|V53-20260421-601728.SH,1994.5442148852744,11136022.947280236,-0.01791074088413588,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V72|V65|EARLY_TRANSITION|V53-20260421-605080.SH,-500.1019946676781,11136022.947280236,0.004490849175107157,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V72|V65|EARLY_TRANSITION|V53-20260422-003019.SZ,140.33327287497917,11136022.947280236,-0.001260174063391751,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V72|V65|EARLY_TRANSITION|V53-20260422-300628.SZ,-426.1747593673456,11136022.947280236,0.003826992467462819,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V72|V65|EARLY_TRANSITION|V53-20260422-300913.SZ,-998.6538667498696,11136022.947280236,0.008967778456255534,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V72|V65|EARLY_TRANSITION|V53-20260422-603228.SH,-1.2826628971261016,11136022.947280236,1.1518141648939112e-05,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V72|V65|EARLY_TRANSITION|V53-20260507-002823.SZ,4045.0400047279136,11136022.947280236,-0.036323919444830516,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,FULL_PATH_TROUGH_IN_YEAR,2026-05-13,2026-07-24,root,V72|V65|EARLY_TRANSITION|V53-20260507-300222.SZ,2476.5324978727976,11136022.947280236,-0.022238931345572022,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-01-04,2024-02-07,strategy,OGR,-3037028.574594975,16890208.61537213,17.981000967808725,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-01-04,2024-02-07,strategy,SMV6,-5471.180722224031,16890208.61537213,0.032392617798957184,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-01-04,2024-02-07,route,FIXED_BELOW_L_REPAIR,-3037028.574594975,16890208.61537213,17.981000967808725,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-01-04,2024-02-07,route,NATIVE_CALLBACK,-5471.180722224031,16890208.61537213,0.032392617798957184,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-01-04,2024-02-07,symbol,159611.SZ,-5471.180722224031,16890208.61537213,0.032392617798957184,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-01-04,2024-02-07,symbol,300552.SZ,-3007483.5206688396,16890208.61537213,17.806076817379665,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-01-04,2024-02-07,symbol,603345.SH,-29545.053926135413,16890208.61537213,0.17492415042905893,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-01-04,2024-02-07,root,300552.SZ|2024-01-11,-3007483.5206688396,16890208.61537213,17.806076817379665,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-01-04,2024-02-07,root,603345.SH|2024-01-22,-29545.053926135413,16890208.61537213,0.17492415042905893,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ANNUAL_LOCAL,2024-01-04,2024-02-07,root,SMV6|2023-03-07|159611.SZ|126,-5471.180722224031,16890208.61537213,0.032392617798957184,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,strategy,ATRDR,-280224.6960910882,17235850.331560865,1.6258246080146326,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,strategy,MCB,-72896.70575241021,17235850.331560865,0.4229365209729617,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,strategy,OGR,-3023695.033393407,17235850.331560865,17.54305691467201,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,strategy,SMV6,-11325.036268991891,17235850.331560865,0.06570628110093542,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,route,BULL,-78256.43418399555,17235850.331560865,0.4540329178926486,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,route,FAST_BEAR,-904974.0900863102,17235850.331560865,5.250533467613121,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,route,FIXED_BELOW_L_REPAIR,-3023695.033393407,17235850.331560865,17.54305691467201,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,route,MCB,-72896.70575241021,17235850.331560865,0.4229365209729617,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,route,NATIVE_CALLBACK,-11325.036268991891,17235850.331560865,0.06570628110093542,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,route,SLOW_BEAR,703005.8281792175,17235850.331560865,-4.078741777491136,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,000039.SZ,14687.1421967174,17235850.331560865,-0.08521275083146619,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,000678.SZ,-15085.352641150082,17235850.331560865,0.08752311229766849,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,000977.SZ,10239.548299986142,17235850.331560865,-0.05940843128137593,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,000980.SZ,-703303.6219747777,17235850.331560865,4.080469535564173,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,001287.SZ,59277.03779071601,17235850.331560865,-0.34391710678859166,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,001696.SZ,-9219.357401240197,17235850.331560865,0.05348942595746768,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002093.SZ,-15341.874507355493,17235850.331560865,0.08901141639216209,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002152.SZ,-16898.698089702037,17235850.331560865,0.09804388971026591,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002197.SZ,-21935.100016198507,17235850.331560865,0.12726439133689138,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002214.SZ,-11525.313187232585,17235850.331560865,0.06686825985097111,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002284.SZ,-14579.181285106224,17235850.331560865,0.08458637667797585,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002429.SZ,-2208.6480470077418,17235850.331560865,0.012814267961955134,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002526.SZ,6736.785053632375,17235850.331560865,-0.03908588740351574,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002543.SZ,-138233.42791218526,17235850.331560865,0.8020110714181803,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002565.SZ,-11055.057994419636,17235850.331560865,0.06413990480165942,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002645.SZ,1987.728245863846,17235850.331560865,-0.011532522084066153,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,002691.SZ,44061.150874939005,17235850.331560865,-0.25563665283318143,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,003007.SZ,111401.68736062296,17235850.331560865,-0.6463370545556049,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,159611.SZ,4178.156328432,17235850.331560865,-0.024241080353206046,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,159980.SZ,-1067.7685486079936,17235850.331560865,0.006195044213471638,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,159997.SZ,-14435.424048815898,17235850.331560865,0.08375231724066982,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300078.SZ,-9086.731581221737,17235850.331560865,0.05271994944504051,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300099.SZ,-9193.583262230402,17235850.331560865,0.05333988799726273,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300150.SZ,-8674.792187007351,17235850.331560865,0.05032993452677405,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300222.SZ,-3965.342515485772,17235850.331560865,0.02300636428842019,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300248.SZ,-17544.728906138316,17235850.331560865,0.10179207041506887,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300257.SZ,22865.15093787374,17235850.331560865,-0.13266041708429646,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300294.SZ,13536.242108269164,17235850.331560865,-0.07853538901694171,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300300.SZ,-25695.700444456757,17235850.331560865,0.14908287058750397,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300307.SZ,-17458.63467053989,17235850.331560865,0.10129256366638947,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300359.SZ,-899.0658998558399,17235850.331560865,0.005216254971821987,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300417.SZ,-6859.132704480896,17235850.331560865,0.03979573141175993,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300482.SZ,13302.33777524119,17235850.331560865,-0.07717830869581786,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300520.SZ,-4663.351359399324,17235850.331560865,0.027056114260055854,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300540.SZ,9298.601667724131,17235850.331560865,-0.05394919014060653,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300552.SZ,-3007483.5206688396,17235850.331560865,17.448999978618893,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300563.SZ,165557.23048438513,17235850.331560865,-0.9605399635040368,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300604.SZ,-201670.46811153245,17235850.331560865,1.1700639320489465,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,FULL_PATH_TROUGH_IN_YEAR,2023-09-04,2024-02-07,symbol,300611.SZ,-11071.50771716872,17235850.331560865,0.06423534379905521,Additive contribution within the same actual portfolio peak-to-trough window; negative contribution offsets drawdown
