id,holding_state,receivable_tax_timing_residual,exact_total_daily_pnl,allocated_lot_pnl
FIXED_50_D08_C_10,HIGH_NONIMPROVING,-50.40000000083228,167400.98432279914,167451.38432279998
FIXED_50_D08_C_MAX,UNKNOWN,0.0,0.0,0.0
FIXED_50_D08_C_MAX,LOW_NONIMPROVING,-36.600000000634736,29033.43461799936,29070.034617999976
FIXED_50_D08_C_MAX,LOW_IMPROVING,12.000000000230102,-102374.41755409981,-102386.41755410006
FIXED_50_D08_C_MAX,HIGH_IMPROVING,84.96000000078504,-60414.96185799909,-60499.92185799987
FIXED_50_D08_C_MAX,HIGH_NONIMPROVING,-60.36000000081253,-21465.26155320101,-21404.901553200205
FIXED_75_D08_C_10,UNKNOWN,0.0,0.0,0.0
FIXED_75_D08_C_10,LOW_NONIMPROVING,-995.4000000000597,2221.212766999961,3216.6127670000205
FIXED_75_D08_C_10,LOW_IMPROVING,714.000000000724,-73368.7912786993,-74082.79127870002
FIXED_75_D08_C_10,HIGH_IMPROVING,332.99999999897454,-172729.1491219008,-173062.14912189974
FIXED_75_D08_C_10,HIGH_NONIMPROVING,-51.5999999997598,250673.22514370014,250724.82514369988
FIXED_75_D08_C_MAX,UNKNOWN,0.0,0.0,0.0
FIXED_75_D08_C_MAX,LOW_NONIMPROVING,-38.40000000010377,-9491.106666800333,-9452.706666800237
FIXED_75_D08_C_MAX,LOW_IMPROVING,10.99999999948841,-150794.3414605005,-150805.34146050003
FIXED_75_D08_C_MAX,HIGH_IMPROVING,131.28000000108386,-83448.63518329896,-83579.91518330004
FIXED_75_D08_C_MAX,HIGH_NONIMPROVING,-103.88000000017814,-28271.915308700292,-28168.03530870011
FIX_A_D09_C_10_E10,UNKNOWN,0.0,0.0,0.0
FIX_A_D09_C_10_E10,LOW_NONIMPROVING,-488.00000000026375,171120.4403807997,171608.4403808
FIX_A_D09_C_10_E10,LOW_IMPROVING,487.9999999997235,-456128.84309130034,-456616.84309130005
FIX_A_D09_C_10_E10,HIGH_IMPROVING,-292.43482399993627,-108334.42854110012,-108041.99371710018
FIX_A_D09_C_10_E10,HIGH_NONIMPROVING,292.43482400011817,-97038.61628120008,-97331.0511052002
FIX_A_D09_C_10_EST,UNKNOWN,0.0,0.0,0.0
FIX_A_D09_C_10_EST,LOW_NONIMPROVING,975.3320000002632,-30594.37522889988,-31569.707228900123
FIX_A_D09_C_10_EST,LOW_IMPROVING,-519.8200000002525,-420321.59468920034,-419801.77468920004
FIX_A_D09_C_10_EST,HIGH_IMPROVING,-852.83999999976,-115017.51111639972,-114164.67111639996
FIX_A_D09_C_10_EST,HIGH_NONIMPROVING,397.327999999623,-38040.75902360061,-38438.08702360022
FIX_A_D09_C_MAX_E10,UNKNOWN,0.0,0.0,0.0
FIX_A_D09_C_MAX_E10,LOW_NONIMPROVING,-635.199999999361,111840.98914940062,112476.18914939996
FIX_A_D09_C_MAX_E10,LOW_IMPROVING,635.199999999591,-484931.16884490044,-485566.36884490005
FIX_A_D09_C_MAX_E10,HIGH_IMPROVING,2606.5391279997793,33832.02378279995,31225.484654800195
FIX_A_D09_C_MAX_E10,HIGH_NONIMPROVING,-2606.539128000032,-115284.91521600028,-112678.37608800024
FIX_A_D09_C_MAX_EST,UNKNOWN,0.0,0.0,0.0
FIX_A_D09_C_MAX_EST,LOW_NONIMPROVING,1245.33799999938,-331407.24355440115,-332652.5815544005
FIX_A_D09_C_MAX_EST,LOW_IMPROVING,-169.19999999998208,-339398.2682230004,-339229.06822300045
FIX_A_D09_C_MAX_EST,HIGH_IMPROVING,-117.0000000000964,-95770.51815440002,-95653.51815439994
FIX_A_D09_C_MAX_EST,HIGH_NONIMPROVING,-959.1379999998671,19008.2621920002,19967.40019200009
FIX_A_D09_C_ONE_E10,UNKNOWN,0.0,0.0,0.0
FIX_A_D09_C_ONE_E10,LOW_NONIMPROVING,-1.1029896995751187e-09,1134106.2735379983,1134106.2735379995
FIX_A_D09_C_ONE_E10,LOW_IMPROVING,-1.0186340659856796e-10,-773104.4531310003,-773104.4531310003
FIX_A_D09_C_ONE_E10,HIGH_IMPROVING,5072.000000000189,481777.5939640001,476705.5939639999
FIX_A_D09_C_ONE_E10,HIGH_NONIMPROVING,-5072.000000000029,-316356.6666760006,-311284.6666760006
FIX_A_D09_C_ONE_EST,UNKNOWN,0.0,0.0,0.0
FIX_A_D09_C_ONE_EST,LOW_NONIMPROVING,5892.999999999767,-421649.1036788003,-427542.10367880005
FIX_A_D09_C_ONE_EST,LOW_IMPROVING,-1352.1999999998952,-824127.7262956,-822775.5262956
FIX_A_D09_C_ONE_EST,HIGH_IMPROVING,2.9103830456733704e-11,70749.89358840068,70749.89358840056
FIX_A_D09_C_ONE_EST,HIGH_NONIMPROVING,-4540.800000000105,358487.2066870987,363028.0066870989
FIX_B_D09_C_10_COST2,UNKNOWN,0.0,0.0,0.0
FIX_B_D09_C_10_COST2,LOW_NONIMPROVING,-445.199999998566,141524.41320620128,141969.61320619987
FIX_B_D09_C_10_COST2,LOW_IMPROVING,445.19999999974243,-437909.21603720007,-438354.4160371998
FIX_B_D09_C_10_COST2,HIGH_IMPROVING,-261.3339519991596,-114301.31150479935,-114039.97755280018
FIX_B_D09_C_10_COST2,HIGH_NONIMPROVING,261.33395199932966,-111157.76662670053,-111419.10057869983
FIX_B_D09_C_10_DELAY1_CA,UNKNOWN,0.0,0.0,0.0
FIX_B_D09_C_10_DELAY1_CA,LOW_NONIMPROVING,-129.999999998965,150139.9094098009,150269.90940979985
FIX_B_D09_C_10_DELAY1_CA,LOW_IMPROVING,-212.2760000011076,-232003.88817480113,-231791.61217480004
FIX_B_D09_C_10_DELAY1_CA,HIGH_IMPROVING,-545.7240000004167,-210428.57711330045,-209882.85311330002
FIX_B_D09_C_10_DELAY1_CA,HIGH_NONIMPROVING,888.0000000004657,-111853.66757009993,-112741.6675701004
FIX_B_D09_C_MAX_COST2,UNKNOWN,0.0,0.0,0.0
FIX_B_D09_C_MAX_COST2,LOW_NONIMPROVING,-380.60000000000156,87135.97682310041,87516.57682310043
FIX_B_D09_C_MAX_COST2,LOW_IMPROVING,380.59999999975867,-471493.88250680047,-471874.4825068002
FIX_B_D09_C_MAX_COST2,HIGH_IMPROVING,2451.11651199967,-41071.73467490019,-43522.85118689989
FIX_B_D09_C_MAX_COST2,HIGH_NONIMPROVING,-2451.1165119994585,-72818.41444209951,-70367.29793010003
FIX_B_D09_C_MAX_DELAY1,UNKNOWN,0.0,0.0,0.0
FIX_B_D09_C_MAX_DELAY1,LOW_NONIMPROVING,-496.99999999928093,-162355.5621375991,-161858.5621375999
FIX_B_D09_C_MAX_DELAY1,LOW_IMPROVING,156.91999999957983,-299279.30096860067,-299436.2209686002
FIX_B_D09_C_MAX_DELAY1,HIGH_IMPROVING,342.0799999998519,42306.42189159995,41964.34189160011
FIX_B_D09_C_MAX_DELAY1,HIGH_NONIMPROVING,-2.0000000004324647,-171198.92409280047,-171196.9240928
FIX_B_D09_C_ONE_COST2,UNKNOWN,0.0,0.0,0.0
FIX_B_D09_C_ONE_COST2,LOW_NONIMPROVING,2.9399416234809905e-10,1063227.7547759996,1063227.754775999
FIX_B_D09_C_ONE_COST2,LOW_IMPROVING,1.3096723705530167e-10,-789036.4517132,-789036.4517132001
FIX_B_D09_C_ONE_COST2,HIGH_IMPROVING,5071.999999999956,457150.87865960004,452078.87865960004
FIX_B_D09_C_ONE_COST2,HIGH_NONIMPROVING,-5071.999999999316,-333966.2182795991,-328894.2182795998
FIX_B_D09_C_ONE_DELAY1,UNKNOWN,0.0,0.0,0.0
FIX_B_D09_C_ONE_DELAY1,LOW_NONIMPROVING,-2360.0000000005502,37654.652275199594,40014.65227520018
FIX_B_D09_C_ONE_DELAY1,LOW_IMPROVING,2360.0,-256068.2387176,-258428.23871760006
FIX_B_D09_C_ONE_DELAY1,HIGH_IMPROVING,-2.9103830456733704e-11,-90963.51064900041,-90963.51064900038
FIX_B_D09_C_ONE_DELAY1,HIGH_NONIMPROVING,1.4551915228366852e-11,-203226.78394799994,-203226.78394799994
FIX_E_P0_POOL_C_10_E10,UNKNOWN,0.0,0.0,0.0
FIX_E_P0_POOL_C_10_E10,LOW_NONIMPROVING,-256.8399999999665,-164122.19068040006,-163865.35068040012
FIX_E_P0_POOL_C_10_E10,LOW_IMPROVING,120.00033599991963,-377761.9798716001,-377881.98020760005
FIX_E_P0_POOL_C_10_E10,HIGH_IMPROVING,478.87966400006553,26786.710461399984,26307.830797399933
FIX_E_P0_POOL_C_10_E10,HIGH_NONIMPROVING,-342.04000000008455,-192485.00268099998,-192142.96268099986
FIX_E_P0_POOL_C_10_EST,UNKNOWN,0.0,0.0,0.0
FIX_E_P0_POOL_C_10_EST,LOW_NONIMPROVING,-47.99999999987631,-261027.6048551005,-260979.60485510062
FIX_E_P0_POOL_C_10_EST,LOW_IMPROVING,-1322.3800000007936,-211939.8328972009,-210617.4528972001
FIX_E_P0_POOL_C_10_EST,HIGH_IMPROVING,-114.10000000010268,-87717.84817700007,-87603.74817699997
FIX_E_P0_POOL_C_10_EST,HIGH_NONIMPROVING,1484.4800000004798,-186713.86649079964,-188198.34649080012
FIX_E_P0_POOL_C_MAX_E10,UNKNOWN,0.0,0.0,0.0
FIX_E_P0_POOL_C_MAX_E10,LOW_NONIMPROVING,-101.41999999969994,-163302.3223078,-163200.9023078003
FIX_E_P0_POOL_C_MAX_E10,LOW_IMPROVING,-56.19969200039111,-396532.42867910047,-396476.22898710007
FIX_E_P0_POOL_C_MAX_E10,HIGH_IMPROVING,521.3596919992287,43172.443448099075,42651.08375609985
FIX_E_P0_POOL_C_MAX_E10,HIGH_NONIMPROVING,-363.7399999992522,-180848.1994513991,-180484.45945139986
FIX_E_P0_POOL_C_MAX_EST,UNKNOWN,0.0,0.0,0.0
FIX_E_P0_POOL_C_MAX_EST,LOW_NONIMPROVING,-27.599999999619286,-302845.43818869995,-302817.83818870026
FIX_E_P0_POOL_C_MAX_EST,LOW_IMPROVING,-714.9199999996117,-180224.14984899972,-179509.2298490001
FIX_E_P0_POOL_C_MAX_EST,HIGH_IMPROVING,-133.20000000015352,-80205.66257460008,-80072.46257459994
FIX_E_P0_POOL_C_MAX_EST,HIGH_NONIMPROVING,875.7199999998784,-219451.63398620024,-220327.35398620012
FIX_E_P0_POOL_C_ONE_E10,UNKNOWN,0.0,0.0,0.0
FIX_E_P0_POOL_C_ONE_E10,LOW_NONIMPROVING,-3216.000000000364,435067.7263800005,438283.7263800008
FIX_E_P0_POOL_C_ONE_E10,LOW_IMPROVING,3215.9999999995634,-305848.5591000018,-309064.55910000135
FIX_E_P0_POOL_C_ONE_E10,HIGH_IMPROVING,8.731149137020111e-11,-177667.06809000042,-177667.06809000054
FIX_E_P0_POOL_C_ONE_E10,HIGH_NONIMPROVING,2.0372681319713593e-10,-329109.56053999916,-329109.5605399994
FIX_E_P0_POOL_C_ONE_EST,UNKNOWN,0.0,0.0,0.0
FIX_E_P0_POOL_C_ONE_EST,LOW_NONIMPROVING,-2365.6000000003405,-542436.9010800007,-540071.3010800004
FIX_E_P0_POOL_C_ONE_EST,LOW_IMPROVING,-10204.580000000045,-46040.83564999956,-35836.25564999951
FIX_E_P0_POOL_C_ONE_EST,HIGH_IMPROVING,-2204.3999999996886,223143.15086000046,225347.55086000013
FIX_E_P0_POOL_C_ONE_EST,HIGH_NONIMPROVING,14774.579999999696,-270682.2761000007,-285456.85610000044
FIX_E_P1_BALANCED_C_10_E10,UNKNOWN,0.0,0.0,0.0
FIX_E_P1_BALANCED_C_10_E10,LOW_NONIMPROVING,659.5000000005439,-111035.77098489972,-111695.27098490024
FIX_E_P1_BALANCED_C_10_E10,LOW_IMPROVING,-589.7000000002226,-225500.05910360022,-224910.35910359997
FIX_E_P1_BALANCED_C_10_E10,HIGH_IMPROVING,632.6000000007043,66363.74746720068,65731.14746719997
FIX_E_P1_BALANCED_C_10_E10,HIGH_NONIMPROVING,-702.4000000005763,-264559.6466610005,-263857.24666099995
FIX_E_P1_BALANCED_C_10_EST,UNKNOWN,0.0,0.0,0.0
FIX_E_P1_BALANCED_C_10_EST,LOW_NONIMPROVING,-26.81399999988571,-202301.9855157002,-202275.17151570026
FIX_E_P1_BALANCED_C_10_EST,LOW_IMPROVING,-1312.286000000031,-272958.0869949001,-271645.80099490006
FIX_E_P1_BALANCED_C_10_EST,HIGH_IMPROVING,-729.1999999991058,175410.09229300095,176139.29229300003
FIX_E_P1_BALANCED_C_10_EST,HIGH_NONIMPROVING,2068.299999999712,-269795.3867909005,-271863.68679090025
FIX_E_P1_BALANCED_C_MAX_E10_CA,UNKNOWN,0.0,0.0,0.0
FIX_E_P1_BALANCED_C_MAX_E10_CA,LOW_NONIMPROVING,-525.300000000183,-206713.10358060015,-206187.80358059995
FIX_E_P1_BALANCED_C_MAX_E10_CA,LOW_IMPROVING,339.1000000002414,-132048.67524479982,-132387.77524480005
FIX_E_P1_BALANCED_C_MAX_E10_CA,HIGH_IMPROVING,584.279999999997,-217332.9780500999,-217917.2580500999
FIX_E_P1_BALANCED_C_MAX_E10_CA,HIGH_NONIMPROVING,-398.07999999978347,-189702.36237389984,-189304.28237390003
FIX_E_P1_BALANCED_C_MAX_EST,UNKNOWN,0.0,0.0,0.0
FIX_E_P1_BALANCED_C_MAX_EST,LOW_NONIMPROVING,193.84199999976454,-179495.65015780053,-179689.49215780036
FIX_E_P1_BALANCED_C_MAX_EST,LOW_IMPROVING,311.1179999997213,-208424.5563052005,-208735.67430520023
FIX_E_P1_BALANCED_C_MAX_EST,HIGH_IMPROVING,-512.0999999999731,-68102.90945029986,-67590.80945029992
FIX_E_P1_BALANCED_C_MAX_EST,HIGH_NONIMPROVING,7.139999999989868,-256634.92552450014,-256642.06552450013
FIX_E_P1_BALANCED_C_ONE_E10,UNKNOWN,0.0,0.0,0.0
FIX_E_P1_BALANCED_C_ONE_E10,LOW_NONIMPROVING,4992.000000001703,-239708.7550965983,-244700.75509660004
FIX_E_P1_BALANCED_C_ONE_E10,LOW_IMPROVING,-4991.999999999898,97209.13262470055,102201.13262470043
FIX_E_P1_BALANCED_C_ONE_E10,HIGH_IMPROVING,-6533.600000000559,419251.2914784986,425784.8914784992
FIX_E_P1_BALANCED_C_ONE_E10,HIGH_NONIMPROVING,6533.599999999278,-375351.6955410008,-381885.2955410001
FIX_E_P1_BALANCED_C_ONE_EST,UNKNOWN,0.0,0.0,0.0
FIX_E_P1_BALANCED_C_ONE_EST,LOW_NONIMPROVING,2695.999999999898,1130994.1836187989,1128298.1836187989
FIX_E_P1_BALANCED_C_ONE_EST,LOW_IMPROVING,-2696.000000001077,-872487.3817783013,-869791.3817783002
FIX_E_P1_BALANCED_C_ONE_EST,HIGH_IMPROVING,-6739.600000000224,-23941.878165600705,-17202.278165600437
FIX_E_P1_BALANCED_C_ONE_EST,HIGH_NONIMPROVING,6739.59999999954,163864.32107499952,157124.72107499995
FIX_E_P2_PHASE_C_10_E10,UNKNOWN,0.0,0.0,0.0
FIX_E_P2_PHASE_C_10_E10,LOW_NONIMPROVING,-239.90096000065842,-297783.480852501,-297543.57989250036
FIX_E_P2_PHASE_C_10_E10,LOW_IMPROVING,-1232.899999999839,-26749.924089999986,-25517.024090000144
FIX_E_P2_PHASE_C_10_E10,HIGH_IMPROVING,-254.99999999976717,-56489.08851239999,-56234.08851240021
FIX_E_P2_PHASE_C_10_E10,HIGH_NONIMPROVING,1727.8009600001797,-145151.10129219986,-146878.90225220003
FIX_E_P2_PHASE_C_10_EST,UNKNOWN,0.0,0.0,0.0
FIX_E_P2_PHASE_C_10_EST,LOW_NONIMPROVING,206.9200000003002,-233389.44524580013,-233596.36524580044
FIX_E_P2_PHASE_C_10_EST,LOW_IMPROVING,-277.41999999978725,-278875.2387786999,-278597.8187787001
FIX_E_P2_PHASE_C_10_EST,HIGH_IMPROVING,-385.50000000061846,-98674.05416580086,-98288.55416580026
FIX_E_P2_PHASE_C_10_EST,HIGH_NONIMPROVING,456.00000000024556,-83827.30778109975,-84283.30778109995
FIX_E_P2_PHASE_C_MAX_E10,UNKNOWN,0.0,0.0,0.0
FIX_E_P2_PHASE_C_MAX_E10,LOW_NONIMPROVING,-580.4009599999254,-286597.14104520006,-286016.7400852001
FIX_E_P2_PHASE_C_MAX_E10,LOW_IMPROVING,-1246.3999999999899,-71095.95593949995,-69849.55593949997
FIX_E_P2_PHASE_C_MAX_E10,HIGH_IMPROVING,-294.7999999995918,-1577.0424957997166,-1282.2424958000483
FIX_E_P2_PHASE_C_MAX_E10,HIGH_NONIMPROVING,2121.60095999967,-170072.92605270038,-172194.5270127
FIX_E_P2_PHASE_C_MAX_EST,UNKNOWN,0.0,0.0,0.0
FIX_E_P2_PHASE_C_MAX_EST,LOW_NONIMPROVING,161.22599999978047,-237585.30645470048,-237746.53245470027
FIX_E_P2_PHASE_C_MAX_EST,LOW_IMPROVING,-249.7259999998514,-266801.05022720003,-266551.32422720024
FIX_E_P2_PHASE_C_MAX_EST,HIGH_IMPROVING,-403.89999999982683,-103286.46318710002,-102882.56318710018
FIX_E_P2_PHASE_C_MAX_EST,HIGH_NONIMPROVING,492.39999999951306,-112771.30931710056,-113263.70931710009
FIX_E_P2_PHASE_C_ONE_E10,UNKNOWN,0.0,0.0,0.0
FIX_E_P2_PHASE_C_ONE_E10,LOW_NONIMPROVING,3512.000000000262,-82672.50736959907,-86184.50736959933
FIX_E_P2_PHASE_C_ONE_E10,LOW_IMPROVING,-3512.000000000058,-556560.7525172004,-553048.7525172004
FIX_E_P2_PHASE_C_ONE_E10,HIGH_IMPROVING,-1568.0000000001164,346305.4628360998,347873.4628360999
FIX_E_P2_PHASE_C_ONE_E10,HIGH_NONIMPROVING,1568.0000000000364,-311155.1104144001,-312723.1104144001
FIX_E_P2_PHASE_C_ONE_EST,UNKNOWN,0.0,0.0,0.0
FIX_E_P2_PHASE_C_ONE_EST,LOW_NONIMPROVING,-1.4551915228366852e-10,-214877.49354760058,-214877.49354760043
FIX_E_P2_PHASE_C_ONE_EST,LOW_IMPROVING,1.4551915228366852e-10,-326303.1099050003,-326303.1099050005
FIX_E_P2_PHASE_C_ONE_EST,HIGH_IMPROVING,-4.3655745685100555e-11,-185326.2064023002,-185326.2064023001
FIX_E_P2_PHASE_C_ONE_EST,HIGH_NONIMPROVING,-8.003553375601768e-11,-125877.96581190024,-125877.96581190015
FIX_E_P3_CORROBORATE_C_10_E10,UNKNOWN,0.0,0.0,0.0
FIX_E_P3_CORROBORATE_C_10_E10,LOW_NONIMPROVING,-352.400000001202,-19321.707115101395,-18969.30711510018
FIX_E_P3_CORROBORATE_C_10_E10,LOW_IMPROVING,82.40063000013106,-309408.8658820001,-309491.26651200023
FIX_E_P3_CORROBORATE_C_10_E10,HIGH_IMPROVING,162.8761700017585,115285.15094290138,115122.2747728996
FIX_E_P3_CORROBORATE_C_10_E10,HIGH_NONIMPROVING,107.12319999868032,-168152.72119250114,-168259.8443924999
FIX_E_P3_CORROBORATE_C_10_EST,UNKNOWN,0.0,0.0,0.0
FIX_E_P3_CORROBORATE_C_10_EST,LOW_NONIMPROVING,-42.29999999977008,-96785.7536867999,-96743.45368680012
FIX_E_P3_CORROBORATE_C_10_EST,LOW_IMPROVING,-397.1995239998887,-364860.12822809996,-364462.9287041001
FIX_E_P3_CORROBORATE_C_10_EST,HIGH_IMPROVING,386.6995240000506,-31769.658432700206,-32156.357956700274
FIX_E_P3_CORROBORATE_C_10_EST,HIGH_NONIMPROVING,52.800000000299406,-98586.52078589954,-98639.32078589985
FIX_E_P3_CORROBORATE_C_MAX_E10,UNKNOWN,0.0,0.0,0.0
FIX_E_P3_CORROBORATE_C_MAX_E10,LOW_NONIMPROVING,868.9999999990221,227398.73221669928,226529.73221670027
FIX_E_P3_CORROBORATE_C_MAX_E10,LOW_IMPROVING,-1030.999845999746,-399107.6903664997,-398076.69052049995
FIX_E_P3_CORROBORATE_C_MAX_E10,HIGH_IMPROVING,112.68944600165696,78103.10775570152,77990.41830969986
FIX_E_P3_CORROBORATE_C_MAX_E10,HIGH_NONIMPROVING,49.31039999900804,-306557.00352500135,-306606.3139250003
FIX_E_P3_CORROBORATE_C_MAX_EST,UNKNOWN,0.0,0.0,0.0
FIX_E_P3_CORROBORATE_C_MAX_EST,LOW_NONIMPROVING,-199.6000000003653,-198879.01774340076,-198679.41774340047
FIX_E_P3_CORROBORATE_C_MAX_EST,LOW_IMPROVING,-36.39970599945627,-68245.3196831994,-68208.91997719996
FIX_E_P3_CORROBORATE_C_MAX_EST,HIGH_IMPROVING,186.43970600055718,91679.26257170003,91492.82286569942
FIX_E_P3_CORROBORATE_C_MAX_EST,HIGH_NONIMPROVING,49.560000000249374,-47935.258247699356,-47984.818247699644
FIX_E_P3_CORROBORATE_C_ONE_E10,UNKNOWN,0.0,0.0,0.0
FIX_E_P3_CORROBORATE_C_ONE_E10,LOW_NONIMPROVING,3.710738383233547e-10,-296550.4702351993,-296550.47023519967
FIX_E_P3_CORROBORATE_C_ONE_E10,LOW_IMPROVING,2.9103830456733704e-10,-514836.5610960006,-514836.5610960009
FIX_E_P3_CORROBORATE_C_ONE_E10,HIGH_IMPROVING,-2.1827872842550278e-11,174601.28578259982,174601.28578259982
FIX_E_P3_CORROBORATE_C_ONE_E10,HIGH_NONIMPROVING,-1.4551915228366852e-10,244750.5798696999,244750.5798697
FIX_E_P3_CORROBORATE_C_ONE_EST,UNKNOWN,0.0,0.0,0.0
FIX_E_P3_CORROBORATE_C_ONE_EST,LOW_NONIMPROVING,-4.0745362639427185e-10,367784.9186099998,367784.9186100003
FIX_E_P3_CORROBORATE_C_ONE_EST,LOW_IMPROVING,-797.9981379998144,18961.329808397917,19759.327946397694
FIX_E_P3_CORROBORATE_C_ONE_EST,HIGH_IMPROVING,797.998138000883,462160.9622300017,461362.96409200085
FIX_E_P3_CORROBORATE_C_ONE_EST,HIGH_NONIMPROVING,4.0745362639427185e-10,1294972.9466600013,1294972.9466600006
FIX_Q3_BASE_C_10_E10_CA,UNKNOWN,0.0,0.0,0.0
FIX_Q3_BASE_C_10_E10_CA,LOW_NONIMPROVING,-279.4000000000051,71749.43440749997,72028.83440749999
FIX_Q3_BASE_C_10_E10_CA,LOW_IMPROVING,714.6640000004486,-351805.1759721995,-352519.83997219993
FIX_Q3_BASE_C_10_E10_CA,HIGH_IMPROVING,-167.27999999999702,-102214.05843400012,-102046.77843400012
FIX_Q3_BASE_C_10_E10_CA,HIGH_NONIMPROVING,-267.9839999997421,-131698.8955450997,-131430.91154509992
FIX_Q3_BASE_C_10_EST,UNKNOWN,0.0,0.0,0.0
FIX_Q3_BASE_C_10_EST,LOW_NONIMPROVING,233.45000000080745,9632.817667700583,9399.367667699742
FIX_Q3_BASE_C_10_EST,LOW_IMPROVING,-233.45000000128493,-447469.63843940105,-447236.18843939976
FIX_Q3_BASE_C_10_EST,HIGH_IMPROVING,-772.800000000534,-135240.20132660033,-134467.4013265998
FIX_Q3_BASE_C_10_EST,HIGH_NONIMPROVING,772.800000001105,31138.974468100932,30366.174468099838
FIX_Q3_BASE_C_MAX_E10,UNKNOWN,0.0,0.0,0.0
FIX_Q3_BASE_C_MAX_E10,LOW_NONIMPROVING,-1343.5999999994124,-5728.6770852995105,-4385.077085300087
FIX_Q3_BASE_C_MAX_E10,LOW_IMPROVING,1280.5999999992848,-743148.9281393006,-744429.5281393
FIX_Q3_BASE_C_MAX_E10,HIGH_IMPROVING,828.2800000001212,-113235.2195429997,-114063.49954299981
FIX_Q3_BASE_C_MAX_E10,HIGH_NONIMPROVING,-765.279999999901,287875.66920509987,288640.94920509984
FIX_Q3_BASE_C_MAX_EST,UNKNOWN,0.0,0.0,0.0
FIX_Q3_BASE_C_MAX_EST,LOW_NONIMPROVING,-76.70000000180528,310437.6076182985,310514.30761830026
FIX_Q3_BASE_C_MAX_EST,LOW_IMPROVING,76.7000000001675,-799459.5700154996,-799536.2700154998
FIX_Q3_BASE_C_MAX_EST,HIGH_IMPROVING,-1618.199999999419,79686.76192660036,81304.9619265997
FIX_Q3_BASE_C_MAX_EST,HIGH_NONIMPROVING,1618.2000000004607,3612.710067100241,1994.5100670998218
FIX_Q3_BASE_C_ONE_E10,UNKNOWN,0.0,0.0,0.0
FIX_Q3_BASE_C_ONE_E10,LOW_NONIMPROVING,-217.6999999996915,-165712.14765519951,-165494.4476551998
FIX_Q3_BASE_C_ONE_E10,LOW_IMPROVING,217.70000000071013,-995935.5851983989,-996153.2851983998
FIX_Q3_BASE_C_ONE_E10,HIGH_IMPROVING,1131.5999999999476,374337.4535107997,373205.8535107996
FIX_Q3_BASE_C_ONE_E10,HIGH_NONIMPROVING,-1131.6000000005733,845447.7832799987,846579.3832799993
FIX_Q3_BASE_C_ONE_EST,UNKNOWN,0.0,0.0,0.0
FIX_Q3_BASE_C_ONE_EST,LOW_NONIMPROVING,-1265.0000000010768,480486.6023573999,481751.60235740105
FIX_Q3_BASE_C_ONE_EST,LOW_IMPROVING,1265.000000000393,-581642.6948476001,-582907.6948476005
FIX_Q3_BASE_C_ONE_EST,HIGH_IMPROVING,1461.399999999543,-185676.02895640093,-187137.42895640037
FIX_Q3_BASE_C_ONE_EST,HIGH_NONIMPROVING,-1461.3999999988155,1469748.0519282017,1471209.4519282004
FIX_Q3_ENHANCED_C_10_E10,UNKNOWN,0.0,0.0,0.0
FIX_Q3_ENHANCED_C_10_E10,LOW_NONIMPROVING,-180.00000000029104,258306.24350339966,258486.24350339995
FIX_Q3_ENHANCED_C_10_E10,LOW_IMPROVING,180.00000000024738,-475553.5287466997,-475733.5287466999
FIX_Q3_ENHANCED_C_10_E10,HIGH_IMPROVING,125.9999999989418,-41100.20308160118,-41226.20308160013
FIX_Q3_ENHANCED_C_10_E10,HIGH_NONIMPROVING,-125.99999999920874,-67112.65981339931,-66986.65981340008
FIX_Q3_ENHANCED_C_10_EST,UNKNOWN,0.0,0.0,0.0
FIX_Q3_ENHANCED_C_10_EST,LOW_NONIMPROVING,115.64808000056519,197830.86856950028,197715.22048949968
FIX_Q3_ENHANCED_C_10_EST,LOW_IMPROVING,249.92599999969752,-397371.7963148003,-397621.7223148
FIX_Q3_ENHANCED_C_10_EST,HIGH_IMPROVING,199.32095999916464,-173895.74934280105,-174095.07030280022
FIX_Q3_ENHANCED_C_10_EST,HIGH_NONIMPROVING,-564.8950399990135,74653.26588240103,75218.16092240004
FIX_Q3_ENHANCED_C_MAX_E10,UNKNOWN,0.0,0.0,0.0
FIX_Q3_ENHANCED_C_MAX_E10,LOW_NONIMPROVING,-340.00000000001546,313186.59991570027,313526.59991570027
FIX_Q3_ENHANCED_C_MAX_E10,LOW_IMPROVING,206.99999999993634,-695229.7863125002,-695436.7863125002
FIX_Q3_ENHANCED_C_MAX_E10,HIGH_IMPROVING,219.00000000022283,-62554.6670307999,-62773.667030800134
FIX_Q3_ENHANCED_C_MAX_E10,HIGH_NONIMPROVING,-86.00000000019008,25484.713308799895,25570.71330880007
FIX_Q3_ENHANCED_C_MAX_EST,UNKNOWN,0.0,0.0,0.0
FIX_Q3_ENHANCED_C_MAX_EST,LOW_NONIMPROVING,-335.36672000078465,232879.49273269926,233214.8594527001
FIX_Q3_ENHANCED_C_MAX_EST,LOW_IMPROVING,254.35999999957085,-389920.5652611004,-390174.9252611
FIX_Q3_ENHANCED_C_MAX_EST,HIGH_IMPROVING,161.20336000002249,-313205.2571791997,-313366.46053919976
FIX_Q3_ENHANCED_C_MAX_EST,HIGH_NONIMPROVING,-80.19663999954355,316877.7814896004,316957.9781296
FIX_Q3_ENHANCED_C_ONE_E10,UNKNOWN,0.0,0.0,0.0
