feature,family,is_preregistered_primary,expected_winner_direction,outcome,outcome_type,n,rho,p_value,q_value_bh,cliffs_delta_positive_vs_negative,within_year_rank_rho,within_year_rank_n,loyo_same_sign_count,loyo_available_count,direction_stable,ex_best5_realized_pnl_rho,loyo_rhos_json,entry_year_rhos_json,baseline_block_rhos_json
index_close_to_ma20,COMPLETENESS_ONLY,False,,mfe,continuous,399,0.2982714752173481,1.2155580687678324e-09,1.6957035059311261e-07,,0.28380941629413725,399,8,8,True,,"{""2018"": 0.29813402147847623, ""2019"": 0.27642992163215335, ""2020"": 0.2891108228857217, ""2021"": 0.29648891425135676, ""2022"": 0.32757865166932804, ""2023"": 0.27965726897482557, ""2024"": 0.28143406256774306, ""2025"": 0.33652696552530564}","{""2018"": {""n"": 11, ""p_value"": 0.4011448979604785, ""rho"": 0.28181818181818186, ""status"": ""ESTIMATED""}, ""2019"": {""n"": 57, ""p_value"": 0.000564744965171819, ""rho"": 0.4426647338466375, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 65, ""p_value"": 0.009543118615367444, ""rho"": 0.31922766118185014, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 61, ""p_value"": 0.015856099638445954, ""rho"": 0.30768429281221904, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 37, ""p_value"": 0.9343893784468971, ""rho"": 0.014014277083590787, ""status"": ""ESTIMATED""}, ""2023"": {""n"": 57, ""p_value"": 0.012670577784169, ""rho"": 0.3282590379485301, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 38, ""p_value"": 0.006918566493123415, ""rho"": 0.43089921951651466, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 73, ""p_value"": 0.17930473109469855, ""rho"": 0.1589164066284171, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 111, ""p_value"": 0.012074349144247152, ""rho"": 0.2375045755012569, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 194, ""p_value"": 5.401519950492428e-07, ""rho"": 0.3505829743681245, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 94, ""p_value"": 0.08231704338871147, ""rho"": 0.18014004932494512, ""status"": ""ESTIMATED""}}"
index_close_to_ma20,COMPLETENESS_ONLY,False,,mae,continuous,399,-0.11477391313286592,0.02184819829100588,0.08877156295908699,,-0.09462985808476693,399,8,8,True,,"{""2018"": -0.11228855902510677, ""2019"": -0.1344060647141015, ""2020"": -0.032657794770158954, ""2021"": -0.1319791488614886, ""2022"": -0.10814167288338726, ""2023"": -0.09381130059283033, ""2024"": -0.1635655333583918, ""2025"": -0.13596311741739467}","{""2018"": {""n"": 11, ""p_value"": 0.6695786456420787, ""rho"": -0.14545454545454548, ""status"": ""ESTIMATED""}, ""2019"": {""n"": 57, ""p_value"": 0.7411966711784082, ""rho"": -0.044713937003700056, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 65, ""p_value"": 3.89276810689365e-05, ""rho"": -0.4869931652182183, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 61, ""p_value"": 0.9945086830825175, ""rho"": -0.0008998164420794296, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 37, ""p_value"": 0.1767384469023534, ""rho"": -0.2269600297181525, ""status"": ""ESTIMATED""}, ""2023"": {""n"": 57, ""p_value"": 0.1846828092422356, ""rho"": -0.1782338928884897, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 38, ""p_value"": 0.060957390826989366, ""rho"": 0.306842573583017, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 73, ""p_value"": 0.9605113581420719, ""rho"": 0.005896655398936895, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 111, ""p_value"": 0.2554610777300117, ""rho"": 0.10884790670184229, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 194, ""p_value"": 0.007421522799186889, ""rho"": -0.1916730261120645, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 94, ""p_value"": 0.015063551159885509, ""rho"": -0.25007136522165724, ""status"": ""ESTIMATED""}}"
index_close_to_ma20,COMPLETENESS_ONLY,False,,return_5d,continuous,295,0.05983241393823504,0.3057359382714268,0.5088831203221932,,0.06679647938289683,295,8,8,True,,"{""2018"": 0.0587686673098986, ""2019"": 0.05717750322145827, ""2020"": 0.09592565173360525, ""2021"": 0.053641390296911264, ""2022"": 0.0826538567935791, ""2023"": 0.06148400517694823, ""2024"": 0.019510902915139388, ""2025"": 0.04922409378633057}","{""2018"": {""n"": 7, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 43, ""p_value"": 0.6194313416782293, ""rho"": 0.0779201496487412, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 42, ""p_value"": 0.07974754523160313, ""rho"": -0.27343595800162934, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 45, ""p_value"": 0.4892203395103054, ""rho"": 0.10577689876469047, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 23, ""p_value"": 0.37412365530094416, ""rho"": -0.19438605511650606, ""status"": ""ESTIMATED""}, ""2023"": {""n"": 36, ""p_value"": 0.49474980648076605, ""rho"": 0.11754862432905046, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 33, ""p_value"": 0.04820704776256922, ""rho"": 0.34651967124826993, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 66, ""p_value"": 0.28982321919695536, ""rho"": 0.13224699070998558, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 99, ""p_value"": 0.05117114556786344, ""rho"": 0.1965664455426288, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 137, ""p_value"": 0.9509438849295262, ""rho"": 0.005304705538809209, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 59, ""p_value"": 0.5349312566432224, ""rho"": -0.0824073193951817, ""status"": ""ESTIMATED""}}"
index_close_to_ma20,COMPLETENESS_ONLY,False,,return_10d,continuous,192,0.04963887234160333,0.4941351815220908,0.6697016113309987,,0.028014444097020166,192,8,8,True,,"{""2018"": 0.054561389301695025, ""2019"": 0.03242922240095567, ""2020"": 0.05575505859978669, ""2021"": 0.023151506798397198, ""2022"": 0.05701561628099884, ""2023"": 0.059842940483881814, ""2024"": 0.07178159953648604, ""2025"": 0.027793047336486316}","{""2018"": {""n"": 3, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 35, ""p_value"": 0.9279847141428156, ""rho"": 0.01585188287079477, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 29, ""p_value"": 0.5924573564237547, ""rho"": -0.103691187553049, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 25, ""p_value"": 0.22331953105653465, ""rho"": 0.25250645804450045, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 5, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2023"": {""n"": 30, ""p_value"": 0.4728148241458976, ""rho"": -0.13624744671697472, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 22, ""p_value"": 0.3735720569380604, ""rho"": -0.1994318514569522, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 43, ""p_value"": 0.3511274095520224, ""rho"": 0.14572341984100176, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 65, ""p_value"": 0.6519633770475142, ""rho"": 0.05700471631274575, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 92, ""p_value"": 0.41687804102526005, ""rho"": 0.08565658931124066, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 35, ""p_value"": 0.47042366046543094, ""rho"": -0.1260959358957999, ""status"": ""ESTIMATED""}}"
index_close_to_ma20,COMPLETENESS_ONLY,False,,return_20d,continuous,91,,,,,,91,0,0,False,,"{""2018"": null, ""2019"": null, ""2020"": null, ""2021"": null, ""2022"": null, ""2023"": null, ""2024"": null, ""2025"": null}","{""2018"": {""n"": 0, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 25, ""p_value"": 0.09996988172470783, ""rho"": -0.33655162511176456, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 11, ""p_value"": 0.7960607791099674, ""rho"": 0.08839599998785475, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 11, ""p_value"": 0.37856886048851124, ""rho"": -0.29495906430837493, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 2, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2023"": {""n"": 8, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2024"": {""n"": 10, ""p_value"": 0.6305360755569764, ""rho"": -0.17407765595569782, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 24, ""p_value"": 0.004261065573975758, ""rho"": 0.5620041102205053, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 34, ""p_value"": 0.01966900297391291, ""rho"": 0.3982271889797202, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 47, ""p_value"": 0.3583162065617189, ""rho"": -0.13704503420764955, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 10, ""p_value"": 0.47649345335133597, ""rho"": -0.2553203283456271, ""status"": ""ESTIMATED""}}"
index_close_to_ma20,COMPLETENESS_ONLY,False,,winner_ge20,binary,399,0.16797844559256614,0.0007549409016811124,0.00929243433392781,0.3265669515669516,0.15772105422528887,399,8,8,True,,"{""2018"": 0.1702765230840686, ""2019"": 0.1808583893105755, ""2020"": 0.16806390122364884, ""2021"": 0.14327939811871676, ""2022"": 0.17547136499027338, ""2023"": 0.17120249864468126, ""2024"": 0.13760042799475727, ""2025"": 0.19618406074726816}","{""2018"": {""n"": 11, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2019"": {""n"": 57, ""p_value"": 0.4555463167844668, ""rho"": 0.10081802087432229, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 65, ""p_value"": 0.16952671216367665, ""rho"": 0.1724562712250283, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 61, ""p_value"": 0.013567271088154871, ""rho"": 0.3145029887960345, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 37, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2023"": {""n"": 57, ""p_value"": 0.5164928667213613, ""rho"": 0.08770778810793153, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 38, ""p_value"": 0.038417572341802673, ""rho"": 0.33721518353280533, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 73, ""p_value"": 0.6428433200272002, ""rho"": 0.05518625563499893, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 111, ""p_value"": 0.06903617325667913, ""rho"": 0.17322808671150197, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 194, ""p_value"": 0.008258529917699556, ""rho"": 0.18914274287142263, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 94, ""p_value"": 0.7379122313478669, ""rho"": 0.03497069951207138, ""status"": ""ESTIMATED""}}"
index_close_to_ma20,COMPLETENESS_ONLY,False,,winner_ge50,binary,399,0.12926917272024038,0.009740647368040624,0.048819891299700616,0.3923611111111111,0.12480833051393213,399,8,8,True,,"{""2018"": 0.1311202568010784, ""2019"": 0.1352146537219035, ""2020"": 0.15451318393217037, ""2021"": 0.08187323387049773, ""2022"": 0.1339030301857004, ""2023"": 0.12619005703061098, ""2024"": 0.11030759662620465, ""2025"": 0.1560097674171998}","{""2018"": {""n"": 11, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2019"": {""n"": 57, ""p_value"": 0.5627374653287721, ""rho"": 0.07827774550454333, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 65, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2021"": {""n"": 61, ""p_value"": 0.006498721608442359, ""rho"": 0.34482814967632375, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 37, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2023"": {""n"": 57, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2024"": {""n"": 38, ""p_value"": 0.2015656147946649, ""rho"": 0.21188996288820813, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 73, ""p_value"": 0.9466425030626882, ""rho"": -0.007970261116720197, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 111, ""p_value"": 0.26549366225269555, ""rho"": 0.10659397263010686, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 194, ""p_value"": 0.03232389317045356, ""rho"": 0.153749202552538, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 94, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}}"
index_close_to_ma20,COMPLETENESS_ONLY,False,,severe_loss_le_neg10,binary,399,0.1136155568563125,0.023225623954204317,0.09254601572871006,0.20941101152368757,0.07308113609029748,399,8,8,True,,"{""2018"": 0.10108582646079987, ""2019"": 0.13469283508229, ""2020"": 0.05588465635123117, ""2021"": 0.136932683274671, ""2022"": 0.1066640804678484, ""2023"": 0.0891091475891811, ""2024"": 0.16069459716529508, ""2025"": 0.11498203066064558}","{""2018"": {""n"": 11, ""p_value"": 0.11730680301423815, ""rho"": 0.5, ""status"": ""ESTIMATED""}, ""2019"": {""n"": 57, ""p_value"": 0.8051040711643892, ""rho"": -0.03341357463150622, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 65, ""p_value"": 0.012384400808576258, ""rho"": 0.30858689760073105, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 61, ""p_value"": 0.8294061006611025, ""rho"": -0.028164446757853838, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 37, ""p_value"": 0.23458151465761698, ""rho"": 0.20029799907657345, ""status"": ""ESTIMATED""}, ""2023"": {""n"": 57, ""p_value"": 0.13761354817183544, ""rho"": 0.1990943177925958, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 38, ""p_value"": 0.045085080673844674, ""rho"": -0.3269945071284803, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 73, ""p_value"": 0.5381935939163465, ""rho"": 0.07321114659420723, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 111, ""p_value"": 0.5148492159601107, ""rho"": -0.06246589790157135, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 194, ""p_value"": 0.0367266216516348, ""rho"": 0.15008580654470036, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 94, ""p_value"": 0.04451430783484768, ""rho"": 0.20774753141694552, ""status"": ""ESTIMATED""}}"
index_close_to_ma20,COMPLETENESS_ONLY,False,,extreme_loss_le_neg20,binary,399,0.041441913588156305,0.4090542000764379,0.6059794079008469,0.33879093198992444,0.01925749665894351,399,7,8,True,,"{""2018"": 0.04161317890213934, ""2019"": 0.04447645577435642, ""2020"": -0.0062521456261146096, ""2021"": 0.04408369601798439, ""2022"": 0.0429749368733726, ""2023"": 0.03864985164520884, ""2024"": 0.043153751155244315, ""2025"": 0.07751253223217548}","{""2018"": {""n"": 11, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2019"": {""n"": 57, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2020"": {""n"": 65, ""p_value"": 0.3146153429043712, ""rho"": 0.12668208600595815, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 61, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2022"": {""n"": 37, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2023"": {""n"": 57, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2024"": {""n"": 38, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2025"": {""n"": 73, ""p_value"": 0.6550651008094317, ""rho"": -0.05316723600480653, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 111, ""p_value"": 0.6982012053550799, ""rho"": -0.03721207167006965, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 194, ""p_value"": 0.19007302962831887, ""rho"": 0.09447857379998968, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 94, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}}"
index_close_to_ma5,COMPLETENESS_ONLY,False,,round_trip_return,continuous,399,0.14370134442304958,0.004022785997854819,0.027374568131743767,,0.1570978720985443,399,8,8,True,0.1341508086683193,"{""2018"": 0.15290240455426193, ""2019"": 0.125163518109141, ""2020"": 0.1935555040130282, ""2021"": 0.15951038555879626, ""2022"": 0.13928280765403056, ""2023"": 0.13521619567263307, ""2024"": 0.09086589012767299, ""2025"": 0.16261325355305248}","{""2018"": {""n"": 11, ""p_value"": 0.23454006709519432, ""rho"": -0.39090909090909093, ""status"": ""ESTIMATED""}, ""2019"": {""n"": 57, ""p_value"": 0.07593844257822958, ""rho"": 0.2369611686896592, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 65, ""p_value"": 0.5565547639902697, ""rho"": -0.07426848923570342, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 61, ""p_value"": 0.6422280910710273, ""rho"": 0.060684679461415654, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 37, ""p_value"": 0.30608232900728727, ""rho"": 0.17292192740430667, ""status"": ""ESTIMATED""}, ""2023"": {""n"": 57, ""p_value"": 0.09424083643010633, ""rho"": 0.22378939943903148, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 38, ""p_value"": 2.892639820029831e-06, ""rho"": 0.6781653531481171, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 73, ""p_value"": 0.20548293438355916, ""rho"": 0.14993249709391113, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 111, ""p_value"": 0.003951434607229668, ""rho"": 0.2714651532360742, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 194, ""p_value"": 0.47667171580225554, ""rho"": 0.05139297880967203, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 94, ""p_value"": 0.02460908855038061, ""rho"": 0.23174561297632051, ""status"": ""ESTIMATED""}}"
index_close_to_ma5,COMPLETENESS_ONLY,False,,mfe,continuous,399,0.28493353919514086,6.863583550809339e-09,8.20688490289631e-07,,0.2842374255967507,399,8,8,True,,"{""2018"": 0.29170097630310615, ""2019"": 0.2737326258120005, ""2020"": 0.26215995385751784, ""2021"": 0.29463824277242473, ""2022"": 0.2849080683306632, ""2023"": 0.26159686457027964, ""2024"": 0.2502162422177519, ""2025"": 0.3680259304399587}","{""2018"": {""n"": 11, ""p_value"": 0.16973260492681172, ""rho"": -0.44545454545454555, ""status"": ""ESTIMATED""}, ""2019"": {""n"": 57, ""p_value"": 0.011068257306026227, ""rho"": 0.33417101868029936, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 65, ""p_value"": 0.004881182878222976, ""rho"": 0.34503355555703563, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 61, ""p_value"": 0.10388883045855134, ""rho"": 0.21023946517291148, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 37, ""p_value"": 0.15434520661405862, ""rho"": 0.23895530078122598, ""status"": ""ESTIMATED""}, ""2023"": {""n"": 57, ""p_value"": 0.0015543913307614777, ""rho"": 0.4096428966260104, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 38, ""p_value"": 6.03363101123827e-06, ""rho"": 0.661871769988065, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 73, ""p_value"": 0.5386920135802865, ""rho"": 0.07312161420095305, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 111, ""p_value"": 0.027990052412441364, ""rho"": 0.20863128089874589, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 194, ""p_value"": 1.1586057283673002e-05, ""rho"": 0.3090947500359875, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 94, ""p_value"": 0.00026947453880073744, ""rho"": 0.36743049192694394, ""status"": ""ESTIMATED""}}"
index_close_to_ma5,COMPLETENESS_ONLY,False,,mae,continuous,399,0.004748321756286375,0.924671777722372,0.9566368416135242,,0.014540336719007743,399,6,8,False,,"{""2018"": 0.012318723678954315, ""2019"": 0.00012022458827986851, ""2020"": 0.0785718403989048, ""2021"": 0.011843041479369841, ""2022"": -0.0030868095550014934, ""2023"": 0.0006353976334142337, ""2024"": -0.06278145781045724, ""2025"": 0.009060894179525327}","{""2018"": {""n"": 11, ""p_value"": 0.501535667604937, ""rho"": -0.22727272727272727, ""status"": ""ESTIMATED""}, ""2019"": {""n"": 57, ""p_value"": 0.9948431212839144, ""rho"": -0.0008754722981145043, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 65, ""p_value"": 0.008257096251512674, ""rho"": -0.32498286487977024, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 61, ""p_value"": 0.7727659028835248, ""rho"": 0.0377393601883902, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 37, ""p_value"": 0.9716179576162913, ""rho"": -0.006057018061551951, ""status"": ""ESTIMATED""}, ""2023"": {""n"": 57, ""p_value"": 0.8441729253606494, ""rho"": 0.02661997927259415, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 38, ""p_value"": 0.0005671925173993884, ""rho"": 0.5332036540590425, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 73, ""p_value"": 0.5879422205172153, ""rho"": 0.06446186635068187, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 111, ""p_value"": 0.029816055068477842, ""rho"": 0.20631853401941264, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 194, ""p_value"": 0.06927662797103995, ""rho"": -0.13070968870267768, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 94, ""p_value"": 0.5455330338560319, ""rho"": 0.06312845883882556, ""status"": ""ESTIMATED""}}"
index_close_to_ma5,COMPLETENESS_ONLY,False,,return_5d,continuous,295,0.144158361518162,0.013195523813065024,0.061701974477851536,,0.13175599649934241,295,8,8,True,,"{""2018"": 0.14801332608590045, ""2019"": 0.1567382230041401, ""2020"": 0.1626226769796918, ""2021"": 0.15423671038694003, ""2022"": 0.14729680606277384, ""2023"": 0.13591272035550966, ""2024"": 0.04132321158111037, ""2025"": 0.2103293951968044}","{""2018"": {""n"": 7, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 43, ""p_value"": 0.5041276832112442, ""rho"": 0.10467449783075321, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 42, ""p_value"": 0.17653405478432843, ""rho"": -0.21256419531204135, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 45, ""p_value"": 0.775836833748982, ""rho"": 0.0436560517345543, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 23, ""p_value"": 0.524944381530462, ""rho"": 0.1396994411451105, ""status"": ""ESTIMATED""}, ""2023"": {""n"": 36, ""p_value"": 0.3533722625427088, ""rho"": 0.15930931981437102, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 33, ""p_value"": 5.503606629887928e-06, ""rho"": 0.7011292959108963, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 66, ""p_value"": 0.9976089557498173, ""rho"": -0.0003760577934881107, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 99, ""p_value"": 0.009915331884521938, ""rho"": 0.2580479893746419, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 137, ""p_value"": 0.5446842228967614, ""rho"": 0.05219522189857806, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 59, ""p_value"": 0.08674102194478449, ""rho"": 0.22493864470821065, ""status"": ""ESTIMATED""}}"
index_close_to_ma5,COMPLETENESS_ONLY,False,,return_10d,continuous,192,0.21503791122149388,0.0027416002300718876,0.019954081674523217,,0.17863890763358917,192,8,8,True,,"{""2018"": 0.2148510806124464, ""2019"": 0.23731392322413203, ""2020"": 0.2645136600555742, ""2021"": 0.20707765269354447, ""2022"": 0.20816467484505413, ""2023"": 0.2502404911016252, ""2024"": 0.11631623765626403, ""2025"": 0.2189482569808003}","{""2018"": {""n"": 3, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 35, ""p_value"": 0.37304857544976644, ""rho"": 0.15529233927406913, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 29, ""p_value"": 0.5234988186568159, ""rho"": -0.12344188994410595, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 25, ""p_value"": 0.3008814751911225, ""rho"": 0.21549787793416145, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 5, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2023"": {""n"": 30, ""p_value"": 0.44687081289134845, ""rho"": -0.1442751195186295, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 22, ""p_value"": 2.02058914004171e-05, ""rho"": 0.7780161181838077, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 43, ""p_value"": 0.2568373623409544, ""rho"": 0.1767606157551892, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 65, ""p_value"": 0.0004401590891789668, ""rho"": 0.4234636068946827, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 92, ""p_value"": 0.34511615220159064, ""rho"": 0.09954601376358078, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 35, ""p_value"": 0.7849741078681074, ""rho"": -0.04782949292599306, ""status"": ""ESTIMATED""}}"
