trade_id,baseline_block,symbol,entry_signal_date,entry_year,entry_industry,available_at,daily_snapshot_id,minute_snapshot_id,state_version,mass_sum,state_quality,cyqk_close_pre,i90_width_pct,i70_width_pct,i90_base_retention,i70_base_retention,migration_mass,average_cost_delta,upward_cost_migration,narrow_i90,narrow_i70,chip_base_coherence,chip_base_coherence_i70,mfe,opportunity20,false_breakout,non_false_breakout,severe_loss,realized_pnl,holding_trading_days,canonical_exit_reason,entry_rs_score,entry_mom20,entry_box_width,entry_minvol_location,entry_breakout_volume_ratio,index_return_20d,index_realized_vol20,breadth_composite,entry_beta60,entry_log_amount20
EXTENDED_2018_2021:300146.SZ-001,EXTENDED_2018_2021,300146.SZ,2020-04-27,2020,食品加工,2020-04-27 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300146.SZ:2020-04-27,chip-state-features-semantic-v3,1.0000000000000533,0.75,94.785580408917497,0.18430443137293562,0.10462212541120475,0.0057122311418080036,0.0025857591142935555,0.021729177632191433,0.037166580055732368,0.00039211217460916352,-0.18430443137293562,-0.10462212541120475,0.55384615384615377,0.56666666666666654,0.028938906752411502,False,False,1,False,686.43299999998999,2,MARKET_MA20_X2,0.66498316498316501,0.1103896103896102,0.1744186046511626,0.1174089068825908,1.9056142671354119,0.028619075456222099,0.27939319478362612,0.517948717948718,0.71326469414406657,19.178906552921937
EXTENDED_2018_2021:300151.SZ-001,EXTENDED_2018_2021,300151.SZ,2021-04-28,2021,专用设备,2021-04-28 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300151.SZ:2021-04-28,chip-state-features-semantic-v3,1.000000000000637,0.75,97.139200416635106,0.3082088781170802,0.12682503013196933,1.6887897112705261e-09,1.8579378633306035e-09,0.022209874778415042,0.098829669128889464,0.0010174025388823857,-0.3082088781170802,-0.12682503013196933,0.49726775956284158,0.58196721311475408,0.033935934031081402,False,True,0,False,-7983.8760000000038,5,MARKET_MA20_X2,0.77198443579766518,0.15155858115370821,0.1462675255778704,0.17058823529411721,2.1802260910347004,0.067276054001889504,0.1793380139381219,0.39890710382513661,0.73898405873778794,18.483833169539125
EXTENDED_2018_2021:300161.SZ-001,EXTENDED_2018_2021,300161.SZ,2021-12-16,2021,通用设备,2021-12-16 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300161.SZ:2021-12-16,chip-state-features-semantic-v3,1.0000000000004106,0.75,97.950812621883472,0.22019003994796726,0.11566834666531656,5.3194493750415198e-10,3.8011677508097145e-10,0.10437413711188634,0.3853340014128861,0.0039339541051117075,-0.22019003994796726,-0.11566834666531656,0.63114754098360659,0.6693989071038251,0.0313333333333334,False,True,0,False,-9670.6499999999942,2,MARKET_MA20_X2,0.58036697247706415,0.185652345289712,0.18712446351931311,0.28254847645429337,4.1577942718063801,0.032486108353749897,0.1651806833048389,0.34426229508196721,1.106058713099402,19.209344855882968
EXTENDED_2018_2021:300162.SZ-001,EXTENDED_2018_2021,300162.SZ,2021-07-14,2021,光学光电子,2021-07-14 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300162.SZ:2021-07-14,chip-state-features-semantic-v3,1.0000000000001619,0.75,99.685371810617454,0.17257864492369857,0.12682503013196977,0.16360042829156343,0.16360042829156343,0.080272237022705376,0.067013835902226759,0.00067225345790493548,-0.17257864492369857,-0.12682503013196977,0.74863387978142082,0.64207650273224048,0.2055622732769046,True,False,1,False,4120.9610000000212,9,MARKET_MA20_X2,0.71370786516853935,0.042394014962593402,0.17810218978102191,0.2972972972972972,1.8441849780595136,0.11887805908914451,0.23424859755798191,0.65300546448087426,-0.1489381145117151,18.502822414797603
EXTENDED_2018_2021:300166.SZ-001,EXTENDED_2018_2021,300166.SZ,2021-11-19,2021,IT服务Ⅱ,2021-11-19 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300166.SZ:2021-11-19,chip-state-features-semantic-v3,1.0000000000001554,0.75,81.586360220195118,0.32129096689825132,0.20810895044353228,0.0024937119400874775,0.0018408245054306182,0.096261219731373623,0.1222274703380446,0.0014981360855927674,-0.32129096689825132,-0.20810895044353228,0.61202185792349728,0.56830601092896182,0.0141376060320452,False,True,0,False,-11088.385000000017,12,MARKET_MA20_X2,0.47302631578947357,0.19646799116997771,0.1740654205607477,0.44295302013422821,6.0705659681030149,0.066364647292934204,0.1562550484842716,0.87158469945355177,0.86585670338665444,19.20971819677365
EXTENDED_2018_2021:300171.SZ-001,EXTENDED_2018_2021,300171.SZ,2021-02-10,2021,医疗器械,2021-02-10 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300171.SZ:2021-02-10,chip-state-features-semantic-v3,1.0000000000004969,0.75,75.891098203341173,0.37494067853109714,0.18430443137293562,1.6980980792972777e-07,1.6980980792972777e-07,0.032125472749048076,0.010509204706092845,0.00013847743615377236,-0.37494067853109714,-0.18430443137293562,0.31147540983606553,0.33333333333333331,0.013498920086393,False,True,0,False,-9218.8960000000079,4,MARKET_MA20_X2,0.68673835125448035,0.19240837696335061,0.15941058271935701,0.29914529914529953,2.4774764753658922,0.036237084523440898,0.25625011186203461,0.1202185792349726,1.0067126879103945,18.723259267790819
EXTENDED_2018_2021:300177.SZ-001,EXTENDED_2018_2021,300177.SZ,2020-10-16,2020,军工电子Ⅱ,2020-10-16 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300177.SZ:2020-10-16,chip-state-features-semantic-v3,1.0000000000002358,0.75,99.232856815561448,0.20810895044353206,0.14947421323762256,2.1178203832072351e-24,2.1178203832072351e-24,0.1356726482188062,0.19582146469344863,0.0019733530906745032,-0.20810895044353206,-0.14947421323762256,0.46666666666666662,0.44102564102564107,0.066204772902232298,False,True,0,False,-2611.2800000000134,11,MARKET_MA20_X2,0.65583864118895963,0.1988795518207282,0.16525821596244131,0,3.0242870516350053,0.10151929825662261,0.29899066349911779,0.83589743589743593,1.2007525490824249,19.692613290731391
EXTENDED_2018_2021:300184.SZ-001,EXTENDED_2018_2021,300184.SZ,2021-10-15,2021,其他电子Ⅱ,2021-10-15 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300184.SZ:2021-10-15,chip-state-features-semantic-v3,1.0000000000002176,0.75,99.117325652494088,0.23239194034744659,0.14947421323762233,0.10477463361379234,0.079700806037484556,0.10555627667123234,0.095968460807251965,0.00096823093415290416,-0.23239194034744659,-0.14947421323762233,0.65846994535519132,0.61748633879781423,0.062857142857142903,False,True,0,True,-25719.217999999993,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.87097505668934228,0.1503267973856208,0.1684397163120567,0.13684210526315771,3.8002959921061312,-0.021881164143485499,0.21099540808162801,0.0163934426229508,0.83362078164210063,19.26616308570323
EXTENDED_2018_2021:300194.SZ-001,EXTENDED_2018_2021,300194.SZ,2020-09-02,2020,化学制药,2020-09-02 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300194.SZ:2020-09-02,chip-state-features-semantic-v3,1.0000000000004408,0.75,97.496216142759252,0.16096895536999889,0.093685272684360887,0.12992663493774306,0.12992663493774306,0.081168427229208265,0.045888720844089903,0.00047067181332347447,-0.16096895536999889,-0.093685272684360887,0.6923076923076924,0.7153846153846154,0.083333333333333398,False,True,0,True,-15574.099000000006,6,SET_REMOVAL,0.39134808853118702,0.039556962025316403,0.1454219030520644,0.29629629629629561,2.2730294510327815,0.0112142938424559,0.26168076965664011,0.7384615384615385,0.8997692150735449,19.391577389525025
EXTENDED_2018_2021:300226.SZ-001,EXTENDED_2018_2021,300226.SZ,2020-06-17,2020,软件开发,2020-06-17 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300226.SZ:2020-06-17,chip-state-features-semantic-v3,1.000000000000141,0.75,80.499848088435073,0.36132740448623579,0.23239194034744659,3.4009323223727802e-10,2.484890353615036e-10,0.01393815514853834,0.055519144158949985,0.00068968011092341533,-0.36132740448623579,-0.23239194034744659,0.31282051282051282,0.32307692307692309,0.26850426752483542,True,False,1,False,7971.0879999999888,26,MARKET_MA20_X2,0.45494880546075073,0.018518518518518198,0.15299727520435971,0.47473684210526362,1.2525595414348747,0.075344965343330406,0.21610925671812331,0.74871794871794872,1.1912824321409436,18.805988146795027
EXTENDED_2018_2021:300227.SZ-001,EXTENDED_2018_2021,300227.SZ,2020-06-08,2020,自动化设备,2020-06-08 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300227.SZ:2020-06-08,chip-state-features-semantic-v3,1.0000000000001137,0.75,88.148716734781758,0.16096895536999911,0.11566834666531634,0.012927188046320365,0.012927188046320365,0.041779595704586815,0.028115145127690866,0.00031895126973070477,-0.16096895536999911,-0.11566834666531634,0.58974358974358976,0.55641025641025632,0.039870689655172598,False,True,0,False,-7520.6999999999825,4,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.5795221843003413,0.026695044086348301,0.1510865108651086,0.065128900949796398,1.0161466245624606,0.0291259181234837,0.225920001797843,0.3487179487179487,0.89039336609197017,18.864652948476863
EXTENDED_2018_2021:300241.SZ-001,EXTENDED_2018_2021,300241.SZ,2021-06-30,2021,光学光电子,2021-06-30 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300241.SZ:2021-06-30,chip-state-features-semantic-v3,1.0000000000001421,0.75,98.93228994812381,0.18430443137293562,0.11566834666531634,3.8082382568491987e-05,2.8553310904079953e-05,0.062350258678140438,0.051741686209084037,0.00052300099629974542,-0.18430443137293562,-0.11566834666531634,0.6202185792349727,0.60109289617486339,0.93758480325644478,True,False,1,False,95109.819000000003,19,MARKET_MA20_X2,0.59522673031026252,0.1551724137931034,0.1486928104575162,0.1477272727272726,2.307237079467459,0.074337773092385304,0.21705287343115121,0.5300546448087432,0.727137510840555,18.574432989563824
EXTENDED_2018_2021:300251.SZ-002,EXTENDED_2018_2021,300251.SZ,2021-11-24,2021,影视院线,2021-11-24 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300251.SZ:2021-11-24,chip-state-features-semantic-v3,1.00000000000106,0.75,58.965205883776761,0.56481074723062963,0.38869008531640858,0.047387092378820543,0.040076368203234292,0.010825002080721914,-0.0066358796861809566,-0.00011253890471035737,-0.56481074723062963,-0.38869008531640858,0.31693989071038248,0.31693989071038248,0.034058656575212697,False,False,1,False,2163,9,MARKET_MA20_X2,0.48082474226804123,0.17594654788418701,0.1280623608017816,0.086956521739130002,1.8994314939627961,0.082351705483884194,0.1589198150142237,0.93989071038251359,0.45443540752534461,19.02635920119943
EXTENDED_2018_2021:300271.SZ-005,EXTENDED_2018_2021,300271.SZ,2020-12-04,2020,IT服务Ⅱ,2020-12-04 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300271.SZ:2020-12-04,chip-state-features-semantic-v3,1.0000000000002567,0.75,64.95653450358742,0.26973464853191431,0.14947421323762256,8.9163503298032945e-07,7.1414701767774849e-07,0.011301828834425588,0.0063689414837604374,9.8049280683357479e-05,-0.26973464853191431,-0.14947421323762256,0.30769230769230771,0.33333333333333331,0.010939268200679,False,True,0,False,-2690.7500000000291,4,MARKET_MA20_X2,0.60778301886792463,0.1038205980066443,0.1579410470743508,0,0.95924406900838399,-0.019617428295016701,0.21742960490067459,0.1871794871794871,0.65273951435479627,19.325668690150732
EXTENDED_2018_2021:300284.SZ-001,EXTENDED_2018_2021,300284.SZ,2020-08-10,2020,工程咨询服务Ⅱ,2020-08-10 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300284.SZ:2020-08-10,chip-state-features-semantic-v3,1.0000000000006097,0.75,77.832872311313068,0.37494067853109714,0.24471585975092136,0.01411976523421821,0.01411976523421821,0.062068748203192942,0.033122053259839745,0.00042555352611630949,-0.37494067853109714,-0.24471585975092136,0.44102564102564107,0.42564102564102563,0.0089887640449436996,False,True,0,False,-2739.398000000001,2,MARKET_MA20_X2,0.3705357142857143,0.068476977567886496,0.1876712328767122,0,3.2165334415772082,-0.0395215061655209,0.39098129167851842,0.241025641025641,0.66678113820791141,18.691634826495164
EXTENDED_2018_2021:300285.SZ-001,EXTENDED_2018_2021,300285.SZ,2020-12-21,2020,电子化学品Ⅱ,2020-12-21 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300285.SZ:2020-12-21,chip-state-features-semantic-v3,1.0000000000005038,0.75,99.756320418580955,0.29525631496740656,0.16096895536999867,6.8608711277588795e-06,2.8954789393374499e-06,0.017320463371513991,0.11634007205850594,0.0011662426157093505,-0.29525631496740656,-0.16096895536999867,0.45897435897435895,0.47179487179487184,0.068222222222222101,False,True,0,False,-3049.1999999999971,6,MARKET_MA20_X2,0.7837078651685393,0.16543272912943571,0.19562316519882561,0.2732142857142858,1.7325111449566182,0.016200914102377999,0.18562607652144411,0.3051282051282051,1.1642785834923686,19.66871209746062
EXTENDED_2018_2021:300287.SZ-001,EXTENDED_2018_2021,300287.SZ,2021-04-26,2021,IT服务Ⅱ,2021-04-26 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300287.SZ:2021-04-26,chip-state-features-semantic-v3,1.000000000000085,0.75,92.975315786627348,0.23239194034744681,0.13809328043328972,3.1965132646478956e-07,3.1965132646478956e-07,0.10756002544948261,0.041065943130770055,0.00044168651413902026,-0.23239194034744681,-0.13809328043328972,0.47267759562841533,0.45628415300546443,0.1131578947368423,False,False,1,False,11540.468000000001,7,MARKET_MA20_X2,0.48398437500000002,0.087818696883852701,0.13880126182965291,0.232558139534883,4.5277284786827954,0.052619336360866402,0.17709332834107469,0.48087431693989058,0.33082607770903011,18.898293742964224
EXTENDED_2018_2021:300288.SZ-001,EXTENDED_2018_2021,300288.SZ,2021-12-14,2021,IT服务Ⅱ,2021-12-14 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300288.SZ:2021-12-14,chip-state-features-semantic-v3,1.0000000000000884,0.75,98.316700133568361,0.12682503013197,0.082856705628080229,3.6783902545523441e-24,3.6783902545523441e-24,0.040289981729867613,0.037383991007935435,0.00038024049787215535,-0.12682503013197,-0.082856705628080229,0.51912568306010931,0.50819672131147542,0.021180030257186001,False,True,0,False,-8137.3319999999949,4,MARKET_MA20_X2,0.61007326007326013,0.030023094688221699,0.17610619469026531,0.25748502994012062,1.312188261001048,0.0344876927576502,0.1718598586656914,0.36885245901639341,0.53192815260945181,18.863164385358186
EXTENDED_2018_2021:300308.SZ-002,EXTENDED_2018_2021,300308.SZ,2020-12-21,2020,通信设备,2020-12-21 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300308.SZ:2020-12-21,chip-state-features-semantic-v3,1.0000000000003744,0.75,46.722046361048001,0.40257698616957227,0.26973464853191453,0.00023088500456221818,0.00017137578420926014,0.0094454396817449989,-0.029307943290973526,-0.00062728295469967799,-0.40257698616957227,-0.26973464853191453,0.3025641025641026,0.3025641025641026,0.0063636363636362997,False,True,0,True,-13993.245999999999,4,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.56067415730337067,0.13681386710689231,0.1539112050739958,0.33006535947712362,1.2596183918458166,0.016200914102377999,0.18562607652144411,0.3051282051282051,0.76392964046184375,19.560960575594265
EXTENDED_2018_2021:300310.SZ-001,EXTENDED_2018_2021,300310.SZ,2020-09-01,2020,通信服务,2020-09-01 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300310.SZ:2020-09-01,chip-state-features-semantic-v3,1.0000000000002038,0.75,98.760245223361281,0.12682503013196977,0.093685272684360665,1.3762339948468249e-34,1.3762339948468249e-34,0.056864640239673067,0.023144155332003535,0.00023434687995822119,-0.12682503013196977,-0.093685272684360665,0.38205128205128203,0.38717948717948714,0.28527131782945719,True,False,1,False,-5202.1589999999733,7,SET_REMOVAL,0.3171079429735234,0.075657894736841896,0.18943533697632051,0.31395348837209258,2.1285772807370944,0.0053875748514502003,0.2578828674842793,0.47179487179487167,0.86217877482154015,19.061733590902175
EXTENDED_2018_2021:300323.SZ-001,EXTENDED_2018_2021,300323.SZ,2021-11-22,2021,光学光电子,2021-11-22 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300323.SZ:2021-11-22,chip-state-features-semantic-v3,1.0000000000002442,0.75,99.298970891036603,0.17257864492369879,0.11566834666531656,0.00011240098358126617,9.3522060467096028e-05,0.030686468545285631,0.033854295340278284,0.00034093299292524897,-0.17257864492369879,-0.11566834666531656,0.58196721311475408,0.53278688524590156,0.020439061317183801,False,True,0,False,-13683.866000000007,11,MARKET_MA20_X2,0.52441113490364022,0.1166253101736973,0.15573053368328971,0.017241379310344401,2.2562826769677158,0.073338589444269506,0.1647456723990853,0.93169398907103795,0.99566547397173877,19.188578948708564
EXTENDED_2018_2021:300327.SZ-001,EXTENDED_2018_2021,300327.SZ,2020-11-09,2020,半导体,2020-11-09 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300327.SZ:2020-11-09,chip-state-features-semantic-v3,1.0000000000001403,0.75,99.541873285681632,0.20810895044353162,0.1046221254112043,1.354054177707565e-08,6.9862444094995049e-09,0.076009399947960937,0.33222253831655735,0.0033375154329584543,-0.20810895044353162,-0.1046221254112043,0.59230769230769231,0.67179487179487174,0.030520646319569002,False,True,0,False,-10639.136,3,MARKET_MA20_X2,0.48804347826086952,0.082561307901907105,0.17177522349936131,0.073684210526316005,3.5726861976617519,0.0061351110545011002,0.2495252163236448,0.26666666666666661,1.2535262530463798,19.473932558633123
EXTENDED_2018_2021:300347.SZ-001,EXTENDED_2018_2021,300347.SZ,2020-12-04,2020,医疗服务,2020-12-04 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300347.SZ:2020-12-04,chip-state-features-semantic-v3,1.0000000000002334,0.75,99.91666497706386,0.59626344324996627,0.26973464853191498,1.9364295788367087e-08,1.0361072841942765e-08,0.013163508570024804,0.35341243503788178,0.0035370719701163819,-0.59626344324996627,-0.26973464853191498,0.45128205128205129,0.48205128205128206,0.10728269381362571,False,False,1,False,9750.1500000000233,4,MARKET_MA20_X2,0.80966981132075466,0.058631921824104101,0.19262826449342471,0.036893203883495602,1.3848380573199148,-0.019617428295016701,0.21742960490067459,0.1871794871794871,0.75731681339505064,20.380498808500832
EXTENDED_2018_2021:300348.SZ-001,EXTENDED_2018_2021,300348.SZ,2021-04-16,2021,软件开发,2021-04-16 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300348.SZ:2021-04-16,chip-state-features-semantic-v3,1.0000000000001201,0.75,79.414097986968741,0.34784891533290629,0.12682503013196955,1.0491042471800671e-30,1.0491042471800671e-30,0.031951970966627621,0.0047351885145623385,5.9626547862312145e-05,-0.34784891533290629,-0.12682503013196955,0.17486338797814205,0.29508196721311475,0.073629242819843205,False,True,0,False,-8888.8189999999813,10,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.52292490118577073,0.13030660377358491,0.129878048780488,0.19696969696969721,2.7123711369802139,0.0088590914102407992,0.19442634915201981,0.32786885245901631,0.68276526736771403,19.158546419198274
EXTENDED_2018_2021:300349.SZ-002,EXTENDED_2018_2021,300349.SZ,2020-02-24,2020,通用设备,2020-02-24 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300349.SZ:2020-02-24,chip-state-features-semantic-v3,1.0000000000003715,0.75,94.952452032698389,0.2201900399479666,0.16096895536999911,0.0026095060860927468,0.0014998081245868637,0.040057533875326533,0.071409509481346944,0.00075205545462644755,-0.2201900399479666,-0.16096895536999911,0.56666666666666665,0.50769230769230766,0.021052631578947399,False,True,0,True,-14009.174000000028,13,MARKET_MA20_X2,0.28708010335917311,0.018637157833430101,0.1910652920962197,0.37050359712230208,2.2693421253955779,0.1478941065243522,0.44012671027184441,0.89487179487179491,0.94617068657946801,18.719139544852681
EXTENDED_2018_2021:300353.SZ-001,EXTENDED_2018_2021,300353.SZ,2021-11-17,2021,通信设备,2021-11-17 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300353.SZ:2021-11-17,chip-state-features-semantic-v3,1.0000000000002192,0.75,92.955779390198074,0.24471585975092136,0.19614747568666524,5.1009273632459955e-08,5.1009273632459955e-08,0.1198872138852175,0.16800946269104955,0.0018074127697407663,-0.24471585975092136,-0.19614747568666524,0.60109289617486339,0.53825136612021851,0.026515151515151301,False,True,0,False,-15632.133000000022,14,MARKET_MA20_X2,0.65190156599552573,0.2141280353200882,0.1846330275229357,0.2173913043478258,6.5376679408460001,0.060484530199603502,0.1478545259598649,0.87158469945355177,1.2548101466049493,18.78373061651947
EXTENDED_2018_2021:300357.SZ-002,EXTENDED_2018_2021,300357.SZ,2020-07-31,2020,生物制品,2020-07-31 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300357.SZ:2020-07-31,chip-state-features-semantic-v3,1.0000000000005165,0.75,100.00000000005164,0.53397779357967767,0.38869008531640858,1.380487076245294e-05,1.380487076245294e-05,0.014155254139197361,0.22279608946379881,0.0022279608946368375,-0.53397779357967767,-0.38869008531640858,0.48717948717948723,0.46666666666666662,0.0056699492688752004,False,True,0,False,-9786.8489999999874,8,MARKET_MA20_X2,0.62238493723849375,0.1137714663143989,0.16957917261055641,0.1791483113069014,1.0421073586632688,0.122473985941514,0.42886205621103007,0.40512820512820508,0.63811753374712721,19.843105338785193
EXTENDED_2018_2021:300390.SZ-001,EXTENDED_2018_2021,300390.SZ,2020-12-07,2020,电池,2020-12-07 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300390.SZ:2020-12-07,chip-state-features-semantic-v3,1.0000000000002458,0.75,98.387737396276918,0.20810895044353139,0.10462212541120475,1.0292353921413557e-51,1.0292353921413557e-51,0.10799989925199914,0.19494147427793962,0.0019813594604048326,-0.20810895044353139,-0.10462212541120475,0.45128205128205129,0.51025641025641022,0.097368421052631507,False,False,1,False,3843.9049999999988,3,MARKET_MA20_X2,0.79856459330143537,0.1175438596491227,0.18327759197324431,0.49808429118773972,3.7555626130680042,-0.051183516225060198,0.18106164326713109,0.079487179487179399,0.83167640086982131,19.286259278194805
EXTENDED_2018_2021:300390.SZ-002,EXTENDED_2018_2021,300390.SZ,2021-05-28,2021,电池,2021-05-28 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300390.SZ:2021-05-28,chip-state-features-semantic-v3,1.0000000000002747,0.75,100.00000000002731,0.22019003994796615,0.10462212541120519,4.7118425851471471e-59,4.7118425851471471e-59,0.088858613586827992,0.39761900460178978,0.003976190046016812,-0.22019003994796615,-0.10462212541120519,0.54098360655737698,0.59562841530054644,1.2137989778534926,True,False,1,False,84618.509999999995,41,MARKET_MA20_X2,0.76292517006802718,0.17804960924226981,0.1664853101196952,0.27113702623906688,2.8813835709619382,0.070717523525932705,0.188531435035974,0.71584699453551914,1.0190318066210815,19.899981091996025
EXTENDED_2018_2021:300393.SZ-001,EXTENDED_2018_2021,300393.SZ,2020-06-16,2020,光伏设备,2020-06-16 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300393.SZ:2020-06-16,chip-state-features-semantic-v3,1.00000000000028,0.75,87.455414996220682,0.25716301834842969,0.093685272684360887,4.1642336215031419e-11,4.1642336215031419e-11,0.053674051156583871,0.01873345930886039,0.00021420582487282166,-0.25716301834842969,-0.093685272684360887,0.27692307692307688,0.42820512820512824,0.013253012048192601,False,True,0,True,-25402.505000000023,5,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.43198653198653192,0.086004350978970301,0.12962962962962951,0.065476190476190202,2.6366861537559489,0.059500449855758898,0.2232251354273028,0.64615384615384608,0.58847372630669104,18.526276781496236
EXTENDED_2018_2021:300394.SZ-001,EXTENDED_2018_2021,300394.SZ,2020-06-18,2020,通信设备,2020-06-18 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300394.SZ:2020-06-18,chip-state-features-semantic-v3,1.000000000000058,0.75,99.784690788134355,0.33450387656723346,0.1380932804332895,4.3127192742812972e-09,4.3127192742812972e-09,0.03336288057049646,0.25654439255764316,0.0025709794812347054,-0.33450387656723346,-0.1380932804332895,0.47179487179487184,0.56153846153846154,0.37660432709937658,True,False,1,False,27450.203999999983,25,MARKET_MA20_X2,0.63694915254237283,0.1824470384781669,0.1676991150442477,0.2743484224965706,2.4229873899499856,0.088220920639242806,0.2081346706346752,0.85641025641025625,1.0728639249127905,18.790331375295956
EXTENDED_2018_2021:300394.SZ-002,EXTENDED_2018_2021,300394.SZ,2021-05-27,2021,通信设备,2021-05-27 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300394.SZ:2021-05-27,chip-state-features-semantic-v3,1.0000000000000682,0.75,73.706528763619914,0.47412250850319015,0.24471585975092069,5.0557448685471249e-13,5.0557448685471249e-13,0.025303349705202854,0.019897919770407668,0.00026996142816901846,-0.47412250850319015,-0.24471585975092069,0.22950819672131148,0.24043715846994532,0.094851527451399201,False,True,0,False,-579.51400000001013,23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.32034482758620692,0.024907144417740602,0.18901495616297051,0,1.7285679982299067,0.071030021882128896,0.18848373346449179,0.78142076502732238,0.84692973940312311,18.781179105929478
EXTENDED_2018_2021:300396.SZ-001,EXTENDED_2018_2021,300396.SZ,2020-05-14,2020,医疗器械,2020-05-14 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300396.SZ:2020-05-14,chip-state-features-semantic-v3,1.0000000000004254,0.75,96.691286717155364,0.26973464853191476,0.14947421323762256,0.00044770587890715328,0.0003848178081486214,0.020582550393940375,0.054657251404496066,0.00056527587190334234,-0.26973464853191476,-0.14947421323762256,0.46923076923076917,0.49230769230769234,0.026548672566371501,False,False,1,False,128.67300000002433,7,MARKET_MA20_X2,0.74402730375426607,0.1892895015906681,0.16666666666666641,0.1344262295081966,1.1027863638454438,0.076960067585880795,0.19407301289380391,0.87179487179487181,0.8830035664846726,18.448838015625121
EXTENDED_2018_2021:300401.SZ-001,EXTENDED_2018_2021,300401.SZ,2021-08-12,2021,化学制药,2021-08-12 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300401.SZ:2021-08-12,chip-state-features-semantic-v3,1.0000000000003584,0.75,83.273412529164375,0.22019003994796726,0.12682503013197,0.0051035035423396859,0.0043205979672333548,0.040727734537592875,0.030223152332442993,0.00036293879900572236,-0.22019003994796726,-0.12682503013197,0.52185792349726778,0.49726775956284158,0.023890784982934999,False,False,1,False,3908.2699999999895,2,MARKET_MA20_X2,0.31345381526104421,0.1222136817832435,0.1107544141252006,0.18115942028985521,3.8844426074474998,0.0068785198546494003,0.30808192666749967,0.66393442622950816,0.2195977252419416,18.573739554879097
EXTENDED_2018_2021:300406.SZ-001,EXTENDED_2018_2021,300406.SZ,2020-12-25,2020,医疗器械,2020-12-25 15:30:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300406.SZ:2020-12-25,chip-state-features-semantic-v3,1.0000000000003482,0.75,94.184825122263049,0.22019003994796704,0.1380932804332895,1.9594636318780777e-05,1.9594636318780777e-05,0.026928350322057291,0.057902855433130895,0.00061477903003977696,-0.22019003994796704,-0.1380932804332895,0.48205128205128206,0.48974358974358972,0.0612331081081081,False,False,1,False,5943.791000000012,2,MARKET_MA20_X2,0.69882697947214067,0.15120274914089321,0.14691235059760971,0.0522388059701493,1.845050668690108,0.0211658016905906,0.20554431131955991,0.20256410256410251,0.2475077129845831,18.719383743370667
