kind,path,expected_sha256,actual_sha256,unchanged
FROZEN_PRODUCTION,/Users/linmei/Documents/CY-worktrees/five-strategy-exit-risk-v1/src/five_strategy_bundle/strategies/ifcgr.py,7997a21aca7721a9563820b2d678e5b1fb0b87bf035c1003d8d59698ee9974b8,7997a21aca7721a9563820b2d678e5b1fb0b87bf035c1003d8d59698ee9974b8,True
FROZEN_PRODUCTION,/Users/linmei/Documents/CY-worktrees/five-strategy-exit-risk-v1/src/five_strategy_bundle/strategies/issuer_classifier.py,5d863e6f3933ef0149edc67886ca011172d7dd7db7c1ae790dad590b0eec9db2,5d863e6f3933ef0149edc67886ca011172d7dd7db7c1ae790dad590b0eec9db2,True
FROZEN_PRODUCTION,/Users/linmei/Documents/CY-worktrees/five-strategy-exit-risk-v1/src/five_strategy_bundle/strategies/mcb.py,2fad119333a09cd31494994d36374ceb423080149c3e5764559cd5003c0c9312,2fad119333a09cd31494994d36374ceb423080149c3e5764559cd5003c0c9312,True
FROZEN_PRODUCTION,/Users/linmei/Documents/CY-worktrees/five-strategy-exit-risk-v1/src/five_strategy_bundle/strategies/ogr.py,41bd16909d136f60168909a4f33a0874ddcfcef5b07d070b01120b337507cc22,41bd16909d136f60168909a4f33a0874ddcfcef5b07d070b01120b337507cc22,True
FROZEN_PRODUCTION,/Users/linmei/Documents/CY-worktrees/five-strategy-exit-risk-v1/src/five_strategy_bundle/strategies/smv6.py,6a1c06e03094ee237950f040d9172b2705f3cb78501bf8908a555cb2e97c0025,6a1c06e03094ee237950f040d9172b2705f3cb78501bf8908a555cb2e97c0025,True
FROZEN_PRODUCTION,/Users/linmei/Documents/CY-worktrees/five-strategy-exit-risk-v1/src/five_strategy_bundle/strategies/smv6_frozen.py,7fa9d715bdf4c352526d556132f8ec8502e9f355876100f357c8bdc5fdc91f33,7fa9d715bdf4c352526d556132f8ec8502e9f355876100f357c8bdc5fdc91f33,True
FROZEN_PRODUCTION,/Users/linmei/Documents/CY-worktrees/five-strategy-exit-risk-v1/src/five_strategy_bundle/validate.py,b1e146eb02d5ae0929adae5e3561c77ca432577450b41df7bdd305bbe145377f,b1e146eb02d5ae0929adae5e3561c77ca432577450b41df7bdd305bbe145377f,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/ATRDR_CONTINUOUS_2014_2023_accepted.parquet,3a83c79682cfe540b655e720313159a4557db312138fd782844535016cbedcc6,3a83c79682cfe540b655e720313159a4557db312138fd782844535016cbedcc6,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/ATRDR_CONTINUOUS_2014_2023_audited_event_states.parquet,1ccfd160892b2669d0f55f50a745ee5079401c64e5899d0f0e4ea8409e248e03,1ccfd160892b2669d0f55f50a745ee5079401c64e5899d0f0e4ea8409e248e03,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/ATRDR_CONTINUOUS_2014_2023_nav.parquet,b14c90be9a402e2264a23a2fa717bb9e3d7c48949cf1f5f2b18eed5c764b0473,b14c90be9a402e2264a23a2fa717bb9e3d7c48949cf1f5f2b18eed5c764b0473,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/ATRDR_CONTINUOUS_2014_2023_skipped.parquet,521d4ecfbd71e802c9a8455db551d4e67e658e58a2bfee1628939434e0641bb6,521d4ecfbd71e802c9a8455db551d4e67e658e58a2bfee1628939434e0641bb6,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/ATRDR_CONTINUOUS_2014_2023_source.parquet,db95ce0c5daf9011dd6da41bdbc67c96b409fd0a6026347cbf039f8cd1116487,db95ce0c5daf9011dd6da41bdbc67c96b409fd0a6026347cbf039f8cd1116487,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/ATRDR_ENTERED_RETAINED_DIAGNOSTIC_accepted.parquet,a393f72e354b2a86508bd4705d04c81f08753b8e3736baa8de586fa1edea91ca,a393f72e354b2a86508bd4705d04c81f08753b8e3736baa8de586fa1edea91ca,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/ATRDR_ENTERED_RETAINED_DIAGNOSTIC_nav.parquet,bab2528d2c0c0656c5df806b542e1bce70d33b95a5460036ed0c672cfd1d8736,bab2528d2c0c0656c5df806b542e1bce70d33b95a5460036ed0c672cfd1d8736,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/ATRDR_ENTERED_RETAINED_DIAGNOSTIC_source.parquet,bde8c185a8a84e46fc05ba249b7a89944081fde9606d257dd270d8206db44ab4,bde8c185a8a84e46fc05ba249b7a89944081fde9606d257dd270d8206db44ab4,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/IFCGR_2018_2021_accepted.parquet,6962e1c653fcee0e10122db2bf129aa35829c5f5e8364c2442d4e2ca3a1d9712,6962e1c653fcee0e10122db2bf129aa35829c5f5e8364c2442d4e2ca3a1d9712,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/IFCGR_2018_2021_audited_event_states.parquet,254d3a2bb163039eec0ebdb71adfa4e093c146b884e2e47dc2809e8dbae8d2b1,254d3a2bb163039eec0ebdb71adfa4e093c146b884e2e47dc2809e8dbae8d2b1,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/IFCGR_2018_2021_nav.parquet,b82be2618946d691cd5dfbd6ca9cae04dcc4d1ae9b26c5fbb186a37e834f8e86,b82be2618946d691cd5dfbd6ca9cae04dcc4d1ae9b26c5fbb186a37e834f8e86,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/IFCGR_2018_2021_skipped.parquet,77134b53c93d4340e598f564ad78918e39f7c834c6cc21650ad27751eb3c627c,77134b53c93d4340e598f564ad78918e39f7c834c6cc21650ad27751eb3c627c,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/IFCGR_2018_2021_source.parquet,38d0c744e0dad8c17b7f2db0d33de2bdddff8b5bf635153c90125197c1005e8b,38d0c744e0dad8c17b7f2db0d33de2bdddff8b5bf635153c90125197c1005e8b,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/IFCGR_2022_2023_accepted.parquet,92cfd33b976c7142657c07d7cffdce7b99cb30a27f9c87cd67aa48d4ec477c4a,92cfd33b976c7142657c07d7cffdce7b99cb30a27f9c87cd67aa48d4ec477c4a,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/IFCGR_2022_2023_audited_event_states.parquet,5198465ed9b5d8f109f8ba1e63dedb2446882a8a4daffbb18b911675578ee748,5198465ed9b5d8f109f8ba1e63dedb2446882a8a4daffbb18b911675578ee748,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/IFCGR_2022_2023_nav.parquet,b25617ec162cc753ffa22fd2240e63720f86801a0ba9b5c3aa0060eafbe20268,b25617ec162cc753ffa22fd2240e63720f86801a0ba9b5c3aa0060eafbe20268,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/IFCGR_2022_2023_skipped.parquet,a23e5712a4c4643b979f450c77d995c121763f51c26d1082d7b5c9cb775cea36,a23e5712a4c4643b979f450c77d995c121763f51c26d1082d7b5c9cb775cea36,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/IFCGR_2022_2023_source.parquet,dba86a6ba6b10f2d3430d2858d53c716e91adc4bd16ca97b45b0b0992206d318,dba86a6ba6b10f2d3430d2858d53c716e91adc4bd16ca97b45b0b0992206d318,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/MCB_CONTINUOUS_2014_2023_accepted.parquet,1a82efada0025ac1a28bc87ff84474ba703b5aaa67a280e43662cf416a7f5d60,1a82efada0025ac1a28bc87ff84474ba703b5aaa67a280e43662cf416a7f5d60,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/MCB_CONTINUOUS_2014_2023_audited_event_states.parquet,d572421ad11e84957a69aafde99f03d0675203ea495a50e0945c1ca7eaa8123e,d572421ad11e84957a69aafde99f03d0675203ea495a50e0945c1ca7eaa8123e,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/MCB_CONTINUOUS_2014_2023_nav.parquet,5c0909912008f3b700c924769828693a905fc35a01f6e827d1e49425eaa6705d,5c0909912008f3b700c924769828693a905fc35a01f6e827d1e49425eaa6705d,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/MCB_CONTINUOUS_2014_2023_skipped.parquet,a2da2cae5166e85a4a915b6106813d8904efd3343e76d8a99eb947477d1bb864,a2da2cae5166e85a4a915b6106813d8904efd3343e76d8a99eb947477d1bb864,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/MCB_CONTINUOUS_2014_2023_source.parquet,cb53c4c45d1fcd4bdef70053f619e3f81f0d8456f52d43e80e4dee58c8957753,cb53c4c45d1fcd4bdef70053f619e3f81f0d8456f52d43e80e4dee58c8957753,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/OGR_2018_2021_accepted.parquet,b20ccf3300fad09dabcb76b6105de9fa0f1e858d5b86347bb183ecfdf4f0b91c,b20ccf3300fad09dabcb76b6105de9fa0f1e858d5b86347bb183ecfdf4f0b91c,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/OGR_2018_2021_audited_event_states.parquet,041e785e2456bd64afb9135808cdb277a69f0f251af6b0be22811c50923539aa,041e785e2456bd64afb9135808cdb277a69f0f251af6b0be22811c50923539aa,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/OGR_2018_2021_nav.parquet,75a5e529d0ececfcbb4f0da58953ea4b3ad0635f4f6c4dd2ab5720d48699cee4,75a5e529d0ececfcbb4f0da58953ea4b3ad0635f4f6c4dd2ab5720d48699cee4,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/OGR_2018_2021_skipped.parquet,745389eae9f9c71083d99fdbb0f1f4be03aad1178e8257d8a0b6c56cc5808930,745389eae9f9c71083d99fdbb0f1f4be03aad1178e8257d8a0b6c56cc5808930,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/OGR_2018_2021_source.parquet,dd1ad32823fede1998be22e6c100457d32082c0916fc7a35c0bf15206dc56048,dd1ad32823fede1998be22e6c100457d32082c0916fc7a35c0bf15206dc56048,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/OGR_2022_2023_accepted.parquet,92cfd33b976c7142657c07d7cffdce7b99cb30a27f9c87cd67aa48d4ec477c4a,92cfd33b976c7142657c07d7cffdce7b99cb30a27f9c87cd67aa48d4ec477c4a,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/OGR_2022_2023_audited_event_states.parquet,d2b38e4404a7a7990334444bbb0aea9c146efcd97dbcec8fdaafb2bba68a37af,d2b38e4404a7a7990334444bbb0aea9c146efcd97dbcec8fdaafb2bba68a37af,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/OGR_2022_2023_nav.parquet,b25617ec162cc753ffa22fd2240e63720f86801a0ba9b5c3aa0060eafbe20268,b25617ec162cc753ffa22fd2240e63720f86801a0ba9b5c3aa0060eafbe20268,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/OGR_2022_2023_skipped.parquet,a23e5712a4c4643b979f450c77d995c121763f51c26d1082d7b5c9cb775cea36,a23e5712a4c4643b979f450c77d995c121763f51c26d1082d7b5c9cb775cea36,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/OGR_2022_2023_source.parquet,3780a125679aa924d1e7d1effd4e897441442648b724ed0b8e97abd67e0cf2ab,3780a125679aa924d1e7d1effd4e897441442648b724ed0b8e97abd67e0cf2ab,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/SMV6_current_events.parquet,fdd244be4b13be228d371c3d9e78c3d7eca26ae65b3eb63abe209658ac85c081,fdd244be4b13be228d371c3d9e78c3d7eca26ae65b3eb63abe209658ac85c081,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/SMV6_current_nav.parquet,74c2e1903219fb0abca62cc6530d47ae05f3dfbb3ed93f2912d6328e30ccdac8,74c2e1903219fb0abca62cc6530d47ae05f3dfbb3ed93f2912d6328e30ccdac8,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/SMV6_event_account_states.parquet,a86d9f6a00f43eeca345afcce85ea962c883dd6bad060ed7d3bd142144f8eab7,a86d9f6a00f43eeca345afcce85ea962c883dd6bad060ed7d3bd142144f8eab7,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/SMV6_inventory.parquet,006f34d300955ffb8549ed743cf0282c0c8cfd6f8f923fb4488d6c911f79c9d9,006f34d300955ffb8549ed743cf0282c0c8cfd6f8f923fb4488d6c911f79c9d9,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/SMV6_position_state_snapshots.parquet,103948c817b0e119b3bdb7fae0ad0cd3ffbfc0d794095d32aded413db0bd4902,103948c817b0e119b3bdb7fae0ad0cd3ffbfc0d794095d32aded413db0bd4902,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/all_source_normalized.parquet,b4920a5f705211fd2d5f230319dc32a5f527c2ca7221967dcfa0cb4ee13cad40,b4920a5f705211fd2d5f230319dc32a5f527c2ca7221967dcfa0cb4ee13cad40,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/baseline_event_account_states.parquet,94ed97e6273435258b582eada4f836336bf936569139c952a8ad6a9e703b1aea,94ed97e6273435258b582eada4f836336bf936569139c952a8ad6a9e703b1aea,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/bear_routes.parquet,5158a83f19697644f1c2061ed7024e5885ec27cc56524057930b0ca5e22f376a,5158a83f19697644f1c2061ed7024e5885ec27cc56524057930b0ca5e22f376a,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/candidate_position_paths.parquet,09b8c89ee6e9399c8088275827f7757bd22be8b06d684d0f1032b0e0af6af490,09b8c89ee6e9399c8088275827f7757bd22be8b06d684d0f1032b0e0af6af490,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/daily_relevant.parquet,869e9e5687c21c05bc010357b5484744e902925a2f540255be605b7e0bb5bbfe,869e9e5687c21c05bc010357b5484744e902925a2f540255be605b7e0bb5bbfe,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_BULL_H1_2.parquet,b43c57be9872066b01a7a8ef6804012a2ebc3a1012aea9c6d564f4dd7cda0bc7,b43c57be9872066b01a7a8ef6804012a2ebc3a1012aea9c6d564f4dd7cda0bc7,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_BULL_H2_0.parquet,8919db06bc951d8785228fb38a93e5a2e3181decad5403badfe4d50bb3a97ba4,8919db06bc951d8785228fb38a93e5a2e3181decad5403badfe4d50bb3a97ba4,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_BULL_atr_1.5.parquet,200f7a549bc3b6f227ba2fe1c7dc1c6f4d760f8245312a656269d8ac06a1375c,200f7a549bc3b6f227ba2fe1c7dc1c6f4d760f8245312a656269d8ac06a1375c,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_BULL_atr_1.parquet,785316384be95510cb2cb288f40abd6068eaf351d5813318b99fa2b846f24fd4,785316384be95510cb2cb288f40abd6068eaf351d5813318b99fa2b846f24fd4,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_BULL_atr_2.5.parquet,e32be31ff3644a7481dbe50c99c811d0a1653bd43c3e3514f89c5cd87af34090,e32be31ff3644a7481dbe50c99c811d0a1653bd43c3e3514f89c5cd87af34090,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_BULL_atr_2.parquet,67ef210fb4e1e318de0b68a611a6cb3f8089b279539b157f512fcc3a6f4bfd47,67ef210fb4e1e318de0b68a611a6cb3f8089b279539b157f512fcc3a6f4bfd47,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_BULL_atr_3.parquet,9837130b912719dbda5b5c473c72b48c62fa0ab4228d5d61d8a62ca85814da7e,9837130b912719dbda5b5c473c72b48c62fa0ab4228d5d61d8a62ca85814da7e,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_BULL_fixed_0.03.parquet,01fe3331e8e27b96d728149553aba97e0d008b00eb4570fa9695b49a217eb9da,01fe3331e8e27b96d728149553aba97e0d008b00eb4570fa9695b49a217eb9da,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_BULL_fixed_0.05.parquet,a4da430755a7f42b38324b0d0344bf9dbc35c145e10547f4cda87edf1cc8ff69,a4da430755a7f42b38324b0d0344bf9dbc35c145e10547f4cda87edf1cc8ff69,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_BULL_fixed_0.075.parquet,20e95f92b63226d75e94f019de34def4591a2c8c9342bf57b32b2b777b1959be,20e95f92b63226d75e94f019de34def4591a2c8c9342bf57b32b2b777b1959be,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_BULL_fixed_0.1.parquet,0e5df93119f772017a5d88c3fc4d9bdb59d9516470934669bd1891b9fe7d7596,0e5df93119f772017a5d88c3fc4d9bdb59d9516470934669bd1891b9fe7d7596,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_BULL_fixed_0.125.parquet,5f9fbc49ea476ed04fe966dad1a62d4f21ff7348e1eacd8393b1d8c230f51e60,5f9fbc49ea476ed04fe966dad1a62d4f21ff7348e1eacd8393b1d8c230f51e60,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_BULL_fixed_0.15.parquet,4f2a84777f784777742d452cd2380a74adaa73df1850381b03c35fb6edf5929c,4f2a84777f784777742d452cd2380a74adaa73df1850381b03c35fb6edf5929c,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_BULL_fixed_0.2.parquet,c41d4da6ea0ae6c1077c68391ee0cb0d10812375a20e0ce980177ce5ceceae51,c41d4da6ea0ae6c1077c68391ee0cb0d10812375a20e0ce980177ce5ceceae51,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_BULL_native_0.parquet,437d3798823a9d658840999441d07220700cc69a930302959fcf68cee4714dd9,437d3798823a9d658840999441d07220700cc69a930302959fcf68cee4714dd9,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_BULL_time_3.parquet,3e5b785561488efa40321d3bf606be45dd74674f61b1f8918d49c21aff748100,3e5b785561488efa40321d3bf606be45dd74674f61b1f8918d49c21aff748100,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_BULL_time_5.parquet,42909fd068f5db8205fb248d9f151ea5ce12cc4da25dbb490cdc2e5ba9e7e108,42909fd068f5db8205fb248d9f151ea5ce12cc4da25dbb490cdc2e5ba9e7e108,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_BULL_time_8.parquet,190d09ffa2d8953a9770923df235758d33908c02735ce7ad4827ee635cf496d5,190d09ffa2d8953a9770923df235758d33908c02735ce7ad4827ee635cf496d5,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_FAST_BEAR_H1_2.parquet,8b9773ef4d541e3bed3ea310c32c715f34a8e91a41ed6a3ecb89d57a785f265c,8b9773ef4d541e3bed3ea310c32c715f34a8e91a41ed6a3ecb89d57a785f265c,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_FAST_BEAR_H2_0.parquet,b44df43e0f079645941332cc5e9a5f7fbd75af65a09277e9d8e1a658e9d8e3be,b44df43e0f079645941332cc5e9a5f7fbd75af65a09277e9d8e1a658e9d8e3be,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_FAST_BEAR_atr_1.5.parquet,d5c2b3321aa104f2f41c3c8d5631249264764b3441f7e3ec2a8fa0861b854b68,d5c2b3321aa104f2f41c3c8d5631249264764b3441f7e3ec2a8fa0861b854b68,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_FAST_BEAR_atr_1.parquet,99d47349382160a5a441e82c71e8569e23e7d9fce780cceaa952917069be7c61,99d47349382160a5a441e82c71e8569e23e7d9fce780cceaa952917069be7c61,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_FAST_BEAR_atr_2.5.parquet,7b16509620223c2b38470b731555eb36e7b27ae1e3175d23828e5d4de5b02fc5,7b16509620223c2b38470b731555eb36e7b27ae1e3175d23828e5d4de5b02fc5,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_FAST_BEAR_atr_2.parquet,8a8e0e91a48fddf25b85b78f5d452fd8357d09f7b0214381f68996a7488fae0f,8a8e0e91a48fddf25b85b78f5d452fd8357d09f7b0214381f68996a7488fae0f,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_FAST_BEAR_atr_3.parquet,dd308bf840ea6c94d4a03aef80d98094501ffb5db7a9866aeb9558bc8610cb62,dd308bf840ea6c94d4a03aef80d98094501ffb5db7a9866aeb9558bc8610cb62,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_FAST_BEAR_fixed_0.03.parquet,4b268892e84c4b73548814cd6e6a534b3f98bff26f12acded4453e6d60dd3cb0,4b268892e84c4b73548814cd6e6a534b3f98bff26f12acded4453e6d60dd3cb0,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_FAST_BEAR_fixed_0.05.parquet,6272bd74dc4cf591ed57e2105d2cf9609e768225f09f6815ccb0021496c575ee,6272bd74dc4cf591ed57e2105d2cf9609e768225f09f6815ccb0021496c575ee,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_FAST_BEAR_fixed_0.075.parquet,ab636b06e265ba79c7222aa110ee0ff1d940437bfdc613c2b9dcb0f85197c602,ab636b06e265ba79c7222aa110ee0ff1d940437bfdc613c2b9dcb0f85197c602,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_FAST_BEAR_fixed_0.1.parquet,22ee32f0f0d256795b859b38eb22185f35bccc5efbe0da3ad2fd2f7691bafe05,22ee32f0f0d256795b859b38eb22185f35bccc5efbe0da3ad2fd2f7691bafe05,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_FAST_BEAR_fixed_0.125.parquet,3d5e862c1e372486124d5f058f490870e99d569094ea75549bbe8e703ef12f11,3d5e862c1e372486124d5f058f490870e99d569094ea75549bbe8e703ef12f11,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_FAST_BEAR_fixed_0.15.parquet,dabda2d24badb0506c85f895b1fbfa040c3db0d605eab5ce4f7ff3602796549d,dabda2d24badb0506c85f895b1fbfa040c3db0d605eab5ce4f7ff3602796549d,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_FAST_BEAR_fixed_0.2.parquet,d6989f5c790d631a09f77bdb8b7f6548cdd629d24e87008198178b2ff0d51106,d6989f5c790d631a09f77bdb8b7f6548cdd629d24e87008198178b2ff0d51106,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_FAST_BEAR_native_0.parquet,942ae72673dbfae8443c69a964f1b6069d379d0abf0f0e690a9942037a28e11c,942ae72673dbfae8443c69a964f1b6069d379d0abf0f0e690a9942037a28e11c,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_SLOW_BEAR_H1_2.parquet,e6b57b06dbac55fea12955f0f4acf87534d4d0104f28bc2f6e222119d8dc086b,e6b57b06dbac55fea12955f0f4acf87534d4d0104f28bc2f6e222119d8dc086b,True
PARENT_EXTERNAL,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_v2_01/events_ATRDR_SLOW_BEAR_H2_0.parquet,575b42c0d799fa29055dcdaa51b9b5487239af4e8de065d7a07abc669579d9c5,575b42c0d799fa29055dcdaa51b9b5487239af4e8de065d7a07abc669579d9c5,True
