trade_id,baseline_block,symbol,entry_signal_date,entry_year,available_at_timestamp,daily_snapshot_id,minimum_volume_index_0_29,sessions_since_minimum_volume,minimum_volume_tie_count,minimum_volume_ratio,minimum_volume_location,anchor_close,anchor_low,post_anchor_min_close_log_distance,post_anchor_min_low_log_distance,low_support_held,close_support_held_neighbor
DEVELOPMENT_2024_2025:301188.SZ-001,DEVELOPMENT_2024_2025,301188.SZ,2025-05-19,2025,2025-05-19T15:00:00,PITB-80B916173F29877FD683,12,17,1,0.286828846226,0.313492063492,1.24443732563,1.23563753311,0.0209920244814,-0.00297177038916,False,True
DEVELOPMENT_2024_2025:301213.SZ-001,DEVELOPMENT_2024_2025,301213.SZ,2024-12-20,2024,2024-12-20T15:00:00,PITB-80B916173F29877FD683,12,17,1,0.435402809619,0,1.10539896236,1.1025638791,0.0193046381058,0.00538531882366,True,True
DEVELOPMENT_2024_2025:301213.SZ-002,DEVELOPMENT_2024_2025,301213.SZ,2025-02-17,2025,2025-02-17T15:00:00,PITB-80B916173F29877FD683,15,14,1,0.450106177106,0,1.19101847676,1.18534831024,0.0160570155886,-0.0120309439598,False,True
DEVELOPMENT_2024_2025:301217.SZ-001,DEVELOPMENT_2024_2025,301217.SZ,2025-03-14,2025,2025-03-14T15:00:00,PITB-80B916173F29877FD683,3,26,1,0.548683238268,0.136645962733,0.858290285837,0.845432004402,0.0120987981191,0.00379507096855,True,True
DEVELOPMENT_2024_2025:301230.SZ-001,DEVELOPMENT_2024_2025,301230.SZ,2024-12-06,2024,2024-12-06T15:00:00,PITB-80B916173F29877FD683,6,23,1,0.5487441919,0.188095238095,0.849826768785,0.818442111752,0.00979999676585,0.0219140669887,True,True
DEVELOPMENT_2024_2025:301238.SZ-001,DEVELOPMENT_2024_2025,301238.SZ,2025-06-23,2025,2025-06-23T15:00:00,PITB-80B916173F29877FD683,16,13,1,0.44308952631,0,0.745518643586,0.742406758967,0.0165586278944,0.00418285641241,True,True
DEVELOPMENT_2024_2025:301285.SZ-001,DEVELOPMENT_2024_2025,301285.SZ,2025-10-29,2025,2025-10-29T15:00:00,PITB-80B916173F29877FD683,25,4,1,0.470182470732,0.445692883895,3.63199669317,3.61184795459,-0.0325775311334,-0.0443578526304,False,False
DEVELOPMENT_2024_2025:301301.SZ-001,DEVELOPMENT_2024_2025,301301.SZ,2024-04-29,2024,2024-04-29T15:00:00,PITB-80B916173F29877FD683,17,12,1,0.445168710048,0.0746268656716,1.026364667,1.01970716646,4.4408920985e-16,-0.0120417437544,False,True
DEVELOPMENT_2024_2025:301301.SZ-002,DEVELOPMENT_2024_2025,301301.SZ,2025-05-15,2025,2025-05-15T15:00:00,PITB-80B916173F29877FD683,13,16,1,0.469408949405,0.0874316939891,1.30857981726,1.30857981726,-0.0077754171428,-0.016486273617,False,False
DEVELOPMENT_2024_2025:301361.SZ-001,DEVELOPMENT_2024_2025,301361.SZ,2025-02-12,2025,2025-02-12T15:00:00,PITB-80B916173F29877FD683,24,5,1,0.461404722791,0.296202531646,1.22503981022,1.2202459867,0.0218164880728,0.000714030733657,True,True
DEVELOPMENT_2024_2025:301498.SZ-001,DEVELOPMENT_2024_2025,301498.SZ,2024-12-02,2024,2024-12-02T15:00:00,PITB-80B916173F29877FD683,28,1,1,0.448303676641,0.382687717014,1.08238797756,1.07807979424,0.0496919492344,-2.22044604925e-16,False,True
DEVELOPMENT_2024_2025:301498.SZ-002,DEVELOPMENT_2024_2025,301498.SZ,2024-12-20,2024,2024-12-20T15:00:00,PITB-80B916173F29877FD683,14,15,1,0.426494157716,0.173623695434,1.08238797756,1.07807979424,0.0390308674483,-2.22044604925e-16,False,True
DEVELOPMENT_2024_2025:301577.SZ-001,DEVELOPMENT_2024_2025,301577.SZ,2025-11-04,2025,2025-11-04T15:00:00,PITB-80B916173F29877FD683,11,18,1,0.48760976895,0.433526011561,0.893002487465,0.892854148181,-0.051118453929,-0.0907186436871,False,False
DEVELOPMENT_2024_2025:301611.SZ-001,DEVELOPMENT_2024_2025,301611.SZ,2025-09-24,2025,2025-09-24T15:00:00,PITB-80B916173F29877FD683,20,9,1,0.338144354496,0.0106100795756,1.39599509349,1.38956687356,0.0101174863233,-0.000192771084934,False,True
EXTENDED_2018_2021:300001.SZ-001,EXTENDED_2018_2021,300001.SZ,2020-06-12,2020,2020-06-12T15:00:00,PITB-80B916173F29877FD683,7,22,1,0.505024044722,0.431952662722,1.12180098536,1.10474369719,-0.0117258544648,-0.0155604799372,False,False
EXTENDED_2018_2021:300002.SZ-001,EXTENDED_2018_2021,300002.SZ,2021-11-17,2021,2021-11-17T15:00:00,PITB-80B916173F29877FD683,15,14,1,0.561591251139,0.382978723404,0.61725885819,0.60179978124,-0.0665680090902,-0.0566188939995,False,False
EXTENDED_2018_2021:300002.SZ-002,EXTENDED_2018_2021,300002.SZ,2021-12-14,2021,2021-12-14T15:00:00,PITB-80B916173F29877FD683,26,3,1,0.471724739287,0.232142857143,0.634926374703,0.627196836229,0.00173761989854,-0.0017621149934,False,True
EXTENDED_2018_2021:300007.SZ-001,EXTENDED_2018_2021,300007.SZ,2020-06-16,2020,2020-06-16T15:00:00,PITB-80B916173F29877FD683,14,15,1,0.484996819787,0,0.624750474151,0.620758458342,0.0174192844721,0.00240867238091,True,True
EXTENDED_2018_2021:300009.SZ-001,EXTENDED_2018_2021,300009.SZ,2021-04-08,2021,2021-04-08T15:00:00,PITB-80B916173F29877FD683,15,14,1,0.491593619954,0.0685714285714,1.71656401596,1.70819053295,-0.00699303549097,-0.00914533282219,False,False
EXTENDED_2018_2021:300010.SZ-001,EXTENDED_2018_2021,300010.SZ,2019-10-28,2019,2019-10-28T15:00:00,PITB-80B916173F29877FD683,16,13,1,0.443162511762,0,0.629548805921,0.62384507948,0.0290198935735,-0.0103389777952,False,True
EXTENDED_2018_2021:300012.SZ-001,EXTENDED_2018_2021,300012.SZ,2019-02-11,2019,2019-02-11T15:00:00,PITB-80B916173F29877FD683,13,16,1,0.557661233108,0.26213592233,1.33707971118,1.31424139314,-0.0283483550043,-0.0337381396319,False,False
EXTENDED_2018_2021:300012.SZ-002,EXTENDED_2018_2021,300012.SZ,2021-01-07,2021,2021-01-07T15:00:00,PITB-80B916173F29877FD683,7,22,1,0.522966066822,0.334939759036,5.23509351951,5.1870651386,-0.00680410869954,-0.00484262447579,False,False
EXTENDED_2018_2021:300014.SZ-001,EXTENDED_2018_2021,300014.SZ,2018-05-11,2018,2018-05-11T15:00:00,PITB-80B916173F29877FD683,23,6,1,0.362493047622,0.0376569037657,0.905684936271,0.90293209452,0.0150832422113,-0.0153612851615,False,True
EXTENDED_2018_2021:300015.SZ-001,EXTENDED_2018_2021,300015.SZ,2019-08-28,2019,2019-08-28T15:00:00,PITB-80B916173F29877FD683,19,10,1,0.523514301809,0.384928716904,2.96308736489,2.95256979115,0.0179090171876,0.00549008322291,True,True
EXTENDED_2018_2021:300015.SZ-002,EXTENDED_2018_2021,300015.SZ,2020-12-25,2020,2020-12-25T15:00:00,PITB-80B916173F29877FD683,10,19,1,0.491897313397,0.12347826087,7.44721396116,7.32828687778,-0.02293752638,-0.00994870800476,False,False
EXTENDED_2018_2021:300015.SZ-003,EXTENDED_2018_2021,300015.SZ,2020-12-30,2020,2020-12-30T15:00:00,PITB-80B916173F29877FD683,7,22,1,0.50035744886,0.122413793103,7.44721396116,7.32828687778,-0.02293752638,-0.00994870800476,False,False
EXTENDED_2018_2021:300017.SZ-001,EXTENDED_2018_2021,300017.SZ,2021-09-15,2021,2021-09-15T15:00:00,PITB-80B916173F29877FD683,23,6,1,0.494942804842,0.25,0.444958242405,0.441286969778,0.00164880499018,-0.00333333641976,False,True
EXTENDED_2018_2021:300020.SZ-001,EXTENDED_2018_2021,300020.SZ,2019-08-19,2019,2019-08-19T15:00:00,PITB-80B916173F29877FD683,18,11,1,0.401632639387,0.451236310263,0.509198451962,0.504830327987,-0.0248151691197,-0.0403585666908,False,False
EXTENDED_2018_2021:300020.SZ-002,EXTENDED_2018_2021,300020.SZ,2020-06-15,2020,2020-06-15T15:00:00,PITB-80B916173F29877FD683,19,10,1,0.471367331172,0.18018018018,0.599681020019,0.596560931465,0.0427763789916,0.014538158446,True,True
EXTENDED_2018_2021:300027.SZ-001,EXTENDED_2018_2021,300027.SZ,2019-02-25,2019,2019-02-25T15:00:00,PITB-80B916173F29877FD683,1,28,1,0.479600538928,0.365853658537,0.476581746868,0.472437557765,-0.0674412807955,-0.0774874954784,False,False
EXTENDED_2018_2021:300033.SZ-001,EXTENDED_2018_2021,300033.SZ,2019-02-11,2019,2019-02-11T15:00:00,PITB-80B916173F29877FD683,4,25,1,0.515011151821,0.0430292598967,0.618195810468,0.616088693127,-0.00657637514176,-0.0378010425938,False,False
EXTENDED_2018_2021:300034.SZ-001,EXTENDED_2018_2021,300034.SZ,2019-08-30,2019,2019-08-30T15:00:00,PITB-80B916173F29877FD683,17,12,1,0.567923208382,0.0308641975309,0.863337289964,0.854587249863,0.00539084863488,-0.00822485788088,False,True
EXTENDED_2018_2021:300036.SZ-001,EXTENDED_2018_2021,300036.SZ,2019-12-10,2019,2019-12-10T15:00:00,PITB-80B916173F29877FD683,7,22,1,0.438602144325,0.335195530726,1.03173926354,1.01148702063,-0.0332624899469,-0.0179578338677,False,False
EXTENDED_2018_2021:300037.SZ-001,EXTENDED_2018_2021,300037.SZ,2019-02-14,2019,2019-02-14T15:00:00,PITB-80B916173F29877FD683,15,14,1,0.474695928769,0.17619047619,0.985967969456,0.981420528088,-0.0173402526255,-0.0273287716538,False,False
EXTENDED_2018_2021:300037.SZ-002,EXTENDED_2018_2021,300037.SZ,2019-11-07,2019,2019-11-07T15:00:00,PITB-80B916173F29877FD683,7,22,1,0.368608748414,0.478947368421,1.05422131282,1.05130679892,-0.0745941761259,-0.0760901333577,False,False
EXTENDED_2018_2021:300037.SZ-003,EXTENDED_2018_2021,300037.SZ,2020-06-16,2020,2020-06-16T15:00:00,PITB-80B916173F29877FD683,14,15,1,0.430490701369,0,1.60756259431,1.59049187005,0.0316110949601,0.0109347613878,True,True
EXTENDED_2018_2021:300041.SZ-001,EXTENDED_2018_2021,300041.SZ,2019-11-20,2019,2019-11-20T15:00:00,PITB-80B916173F29877FD683,24,5,1,0.363402743751,0.0777777777778,0.755649305011,0.751251733886,-0.00291403800185,-0.00488998529419,False,False
EXTENDED_2018_2021:300042.SZ-001,EXTENDED_2018_2021,300042.SZ,2021-04-16,2021,2021-04-16T15:00:00,PITB-80B916173F29877FD683,0,29,1,0.370185042079,0.484848484848,0.594862696708,0.593471747301,-0.077771970006,-0.0984400728133,False,False
EXTENDED_2018_2021:300044.SZ-001,EXTENDED_2018_2021,300044.SZ,2020-08-06,2020,2020-08-06T15:00:00,PITB-80B916173F29877FD683,3,26,1,0.460201137029,0.0634920634921,0.540842998129,0.531170694138,0.00148920355147,0.00755861497393,True,True
EXTENDED_2018_2021:300044.SZ-002,EXTENDED_2018_2021,300044.SZ,2020-08-27,2020,2020-08-27T15:00:00,PITB-80B916173F29877FD683,26,3,1,0.399621304049,0.405172413793,0.587592467415,0.58275631542,0.0122700925918,-0.0111266794648,False,True
EXTENDED_2018_2021:300046.SZ-001,EXTENDED_2018_2021,300046.SZ,2021-11-22,2021,2021-11-22T15:00:00,PITB-80B916173F29877FD683,3,26,1,0.483554403293,0.453608247423,1.60015006751,1.58915247254,-0.0786118875697,-0.101427468236,False,False
EXTENDED_2018_2021:300048.SZ-001,EXTENDED_2018_2021,300048.SZ,2021-11-04,2021,2021-11-04T15:00:00,PITB-80B916173F29877FD683,8,21,1,0.482964816453,0.0493827160494,0.91846735123,0.908262158438,0.0399327103354,2.22044604925e-16,True,True
EXTENDED_2018_2021:300059.SZ-001,EXTENDED_2018_2021,300059.SZ,2020-06-16,2020,2020-06-16T15:00:00,PITB-80B916173F29877FD683,16,13,1,0.48513129944,0.047619047619,2.00765092581,1.99213148787,0.0014044946129,0.00282885620048,True,True
EXTENDED_2018_2021:300059.SZ-002,EXTENDED_2018_2021,300059.SZ,2021-09-08,2021,2021-09-08T15:00:00,PITB-80B916173F29877FD683,12,17,1,0.492880324781,0.450134770889,5.45348090808,5.37717287299,-0.0523412378945,-0.0577707666856,False,False
EXTENDED_2018_2021:300059.SZ-003,EXTENDED_2018_2021,300059.SZ,2021-12-14,2021,2021-12-14T15:00:00,PITB-80B916173F29877FD683,12,17,1,0.597044532145,0.438825448613,5.88250163873,5.8401082859,-0.00144237728742,-0.0128581549434,False,False
EXTENDED_2018_2021:300065.SZ-001,EXTENDED_2018_2021,300065.SZ,2021-07-19,2021,2021-07-19T15:00:00,PITB-80B916173F29877FD683,0,29,1,0.334446071692,0,0.454448719742,0.448746177892,0.0162760893145,0.0116619397478,True,True
EXTENDED_2018_2021:300066.SZ-001,EXTENDED_2018_2021,300066.SZ,2020-02-20,2020,2020-02-20T15:00:00,PITB-80B916173F29877FD683,17,12,1,0.175455146199,0.168539325843,0.723558783037,0.723558783037,-0.0325761704346,-0.08468308723,False,False
EXTENDED_2018_2021:300068.SZ-001,EXTENDED_2018_2021,300068.SZ,2018-03-13,2018,2018-03-13T15:00:00,PITB-80B916173F29877FD683,5,24,1,0.41889692266,0.170731707317,0.726137796334,0.721661604439,0,-0.0501694747329,False,True
EXTENDED_2018_2021:300068.SZ-002,EXTENDED_2018_2021,300068.SZ,2019-03-15,2019,2019-03-15T15:00:00,PITB-80B916173F29877FD683,6,23,1,0.25670083424,0.0284090909091,0.702515010304,0.699493440367,0.0170579829046,0.0014388491691,True,True
EXTENDED_2018_2021:300075.SZ-001,EXTENDED_2018_2021,300075.SZ,2020-09-08,2020,2020-09-08T15:00:00,PITB-80B916173F29877FD683,12,17,1,0.444512661475,0.0833333333333,0.683510977512,0.678810076704,-0.0103699512061,-0.0167601688575,False,False
EXTENDED_2018_2021:300075.SZ-002,EXTENDED_2018_2021,300075.SZ,2021-11-15,2021,2021-11-15T15:00:00,PITB-80B916173F29877FD683,3,26,1,0.332902319539,0.0606060606061,0.567595569677,0.561461951717,0.0132124135066,0.00670019256982,True,True
EXTENDED_2018_2021:300079.SZ-001,EXTENDED_2018_2021,300079.SZ,2019-02-14,2019,2019-02-14T15:00:00,PITB-80B916173F29877FD683,4,25,1,0.371942832723,0,0.480561978708,0.477640629293,0,-0.0216391751035,False,True
EXTENDED_2018_2021:300085.SZ-001,EXTENDED_2018_2021,300085.SZ,2021-04-27,2021,2021-04-27T15:00:00,PITB-80B916173F29877FD683,4,25,1,0.483275168294,0.0748898678414,0.878050424583,0.859757707404,0.0253698899613,0.0245196171743,True,True
EXTENDED_2018_2021:300088.SZ-001,EXTENDED_2018_2021,300088.SZ,2020-06-16,2020,2020-06-16T15:00:00,PITB-80B916173F29877FD683,16,13,1,0.427054035674,0.147058823529,1.34257356652,1.33659993552,0.00554632592056,-0.0169018108026,False,True
EXTENDED_2018_2021:300088.SZ-002,EXTENDED_2018_2021,300088.SZ,2021-07-16,2021,2021-07-16T15:00:00,PITB-80B916173F29877FD683,20,9,1,0.506120767185,0.276447205814,1.22273176386,1.21203286093,0.0111871893906,0.00503145715537,True,True
EXTENDED_2018_2021:300094.SZ-001,EXTENDED_2018_2021,300094.SZ,2021-08-12,2021,2021-08-12T15:00:00,PITB-80B916173F29877FD683,21,8,1,0.457815276207,0.1875,0.452559117304,0.445506247944,0.0281708769667,0.0104987840982,True,True
EXTENDED_2018_2021:300101.SZ-001,EXTENDED_2018_2021,300101.SZ,2021-05-27,2021,2021-05-27T15:00:00,PITB-80B916173F29877FD683,17,12,1,0.488141496689,0,0.820560674224,0.810907019233,0.0416060008325,0.011834457647,True,True
EXTENDED_2018_2021:300102.SZ-001,EXTENDED_2018_2021,300102.SZ,2021-05-12,2021,2021-05-12T15:00:00,PITB-80B916173F29877FD683,14,15,1,0.430468376594,0.0277777777778,0.748006500382,0.745549992991,-0.00493828164058,-0.00993385652429,False,False
EXTENDED_2018_2021:300107.SZ-001,EXTENDED_2018_2021,300107.SZ,2019-02-25,2019,2019-02-25T15:00:00,PITB-80B916173F29877FD683,1,28,1,0.392235679056,0,1.22855171287,1.22211276259,0.0450896048632,0.0063025418708,True,True
EXTENDED_2018_2021:300110.SZ-001,EXTENDED_2018_2021,300110.SZ,2020-08-27,2020,2020-08-27T15:00:00,PITB-80B916173F29877FD683,7,22,1,0.413658837653,0.047619047619,0.639971711311,0.629280059809,0.0212522756597,0.0192313619279,True,True
EXTENDED_2018_2021:300115.SZ-001,EXTENDED_2018_2021,300115.SZ,2020-02-18,2020,2020-02-18T15:00:00,PITB-80B916173F29877FD683,19,10,1,0.0944238587089,0.200617283951,0.642895815457,0.642895815457,0.0320198112348,-0.0807208117207,False,True
EXTENDED_2018_2021:300119.SZ-001,EXTENDED_2018_2021,300119.SZ,2021-04-29,2021,2021-04-29T15:00:00,PITB-80B916173F29877FD683,26,3,1,0.428546356289,0.356400849234,1.84929477133,1.83304913644,0.0252995062063,0.00478910475108,True,True
EXTENDED_2018_2021:300122.SZ-001,EXTENDED_2018_2021,300122.SZ,2018-01-09,2018,2018-01-09T15:00:00,PITB-80B916173F29877FD683,24,5,1,0.491717170394,0.162337662338,1.4819827705,1.45241702944,0.0218472396195,0.0237080069518,True,True
EXTENDED_2018_2021:300124.SZ-001,EXTENDED_2018_2021,300124.SZ,2020-10-09,2020,2020-10-09T15:00:00,PITB-80B916173F29877FD683,24,5,1,0.534234889673,0.445833333333,2.26489564126,2.25123423454,-0.0130624615115,-0.0219380428567,False,False
EXTENDED_2018_2021:300131.SZ-001,EXTENDED_2018_2021,300131.SZ,2019-08-27,2019,2019-08-27T15:00:00,PITB-80B916173F29877FD683,9,20,1,0.292641299999,0.230769230769,0.651585468603,0.641750216247,-0.0404289899956,-0.0694034648,False,False
EXTENDED_2018_2021:300136.SZ-001,EXTENDED_2018_2021,300136.SZ,2019-12-30,2019,2019-12-30T15:00:00,PITB-80B916173F29877FD683,8,21,1,0.492873139531,0.136826783115,1.17935334332,1.17302245881,0.00814668456782,0.000513874625902,True,True
EXTENDED_2018_2021:300137.SZ-001,EXTENDED_2018_2021,300137.SZ,2018-05-18,2018,2018-05-18T15:00:00,PITB-80B916173F29877FD683,7,22,1,0.454294610486,0.184549356223,0.606132432296,0.60113133962,-0.0239365728279,-0.0384445308224,False,False
EXTENDED_2018_2021:300141.SZ-001,EXTENDED_2018_2021,300141.SZ,2021-07-14,2021,2021-07-14T15:00:00,PITB-80B916173F29877FD683,9,20,1,0.436970587013,0.0397350993377,0.656031732154,0.645063594521,2.22044604925e-16,-0.00853793873804,False,True
EXTENDED_2018_2021:300142.SZ-001,EXTENDED_2018_2021,300142.SZ,2019-02-25,2019,2019-02-25T15:00:00,PITB-80B916173F29877FD683,4,25,1,0.360534763991,0.25,1.5570358035,1.5570358035,-0.0167164852443,-0.0260036320287,False,False
EXTENDED_2018_2021:300142.SZ-002,EXTENDED_2018_2021,300142.SZ,2019-11-06,2019,2019-11-06T15:00:00,PITB-80B916173F29877FD683,0,29,1,0.422703312199,0.254424778761,2.27899313906,2.26065449639,-0.0429731727762,-0.066310000786,False,False
EXTENDED_2018_2021:300144.SZ-001,EXTENDED_2018_2021,300144.SZ,2018-03-07,2018,2018-03-07T15:00:00,PITB-80B916173F29877FD683,20,9,1,0.4587922722,0.417085427136,0.925,0.9185,0.0298211661418,0.00975088982641,True,True
EXTENDED_2018_2021:300144.SZ-002,EXTENDED_2018_2021,300144.SZ,2019-08-30,2019,2019-08-30T15:00:00,PITB-80B916173F29877FD683,5,24,1,0.491208933922,0.294372294372,1.25306636907,1.24548122156,-0.0121804185569,-0.00897232772758,False,False
EXTENDED_2018_2021:300146.SZ-001,EXTENDED_2018_2021,300146.SZ,2020-04-27,2020,2020-04-27T15:00:00,PITB-80B916173F29877FD683,15,14,1,0.459067351663,0.116390093444,1.32221509565,1.31574949616,0.0336570230035,0.0164487412487,True,True
EXTENDED_2018_2021:300151.SZ-001,EXTENDED_2018_2021,300151.SZ,2021-04-28,2021,2021-04-28T15:00:00,PITB-80B916173F29877FD683,21,8,1,0.348534495913,0.170588235294,2.6349234942,2.59193623661,0.00407031089244,-0.00113143515747,False,True
EXTENDED_2018_2021:300158.SZ-001,EXTENDED_2018_2021,300158.SZ,2018-03-09,2018,2018-03-09T15:00:00,PITB-80B916173F29877FD683,0,29,1,0.236125463946,0.26582278481,0.646822218623,0.64340246369,-0.048752400532,-0.0522128714469,False,False
EXTENDED_2018_2021:300161.SZ-001,EXTENDED_2018_2021,300161.SZ,2021-12-16,2021,2021-12-16T15:00:00,PITB-80B916173F29877FD683,29,0,1,0.472797793251,0.282548476454,1.05272433762,1.04852519786,0,0,True,True
EXTENDED_2018_2021:300162.SZ-001,EXTENDED_2018_2021,300162.SZ,2021-07-14,2021,2021-07-14T15:00:00,PITB-80B916173F29877FD683,25,4,1,0.371759436925,0.297297297297,0.662586286378,0.656224003793,0.00819676720418,-0.0055555698446,False,True
EXTENDED_2018_2021:300166.SZ-001,EXTENDED_2018_2021,300166.SZ,2021-11-19,2021,2021-11-19T15:00:00,PITB-80B916173F29877FD683,3,26,1,0.514316292459,0.442953020134,0.73009298707,0.722966265938,-0.0742748474149,-0.0738552448031,False,False
EXTENDED_2018_2021:300171.SZ-001,EXTENDED_2018_2021,300171.SZ,2021-02-10,2021,2021-02-10T15:00:00,PITB-80B916173F29877FD683,14,15,1,0.454168534681,0.299145299145,1.20837574505,1.20219084041,0.00764822083826,-0.00322061470004,False,True
EXTENDED_2018_2021:300177.SZ-001,EXTENDED_2018_2021,300177.SZ,2020-10-16,2020,2020-10-16T15:00:00,PITB-80B916173F29877FD683,22,7,1,0.368216281015,0,1.08358986997,1.08053750414,0.0268659048384,0.00469704949987,True,True
EXTENDED_2018_2021:300184.SZ-001,EXTENDED_2018_2021,300184.SZ,2021-10-15,2021,2021-10-15T15:00:00,PITB-80B916173F29877FD683,24,5,1,0.324818616952,0.136842105263,0.72481658579,0.710998591954,0.0588900160042,0.0347257113738,True,True
EXTENDED_2018_2021:300188.SZ-001,EXTENDED_2018_2021,300188.SZ,2018-08-29,2018,2018-08-29T15:00:00,PITB-80B916173F29877FD683,1,28,1,0.477481094301,0.142307692308,1.41950814277,1.38876067398,-0.0225138806516,-0.00926790693078,False,False
EXTENDED_2018_2021:300194.SZ-001,EXTENDED_2018_2021,300194.SZ,2020-09-02,2020,2020-09-02T15:00:00,PITB-80B916173F29877FD683,23,6,1,0.3474355631,0.296296296296,0.68324305365,0.665603387893,0.0204436421458,0.0140353181164,True,True
EXTENDED_2018_2021:300212.SZ-001,EXTENDED_2018_2021,300212.SZ,2019-02-25,2019,2019-02-25T15:00:00,PITB-80B916173F29877FD683,17,12,1,0.541448510502,0.0415335463259,0.759170715556,0.754019766025,-0.00680809123466,-0.0158901648521,False,False
EXTENDED_2018_2021:300226.SZ-001,EXTENDED_2018_2021,300226.SZ,2020-06-17,2020,2020-06-17T15:00:00,PITB-80B916173F29877FD683,21,8,1,0.516728745735,0.474736842105,2.19641410053,2.19476183315,-0.00112902226131,-0.0124993736418,False,False
EXTENDED_2018_2021:300227.SZ-001,EXTENDED_2018_2021,300227.SZ,2020-06-08,2020,2020-06-08T15:00:00,PITB-80B916173F29877FD683,22,7,1,0.474071446813,0.0651670297308,0.97252315906,0.95475477004,0.0169086153984,0.00864736704118,True,True
EXTENDED_2018_2021:300232.SZ-001,EXTENDED_2018_2021,300232.SZ,2019-12-16,2019,2019-12-16T15:00:00,PITB-80B916173F29877FD683,18,11,1,0.358215304266,0,0.793824381607,0.792827114796,0.0100000833346,-0.0012586534072,False,True
EXTENDED_2018_2021:300241.SZ-001,EXTENDED_2018_2021,300241.SZ,2021-06-30,2021,2021-06-30T15:00:00,PITB-80B916173F29877FD683,3,26,1,0.39562986765,0.147727272727,0.940550591749,0.933062131624,-0.0209178986617,-0.0178142362751,False,False
EXTENDED_2018_2021:300251.SZ-001,EXTENDED_2018_2021,300251.SZ,2019-11-14,2019,2019-11-14T15:00:00,PITB-80B916173F29877FD683,14,15,1,0.27481894873,0.0441176470588,0.935303630381,0.930741173647,0.00243605479788,-0.0223057575143,False,True
EXTENDED_2018_2021:300251.SZ-002,EXTENDED_2018_2021,300251.SZ,2021-11-24,2021,2021-11-24T15:00:00,PITB-80B916173F29877FD683,0,29,1,0.509630470239,0.0869565217391,1.04124381006,1.03780357721,-0.0110743102991,-0.0155905162291,False,False
EXTENDED_2018_2021:300271.SZ-001,EXTENDED_2018_2021,300271.SZ,2019-02-11,2019,2019-02-11T15:00:00,PITB-80B916173F29877FD683,22,7,1,0.435539908984,0.0909090909091,0.840747011699,0.834192640949,0.0133757714011,-0.0194741098354,False,True
EXTENDED_2018_2021:300271.SZ-002,EXTENDED_2018_2021,300271.SZ,2019-10-28,2019,2019-10-28T15:00:00,PITB-80B916173F29877FD683,27,2,1,0.326972563931,0.00431034482759,1.22254058237,1.21716020817,0.0208088805256,-2.22044604925e-16,False,True
EXTENDED_2018_2021:300271.SZ-003,EXTENDED_2018_2021,300271.SZ,2019-11-19,2019,2019-11-19T15:00:00,PITB-80B916173F29877FD683,11,18,1,0.370095707627,0.00347222222222,1.22254058237,1.21716020817,0.0208088805256,-2.22044604925e-16,False,True
EXTENDED_2018_2021:300271.SZ-004,EXTENDED_2018_2021,300271.SZ,2019-12-05,2019,2019-12-05T15:00:00,PITB-80B916173F29877FD683,14,15,1,0.387868863236,0.342028985507,1.31878949863,1.29906145989,0.0241838924529,0.01234865909,True,True
EXTENDED_2018_2021:300271.SZ-005,EXTENDED_2018_2021,300271.SZ,2020-12-04,2020,2020-12-04T15:00:00,PITB-80B916173F29877FD683,0,29,1,0.527154196523,0,1.37876098123,1.35478252938,0.0125298679671,0.011001211062,True,True
EXTENDED_2018_2021:300274.SZ-001,EXTENDED_2018_2021,300274.SZ,2019-04-17,2019,2019-04-17T15:00:00,PITB-80B916173F29877FD683,17,12,1,0.569689544057,0.154929577465,1.10050945578,1.09852655586,-0.00995933990276,-0.0827539610289,False,False
EXTENDED_2018_2021:300284.SZ-001,EXTENDED_2018_2021,300284.SZ,2020-08-10,2020,2020-08-10T15:00:00,PITB-80B916173F29877FD683,0,29,1,0.337145085774,0,0.667423158109,0.66650887981,0.0189965006907,0.00273972774112,True,True
EXTENDED_2018_2021:300285.SZ-001,EXTENDED_2018_2021,300285.SZ,2020-12-21,2020,2020-12-21T15:00:00,PITB-80B916173F29877FD683,13,16,1,0.504615840659,0.273214285714,3.18938953717,3.14032200583,-0.0291383778118,-0.0317486983146,False,False
EXTENDED_2018_2021:300287.SZ-001,EXTENDED_2018_2021,300287.SZ,2021-04-26,2021,2021-04-26T15:00:00,PITB-80B916173F29877FD683,20,9,1,0.459455151429,0.232558139535,0.302824641454,0.300978149737,0.0151288815963,-0.00307219903697,False,True
EXTENDED_2018_2021:300288.SZ-001,EXTENDED_2018_2021,300288.SZ,2021-12-14,2021,2021-12-14T15:00:00,PITB-80B916173F29877FD683,19,10,1,0.456959642739,0.25748502994,0.512401011094,0.506022575271,0.00826450984989,0.00836824967052,True,True
EXTENDED_2018_2021:300303.SZ-001,EXTENDED_2018_2021,300303.SZ,2019-12-10,2019,2019-12-10T15:00:00,PITB-80B916173F29877FD683,24,5,1,0.437471823455,0.0588235294118,0.805944152095,0.797324428543,0.021164811192,0,True,True
EXTENDED_2018_2021:300308.SZ-001,EXTENDED_2018_2021,300308.SZ,2019-12-12,2019,2019-12-12T15:00:00,PITB-80B916173F29877FD683,20,9,1,0.561501646285,0.480769230769,1.74469825884,1.73339002939,0.0137933221323,-0.00209912613522,False,True
