trade_date,market_view,denominator,geometry_decision_at,future_trade_date,response_available_at,stock_industry_rs_tail_balance_p90_p10,stock_industry_rs_tail_balance_p90_p10_pit_3y_pct,stock_industry_rs_tail_balance_p90_p10_relative_to_all,stock_industry_rs_tail_balance_p90_p10_relative_view_rank_pct,stock_industry_rs_positive_mass_top10,stock_industry_rs_positive_mass_top10_pit_3y_pct,stock_industry_rs_positive_mass_top10_relative_to_all,stock_industry_rs_positive_mass_top10_relative_view_rank_pct,median_signed_limit_utilization,median_signed_limit_utilization_pit_3y_pct,median_signed_limit_utilization_relative_to_all,median_signed_limit_utilization_relative_view_rank_pct,upside_extreme_participation_70,upside_extreme_participation_70_pit_3y_pct,upside_extreme_participation_70_relative_to_all,upside_extreme_participation_70_relative_view_rank_pct,downside_extreme_participation_70,downside_extreme_participation_70_pit_3y_pct,downside_extreme_participation_70_relative_to_all,downside_extreme_participation_70_relative_view_rank_pct,leadership_positive_mass_top10,leadership_positive_mass_top10_pit_3y_pct,leadership_positive_mass_top10_relative_to_all,leadership_positive_mass_top10_relative_view_rank_pct,liquidity_amount_share_top10,liquidity_amount_share_top10_pit_3y_pct,liquidity_amount_share_top10_relative_to_all,liquidity_amount_share_top10_relative_view_rank_pct,volatility_mass_share_top10,volatility_mass_share_top10_pit_3y_pct,volatility_mass_share_top10_relative_to_all,volatility_mass_share_top10_relative_view_rank_pct,future_tail_balance20__raw,future_tail_balance20__pit,future_tail_balance20__relative_to_all,future_tail_balance20__relative_rank,future_residual_concentration20__raw,future_residual_concentration20__pit,future_residual_concentration20__relative_to_all,future_residual_concentration20__relative_rank
2019-04-22,SZ_A,ALL_STATUS,2019-04-22T15:00:00+08:00,2019-05-23,2019-05-23T15:00:00+08:00,0.060919453371,,0.00434534641305,0.75,0.583095809026,,-0.00709257748483,0.25,-0.157142857143,,-0.00238095238095,0.5,0.0223123732252,,0.00201549349174,1,0.0192697768763,,0.000487589660273,1,0.546317234244,,0.00451163296569,0.75,0.492758611108,,-0.022736708408,0.5,0.501050658092,,-0.00149880738559,0.5,0.0293200906582,,0.00107182306981,0.75,0.557156046687,,0.0134676950719,1
2019-04-22,SZ_A,NON_ST,2019-04-22T15:00:00+08:00,2019-05-23,2019-05-23T15:00:00+08:00,0.0599337516389,,0.00528242645705,0.75,0.581143248321,,-0.00854621091923,0.25,-0.156862745098,,-0.00359641343975,0.5,0.0211122554068,,0.00169777158553,1,0.0133882595263,,0.000753436721947,0.75,0.54572088548,,0.00262694314919,0.75,0.493093307391,,-0.022257194493,0.5,0.50706224935,,-0.000600859909354,0.75,0.0387452587026,,0.00630286512256,1,0.559796450357,,0.012800688049,1
2019-04-23,ALL_A,ALL_STATUS,2019-04-23T15:00:00+08:00,2019-05-24,2019-05-24T15:00:00+08:00,0.0558775625775,,0,0.75,0.57130104586,,0,0.5,-0.197368421053,,0,0.75,0.0136404971203,,0,0.75,0.0472870566838,,0,0.75,0.555536698702,,0,0.5,0.505886533637,,0,0.75,0.501157021707,,0,0.75,0.0240344762527,,0,0.5,0.540411343872,,0,0.5
2019-04-23,ALL_A,NON_ST,2019-04-23T15:00:00+08:00,2019-05-24,2019-05-24T15:00:00+08:00,0.0562063112288,,0,0.75,0.570463484568,,0,0.5,-0.194444444444,,0,0.75,0.0129429892142,,0,0.75,0.0388289676425,,0,0.5,0.5565358241,,0,0.5,0.505173985431,,0,0.75,0.508989426676,,0,0.75,0.0266072655185,,0,0.5,0.544240922301,,0,0.5
2019-04-23,CHINEXT_BOARD,ALL_STATUS,2019-04-23T15:00:00+08:00,2019-05-24,2019-05-24T15:00:00+08:00,0.0607496630057,,0.00487210042826,1,0.603183099867,,0.0318820540069,1,-0.235508058034,,-0.038139636981,0.25,0.00862068965517,,-0.00501980746517,0.25,0.0431034482759,,-0.00418360840798,0.5,0.638702430706,,0.0831657320047,1,0.433946960836,,-0.071939572801,0.25,0.477833073409,,-0.0233239482979,0.25,0.0411319145896,,0.0170974383368,1,0.547545944953,,0.00713460108078,0.75
2019-04-23,CHINEXT_BOARD,NON_ST,2019-04-23T15:00:00+08:00,2019-05-24,2019-05-24T15:00:00+08:00,0.0607496630057,,0.00454335177693,1,0.603183099867,,0.032719615299,1,-0.235508058034,,-0.0410636135892,0.25,0.00862068965517,,-0.004322299559,0.25,0.0431034482759,,0.00427448063334,1,0.638702430706,,0.0821666066063,1,0.433946960836,,-0.0712270245953,0.25,0.477833073409,,-0.0311563532665,0.25,0.0411319145896,,0.014524649071,1,0.547545944953,,0.00330502265145,0.75
2019-04-23,SH_A,ALL_STATUS,2019-04-23T15:00:00+08:00,2019-05-24,2019-05-24T15:00:00+08:00,0.0535167046664,,-0.00236085791109,0.5,0.581466842317,,0.0101657964567,0.75,-0.176944971537,,0.0204234495156,1,0.0150602409639,,0.00141974384352,1,0.0414156626506,,-0.00587139403324,0.25,0.540351969164,,-0.0151847295375,0.25,0.522598227774,,0.0167116941371,1,0.517460356983,,0.0163033352757,1,0.0122538040809,,-0.0117806721718,0.25,0.526933040657,,-0.013478303215,0.25
2019-04-23,SH_A,NON_ST,2019-04-23T15:00:00+08:00,2019-05-24,2019-05-24T15:00:00+08:00,0.0508567021063,,-0.00534960912252,0.25,0.581152989165,,0.0106895045968,0.75,-0.175,,0.0194444444444,1,0.0130468150422,,0.000103825828035,1,0.0330007674597,,-0.00582820018282,0.25,0.54503968681,,-0.0114961372901,0.25,0.521116284718,,0.015942299287,1,0.527510727715,,0.0185213010392,1,0.0139075075239,,-0.0126997579946,0.25,0.523789297299,,-0.0204516250021,0.25
2019-04-23,SZ_A,ALL_STATUS,2019-04-23T15:00:00+08:00,2019-05-24,2019-05-24T15:00:00+08:00,0.0516485774007,,-0.00422898517671,0.25,0.566013791186,,-0.00528725467389,0.25,-0.218181818182,,-0.0208133971292,0.5,0.0126839167935,,-0.000956580326834,0.5,0.0512430238458,,0.00395596716192,1,0.566845399112,,0.0113087004103,0.75,0.488681310697,,-0.0172052229399,0.5,0.490679025633,,-0.0104779960742,0.5,0.0286414247551,,0.00460694850241,0.75,0.549045263014,,0.00863391914173,1
2019-04-23,SZ_A,NON_ST,2019-04-23T15:00:00+08:00,2019-05-24,2019-05-24T15:00:00+08:00,0.0513235853092,,-0.00488272591955,0.5,0.562586394866,,-0.00787708970178,0.25,-0.212255296326,,-0.0178108518816,0.5,0.0128733264676,,-6.96627466164e-05,0.5,0.0427394438723,,0.00391047622977,0.75,0.5654890127,,0.00895318860028,0.75,0.48962432615,,-0.0155496592819,0.5,0.496782145387,,-0.0122072812893,0.5,0.0313719153069,,0.00476464978843,0.75,0.553586011425,,0.00934508912393,1
2019-04-24,ALL_A,ALL_STATUS,2019-04-24T15:00:00+08:00,2019-05-27,2019-05-27T15:00:00+08:00,0.0541586793847,,0,0.75,0.564060338195,,0,0.5,0.0909090909091,,0,0.5,0.0278703423205,,0,0.5,0.00878521660103,,0,0.75,0.434467646481,,0,0.5,0.519031714589,,0,0.75,0.633896632123,,0,0.75,0.0227440336518,,0,0.5,0.547130792233,,0,0.5
2019-04-24,ALL_A,NON_ST,2019-04-24T15:00:00+08:00,2019-05-27,2019-05-27T15:00:00+08:00,0.0538088105344,,0,0.75,0.562796064185,,0,0.5,0.0909090909091,,0,0.5,0.0265104808878,,0,0.5,0.00493218249075,,0,0.75,0.433562390564,,0,0.5,0.517730310029,,0,0.75,0.639582722128,,0,0.75,0.0252506122411,,0,0.5,0.549221678633,,0,0.5
2019-04-24,CHINEXT_BOARD,ALL_STATUS,2019-04-24T15:00:00+08:00,2019-05-27,2019-05-27T15:00:00+08:00,0.0546150892205,,0.000456409835767,1,0.598085763161,,0.0340254249661,1,0.147619047619,,0.05670995671,1,0.0302158273381,,0.00234548501762,0.75,0.00143884892086,,-0.00734636768017,0.25,0.482732369974,,0.0482647234936,1,0.424255308478,,-0.0947764061109,0.25,0.560950587404,,-0.0729460447187,0.25,0.0430585525667,,0.0203145189148,1,0.549222979354,,0.0020921871209,0.75
2019-04-24,CHINEXT_BOARD,NON_ST,2019-04-24T15:00:00+08:00,2019-05-27,2019-05-27T15:00:00+08:00,0.0546150892205,,0.000806278686063,1,0.598085763161,,0.0352896989755,1,0.147619047619,,0.05670995671,1,0.0302158273381,,0.00370534645034,0.75,0.00143884892086,,-0.00349333356989,0.25,0.482732369974,,0.0491699794106,1,0.424255308478,,-0.0934750015514,0.25,0.560950587404,,-0.0786321347245,0.25,0.0430585525667,,0.0178079403255,1,0.549222979354,,1.30072108884e-06,0.75
2019-04-24,SH_A,ALL_STATUS,2019-04-24T15:00:00+08:00,2019-05-27,2019-05-27T15:00:00+08:00,0.0491605246017,,-0.00499815478301,0.5,0.568161589551,,0.00410125135589,0.75,0.0636609253631,,-0.027248165546,0.25,0.019578313253,,-0.0082920290675,0.25,0.0105421686747,,0.00175695207367,1,0.423803212208,,-0.010664434273,0.25,0.533989780397,,0.0149580658086,1,0.667311110241,,0.033414478118,1,0.0162286614273,,-0.00651537222454,0.25,0.529945187181,,-0.0171856050525,0.25
2019-04-24,SH_A,NON_ST,2019-04-24T15:00:00+08:00,2019-05-27,2019-05-27T15:00:00+08:00,0.0484149644117,,-0.00539384612273,0.5,0.569686247385,,0.00689018320025,0.75,0.0654205607477,,-0.0254885301614,0.25,0.0176651305684,,-0.00884535031944,0.25,0.00537634408602,,0.000444161595269,1,0.42533684898,,-0.00822554158421,0.25,0.532888721096,,0.0151584110671,1,0.676904207676,,0.0373214855481,1,0.0184966580195,,-0.00675395422162,0.25,0.529246248681,,-0.0199754299522,0.25
2019-04-24,SZ_A,ALL_STATUS,2019-04-24T15:00:00+08:00,2019-05-27,2019-05-27T15:00:00+08:00,0.0462337247296,,-0.00792495465504,0.25,0.557509259768,,-0.00655107842683,0.25,0.111111111111,,0.020202020202,0.75,0.0334515965535,,0.00558125423296,1,0.00760263558033,,-0.0011825810207,0.5,0.440957036689,,0.0064893902081,0.75,0.506407033686,,-0.0126246809028,0.5,0.615486014434,,-0.0184106176889,0.5,0.0286220998001,,0.00587806614823,0.75,0.559756464765,,0.0126256725317,1
2019-04-24,SZ_A,NON_ST,2019-04-24T15:00:00+08:00,2019-05-27,2019-05-27T15:00:00+08:00,0.046000212097,,-0.00780859843743,0.25,0.556528110799,,-0.00626795338651,0.25,0.111821213084,,0.0209121221744,0.75,0.0324407826982,,0.00593030181046,1,0.00463439752832,,-0.000297784962431,0.5,0.439734037453,,0.00617164688945,0.75,0.506153561614,,-0.011576748415,0.5,0.620189876311,,-0.0193928458172,0.5,0.0323073169121,,0.00705670467094,0.75,0.562048103948,,0.0128264253151,1
2019-04-25,ALL_A,ALL_STATUS,2019-04-25T15:00:00+08:00,2019-05-28,2019-05-28T15:00:00+08:00,0.0478882278588,,0,0.75,0.568394734818,,0,0.5,-0.422903981265,,0,0.75,0.00668286755772,,0,0.5,0.114520048603,,0,0.5,0.601169708232,,0,0.5,0.491992862881,,0,0.75,0.324986841755,,0,0.75,0.0216262011126,,0,0.5,0.559418449403,,0,0.25
2019-04-25,ALL_A,NON_ST,2019-04-25T15:00:00+08:00,2019-05-28,2019-05-28T15:00:00+08:00,0.0470751943309,,0,0.75,0.568770971044,,0,0.5,-0.421686746988,,0,0.75,0.00679221982093,,0,0.5,0.108675517135,,0,0.5,0.603365789944,,0,0.5,0.490396483854,,0,1,0.323593792232,,0,0.75,0.0226102384867,,0,0.5,0.56234919685,,0,0.25
2019-04-25,CHINEXT_BOARD,ALL_STATUS,2019-04-25T15:00:00+08:00,2019-05-28,2019-05-28T15:00:00+08:00,0.0462463275083,,-0.00164190035053,0.5,0.583005804099,,0.0146110692816,1,-0.461308152925,,-0.0384041716603,0.25,0.00718390804598,,0.000501040488261,0.75,0.126436781609,,0.0119167330065,0.75,0.647118582103,,0.0459488738714,1,0.428684142114,,-0.0633087207672,0.25,0.310750196441,,-0.0142366453141,0.25,0.0351443374939,,0.0135181363813,1,0.565620560678,,0.00620211127553,1
2019-04-25,CHINEXT_BOARD,NON_ST,2019-04-25T15:00:00+08:00,2019-05-28,2019-05-28T15:00:00+08:00,0.0462463275083,,-0.000828866822651,0.5,0.583005804099,,0.0142348330559,1,-0.461308152925,,-0.039621405937,0.25,0.00718390804598,,0.000391688225045,0.75,0.126436781609,,0.0177612644743,1,0.647118582103,,0.0437527921593,1,0.428684142114,,-0.0617123417405,0.25,0.310750196441,,-0.0128435957908,0.25,0.0351443374939,,0.0125340990072,1,0.565620560678,,0.00327136382867,0.75
2019-04-25,SH_A,ALL_STATUS,2019-04-25T15:00:00+08:00,2019-05-28,2019-05-28T15:00:00+08:00,0.0526464103542,,0.00475818249537,1,0.572049091207,,0.00365435638934,0.75,-0.4,,0.0229039812646,1,0.00452830188679,,-0.00215456567092,0.25,0.0943396226415,,-0.0201804259612,0.25,0.60270369036,,0.00153398212808,0.75,0.493447527073,,0.00145466419163,1,0.337003491434,,0.0120166496787,1,0.00917532324059,,-0.012450877872,0.25,0.562074270221,,0.00265582081771,0.5
2019-04-25,SH_A,NON_ST,2019-04-25T15:00:00+08:00,2019-05-28,2019-05-28T15:00:00+08:00,0.0513415233569,,0.00426632902601,1,0.57711996151,,0.00834899046649,0.75,-0.4,,0.021686746988,1,0.00461538461538,,-0.00217683520555,0.25,0.0876923076923,,-0.0209832094426,0.25,0.6075858339,,0.00422004395609,0.75,0.489980906799,,-0.000415577055257,0.75,0.335443985754,,0.0118501935227,1,0.0146536580729,,-0.00795658041387,0.25,0.562443705646,,9.45087961889e-05,0.5
2019-04-25,SZ_A,ALL_STATUS,2019-04-25T15:00:00+08:00,2019-05-28,2019-05-28T15:00:00+08:00,0.0380862003038,,-0.00980202755504,0.25,0.559237965683,,-0.00915676913531,0.25,-0.442857142857,,-0.0199531615925,0.5,0.00813421453991,,0.00145134698219,1,0.128113879004,,0.0135938304009,1,0.600078722709,,-0.0010909855223,0.25,0.48825565892,,-0.00373720396094,0.5,0.315739789421,,-0.00924705233397,0.5,0.0229667657372,,0.00134056462459,0.75,0.563619737728,,0.00420128832488,0.75
2019-04-25,SZ_A,NON_ST,2019-04-25T15:00:00+08:00,2019-05-28,2019-05-28T15:00:00+08:00,0.0382600777713,,-0.00881511655961,0.25,0.558471158073,,-0.0102998129709,0.25,-0.441176470588,,-0.0194897236003,0.5,0.00825167612171,,0.00145945630078,1,0.12274368231,,0.0140681651756,0.75,0.600617375227,,-0.00274841471723,0.25,0.487665902689,,-0.00273058116505,0.5,0.31455072561,,-0.00904306662136,0.5,0.0249936653587,,0.00238342687192,0.75,0.566927698546,,0.00457850169593,1
2019-04-26,ALL_A,ALL_STATUS,2019-04-26T15:00:00+08:00,2019-05-29,2019-05-29T15:00:00+08:00,0.0524075313929,,0,0.75,0.56989223962,,0,0.5,-0.112789641072,,0,0.5,0.0176291793313,,0,0.5,0.0519756838906,,0,0.75,0.594669697373,,0,0.5,0.51001046956,,0,0.75,0.605301837939,,0,0.5,0.0172886179879,,0,0.5,0.571239213061,,0,0.75
2019-04-26,ALL_A,NON_ST,2019-04-26T15:00:00+08:00,2019-05-29,2019-05-29T15:00:00+08:00,0.0522628275139,,0,0.75,0.573349487532,,0,0.5,-0.111111111111,,0,0.5,0.0173267326733,,0,0.5,0.0454826732673,,0,0.75,0.598976435502,,0,0.5,0.508866262365,,0,0.75,0.612741000607,,0,0.5,0.0213499383897,,0,0.5,0.57295153,,0,0.75
2019-04-26,CHINEXT_BOARD,ALL_STATUS,2019-04-26T15:00:00+08:00,2019-05-29,2019-05-29T15:00:00+08:00,0.049621655975,,-0.00278587541792,0.5,0.585208249685,,0.0153160100643,1,-0.0562180579216,,0.0565715831506,1,0.0302158273381,,0.0125866480068,1,0.041726618705,,-0.0102490651855,0.25,0.616113217143,,0.0214435197701,1,0.448231951374,,-0.0617785181857,0.25,0.625282976265,,0.0199811383255,1,0.0244595230048,,0.00717090501695,0.75,0.562475763578,,-0.00876344948238,0.25
2019-04-26,CHINEXT_BOARD,NON_ST,2019-04-26T15:00:00+08:00,2019-05-29,2019-05-29T15:00:00+08:00,0.049621655975,,-0.00264117153884,0.5,0.585208249685,,0.0118587621524,1,-0.0562180579216,,0.0548930531895,1,0.0302158273381,,0.0128890946649,1,0.041726618705,,-0.00375605456229,0.5,0.616113217143,,0.0171367816413,1,0.448231951374,,-0.0606343109907,0.25,0.625282976265,,0.012541975658,1,0.0244595230048,,0.00310958461514,0.75,0.562475763578,,-0.0104757664214,0.25
2019-04-26,SH_A,ALL_STATUS,2019-04-26T15:00:00+08:00,2019-05-29,2019-05-29T15:00:00+08:00,0.0557598766389,,0.00335234524601,1,0.579777117265,,0.00988487764445,0.75,-0.122375568933,,-0.00958592786037,0.25,0.0128787878788,,-0.00475039145252,0.25,0.044696969697,,-0.00727871419361,0.5,0.602794294916,,0.00812459754271,0.75,0.51157136517,,0.00156089561028,1,0.608987879094,,0.00368604115534,0.75,0.0108306753303,,-0.00645794265762,0.25,0.563622592895,,-0.0076166201661,0.5
2019-04-26,SH_A,NON_ST,2019-04-26T15:00:00+08:00,2019-05-29,2019-05-29T15:00:00+08:00,0.0558455008536,,0.00358267333975,1,0.583397251348,,0.0100477638156,0.75,-0.122448979592,,-0.0113378684807,0.25,0.0131274131274,,-0.00419931954585,0.25,0.0393822393822,,-0.00610043388509,0.25,0.609395411364,,0.0104189758622,0.75,0.509588493132,,0.000722230767169,1,0.615414478997,,0.00267347839026,0.75,0.00918300942438,,-0.0121669289653,0.25,0.563171268822,,-0.00978026117756,0.5
2019-04-26,SZ_A,ALL_STATUS,2019-04-26T15:00:00+08:00,2019-05-29,2019-05-29T15:00:00+08:00,0.0458932340759,,-0.00651429731705,0.25,0.562617476629,,-0.00727476299095,0.25,-0.102752639517,,0.0100370015549,0.75,0.0208121827411,,0.00318300340981,0.75,0.0568527918782,,0.0048771079876,1,0.589543248515,,-0.00512644885887,0.25,0.504577131785,,-0.0054333377753,0.5,0.601445781204,,-0.00385605673503,0.25,0.0247843741248,,0.00749575613689,1,0.574854908342,,0.00361569528136,1
2019-04-26,SZ_A,NON_ST,2019-04-26T15:00:00+08:00,2019-05-29,2019-05-29T15:00:00+08:00,0.0465528135712,,-0.00571001394266,0.25,0.564700960373,,-0.00864852715928,0.25,-0.100358422939,,0.010752688172,0.75,0.0201342281879,,0.00280749551465,0.75,0.049561177078,,0.00407850381063,1,0.592558588418,,-0.00641784708417,0.25,0.504041585384,,-0.00482467698037,0.5,0.609479296209,,-0.00326170439731,0.25,0.0278074203662,,0.00645748197656,1,0.575637744533,,0.00268621453336,1
2019-04-29,ALL_A,ALL_STATUS,2019-04-29T15:00:00+08:00,2019-05-30,2019-05-30T15:00:00+08:00,0.0421238877653,,0,0.5,0.565019435502,,0,0.5,-0.375,,0,0.75,0.0100487210719,,0,0.5,0.177831912302,,0,0.5,0.809867576427,,0,0.5,0.501999606684,,0,0.75,0.382912871547,,0,0.75,0.009604580137,,0,0.5,0.569494794932,,0,0.75
2019-04-29,ALL_A,NON_ST,2019-04-29T15:00:00+08:00,2019-05-30,2019-05-30T15:00:00+08:00,0.0414829290674,,0,0.5,0.566055133506,,0,0.5,-0.371681415929,,0,0.75,0.00963031997515,,0,0.5,0.168375271824,,0,0.5,0.816972143316,,0,0.5,0.499228998072,,0,0.75,0.380979940869,,0,0.75,0.0144820947767,,0,0.25,0.570112197182,,0,0.5
2019-04-29,CHINEXT_BOARD,ALL_STATUS,2019-04-29T15:00:00+08:00,2019-05-30,2019-05-30T15:00:00+08:00,0.0584422553181,,0.0163183675528,1,0.576514684392,,0.0114952488899,1,-0.432692307692,,-0.0576923076923,0.25,0.0158273381295,,0.00577861705763,1,0.187050359712,,0.00921844741016,1,0.841970505701,,0.0321029292741,1,0.439496458023,,-0.062503148661,0.25,0.339246412545,,-0.0436664590017,0.25,0.0205058077868,,0.0109012276498,1,0.53152762899,,-0.0379671659422,0.25
2019-04-29,CHINEXT_BOARD,NON_ST,2019-04-29T15:00:00+08:00,2019-05-30,2019-05-30T15:00:00+08:00,0.0584422553181,,0.0169593262508,1,0.576514684392,,0.0104595508862,1,-0.432692307692,,-0.0610108917631,0.25,0.0158273381295,,0.00619701815435,1,0.187050359712,,0.0186750878887,1,0.841970505701,,0.0249983623845,1,0.439496458023,,-0.0597325400486,0.25,0.339246412545,,-0.0417335283246,0.25,0.0205058077868,,0.00602371301008,1,0.53152762899,,-0.0385845681924,0.25
2019-04-29,SH_A,ALL_STATUS,2019-04-29T15:00:00+08:00,2019-05-30,2019-05-30T15:00:00+08:00,0.0502318615294,,0.00810797376409,0.75,0.571129379361,,0.00610994385922,0.75,-0.333333333333,,0.0416666666667,1,0.00907715582451,,-0.000971565247355,0.25,0.168683812405,,-0.00914809989662,0.25,0.799154160009,,-0.0107134164172,0.25,0.513869982906,,0.011870376222,1,0.408057007345,,0.0251441357987,1,0.00945398730499,,-0.000150592832004,0.25,0.577239824275,,0.00774502934309,1
2019-04-29,SH_A,NON_ST,2019-04-29T15:00:00+08:00,2019-05-30,2019-05-30T15:00:00+08:00,0.0484401534958,,0.00695722442844,0.75,0.57354731637,,0.00749218286434,0.75,-0.325581395349,,0.0461000205804,1,0.00774593338497,,-0.00188438659017,0.25,0.157242447715,,-0.0111328241086,0.25,0.808960171339,,-0.00801197197718,0.25,0.510112537199,,0.0108835391279,1,0.408029659815,,0.0270497189454,1,0.0154963589024,,0.00101426412565,0.75,0.573076607638,,0.00296441045599,1
2019-04-29,SZ_A,ALL_STATUS,2019-04-29T15:00:00+08:00,2019-05-30,2019-05-30T15:00:00+08:00,0.040708516447,,-0.00141537131832,0.25,0.555795732408,,-0.00922370309411,0.25,-0.404050736498,,-0.0290507364975,0.5,0.0107033639144,,0.00065464284251,0.75,0.183995922528,,0.00616401022596,0.75,0.818120947591,,0.00825337116495,0.75,0.487848906126,,-0.0141507005585,0.5,0.366913999544,,-0.0159988720022,0.5,0.0106249537605,,0.00102037362354,0.75,0.569269948013,,-0.000224846919145,0.5
2019-04-29,SZ_A,NON_ST,2019-04-29T15:00:00+08:00,2019-05-30,2019-05-30T15:00:00+08:00,0.0395158789365,,-0.00196705013088,0.25,0.555028352227,,-0.0110267812782,0.25,-0.4,,-0.0283185840708,0.5,0.0108921161826,,0.00126179620743,0.75,0.175829875519,,0.00745460369512,0.75,0.823290256005,,0.00631811268897,0.75,0.485507059064,,-0.0137219390076,0.5,0.364438244065,,-0.0165416968044,0.5,0.0152932734243,,0.000811178647554,0.5,0.572393659267,,0.0022814620849,0.75
2019-04-30,ALL_A,ALL_STATUS,2019-04-30T15:00:00+08:00,2019-05-31,2019-05-31T15:00:00+08:00,0.0414348350884,,0,0.5,0.560847300128,,0,0.5,0.128440366972,,0,0.75,0.0338517840805,,0,0.75,0.0359865812748,,0,0.75,0.902870283472,,0,0.5,0.5236185564,,0,0.75,0.591830532397,,0,0.5,0.0187752920641,,0,0.5,0.568714573106,,0,0.75
2019-04-30,ALL_A,NON_ST,2019-04-30T15:00:00+08:00,2019-05-31,2019-05-31T15:00:00+08:00,0.0414841926985,,0,0.5,0.560684715884,,0,0.5,0.12962962963,,0,0.75,0.0296042380804,,0,0.75,0.0267996260517,,0,0.5,0.909218947274,,0,0.5,0.522104119786,,0,1,0.608139192887,,0,0.5,0.0193081922178,,0,0.5,0.570780640372,,0,0.75
2019-04-30,CHINEXT_BOARD,ALL_STATUS,2019-04-30T15:00:00+08:00,2019-05-31,2019-05-31T15:00:00+08:00,0.0677205880822,,0.0262857529938,1,0.573783067419,,0.0129357672909,0.75,0.114285714286,,-0.0141546526868,0.25,0.0244604316547,,-0.00939135242584,0.25,0.031654676259,,-0.00433190501579,0.25,0.932552704965,,0.0296824214934,1,0.464446653414,,-0.0591719029864,0.25,0.624451299271,,0.0326207668741,1,0.0245004985081,,0.00572520644402,1,0.536833916207,,-0.031880656899,0.25
2019-04-30,CHINEXT_BOARD,NON_ST,2019-04-30T15:00:00+08:00,2019-05-31,2019-05-31T15:00:00+08:00,0.0677205880822,,0.0262363953836,1,0.573783067419,,0.0130983515341,0.75,0.114285714286,,-0.0153439153439,0.25,0.0244604316547,,-0.00514380642572,0.25,0.031654676259,,0.00485505020726,1,0.932552704965,,0.0233337576911,1,0.464446653414,,-0.0576574663723,0.25,0.624451299271,,0.0163121063837,1,0.0245004985081,,0.00519230629026,0.75,0.536833916207,,-0.0339467241644,0.25
2019-04-30,SH_A,ALL_STATUS,2019-04-30T15:00:00+08:00,2019-05-31,2019-05-31T15:00:00+08:00,0.0357485747444,,-0.00568626034393,0.25,0.584677574857,,0.0238302747296,1,0.139393939394,,0.0109535724215,1,0.0355791067373,,0.00172732265681,1,0.0317940953823,,-0.00419248589249,0.5,0.888228948546,,-0.0146413349263,0.25,0.524486206501,,0.000867650101131,1,0.573866113658,,-0.0179644187387,0.25,0.0146365777072,,-0.00413871435682,0.25,0.555801578174,,-0.0129129949323,0.5
2019-04-30,SH_A,NON_ST,2019-04-30T15:00:00+08:00,2019-05-31,2019-05-31T15:00:00+08:00,0.0372087797852,,-0.00427541291332,0.25,0.58850854144,,0.0278238255552,1,0.139534883721,,0.0099052540913,1,0.0294802172227,,-0.000124020857746,0.5,0.022498060512,,-0.0043015655397,0.25,0.89341819483,,-0.0158007524443,0.25,0.519379493511,,-0.00272462627521,0.75,0.589622153071,,-0.0185170398167,0.25,0.0177074619905,,-0.00160073022729,0.25,0.554734260814,,-0.0160463795579,0.5
2019-04-30,SZ_A,ALL_STATUS,2019-04-30T15:00:00+08:00,2019-05-31,2019-05-31T15:00:00+08:00,0.0455738400641,,0.00413900497577,0.75,0.548685570893,,-0.0121617292345,0.25,0.120689655172,,-0.00775071180006,0.5,0.0326864147089,,-0.00116536937163,0.5,0.0388151174668,,0.00282853619202,1,0.9137943356,,0.0109240521284,0.75,0.515966327969,,-0.00765222843172,0.5,0.604093977863,,0.012263445466,0.75,0.0209506344913,,0.00217534242722,0.75,0.575238783496,,0.0065242103901,1
2019-04-30,SZ_A,NON_ST,2019-04-30T15:00:00+08:00,2019-05-31,2019-05-31T15:00:00+08:00,0.0464037086386,,0.0049195159401,0.75,0.547287645626,,-0.0133970702582,0.25,0.120854381726,,-0.00877524790329,0.5,0.0296875,,8.32619196011e-05,1,0.0296875,,0.00288787394827,0.75,0.919428005709,,0.0102090584352,0.75,0.515573101849,,-0.00653101793725,0.5,0.618784003218,,0.0106448103301,0.75,0.0248322947524,,0.00552410253458,1,0.579460981355,,0.00868034098318,1
2019-05-06,ALL_A,ALL_STATUS,2019-05-06T15:00:00+08:00,2019-06-03,2019-06-03T15:00:00+08:00,0.0438829048042,,0,0.5,0.547649459763,,0,0.5,-0.847058823529,,0,0.75,0.00759878419453,,0,0.75,0.686930091185,,0,0.5,1,,0,0.625,0.521747671343,,0,0.75,0.156694640773,,0,0.75,0.0111605082265,,0,0.5,0.563228583554,,0,0.75
2019-05-06,ALL_A,NON_ST,2019-05-06T15:00:00+08:00,2019-06-03,2019-06-03T15:00:00+08:00,0.0423535660976,,0,0.5,0.548895685246,,0,0.5,-0.840909090909,,0,0.75,0.00717181166199,,0,0.75,0.683193015279,,0,0.5,1,,0,0.625,0.518958509748,,0,0.75,0.154152052325,,0,0.75,0.0158570079761,,0,0.5,0.564450041082,,0,0.75
2019-05-06,CHINEXT_BOARD,ALL_STATUS,2019-05-06T15:00:00+08:00,2019-06-03,2019-06-03T15:00:00+08:00,0.0581305582601,,0.0142476534559,1,0.578072864802,,0.0304234050385,1,-0.92,,-0.0729411764706,0.25,0.004329004329,,-0.00326977986552,0.25,0.76911976912,,0.0821896779344,1,1,,0,0.625,0.431057006785,,-0.0906906645589,0.25,0.140933360711,,-0.0157612800629,0.25,0.0325220378157,,0.0213615295892,1,0.525702688276,,-0.0375258952778,0.25
