sequence_id,target_year,block_id,market_view,market_sequence_rank,symbol,h10_cont_tested_days,h10_cont_recovered_days,h10_cont_recovery_speed_endpoint_rate,h10_cont_recovery_speed_ols_slope,h10_cont_recovery_speed_theil_sen_slope,h10_cont_recovery_volume_intensity_endpoint_rate,h10_cont_recovery_volume_intensity_ols_slope,h10_cont_recovery_volume_intensity_theil_sen_slope,h10_cont_first_test_position_endpoint_rate,h10_cont_time_of_low_endpoint_rate,h10_cont_close_location_endpoint_rate,h10_cont_open_to_close_return_endpoint_rate,h10_cont_minute_realized_volatility_endpoint_rate,h10_cont_volume_herfindahl_endpoint_rate,h10_cont_opening_30_volume_share_endpoint_rate,h10_cont_closing_30_volume_share_endpoint_rate,h10_cont_signed_test_geometry_endpoint_rate,h10_cont_closing_level_state_endpoint_rate,h10_auction_tested_days,h10_auction_recovered_days,h10_auction_recovery_speed_endpoint_rate,h10_auction_recovery_speed_ols_slope,h10_auction_recovery_speed_theil_sen_slope,h10_auction_recovery_volume_intensity_endpoint_rate,h10_auction_recovery_volume_intensity_ols_slope,h10_auction_recovery_volume_intensity_theil_sen_slope,h10_auction_first_test_position_endpoint_rate,h10_auction_time_of_low_endpoint_rate,h10_auction_close_location_endpoint_rate,h10_auction_open_to_close_return_endpoint_rate,h10_auction_minute_realized_volatility_endpoint_rate,h10_auction_volume_herfindahl_endpoint_rate,h10_auction_opening_30_volume_share_endpoint_rate,h10_auction_closing_30_volume_share_endpoint_rate,h10_auction_signed_test_geometry_endpoint_rate,h10_auction_closing_level_state_endpoint_rate,h20_cont_tested_days,h20_cont_recovered_days,h20_auction_tested_days,h20_auction_recovered_days,h40_cont_tested_days,h40_cont_recovered_days,h40_auction_tested_days,h40_auction_recovered_days,h20_cont_recovery_speed_endpoint_rate,h20_cont_recovery_speed_ols_slope,h20_cont_recovery_speed_theil_sen_slope,h20_cont_recovery_volume_intensity_endpoint_rate,h20_cont_recovery_volume_intensity_ols_slope,h20_cont_recovery_volume_intensity_theil_sen_slope,h20_cont_first_test_position_endpoint_rate,h20_cont_time_of_low_endpoint_rate,h20_cont_close_location_endpoint_rate,h20_cont_open_to_close_return_endpoint_rate,h20_cont_minute_realized_volatility_endpoint_rate,h20_cont_volume_herfindahl_endpoint_rate,h20_cont_opening_30_volume_share_endpoint_rate,h20_cont_closing_30_volume_share_endpoint_rate,h20_cont_signed_test_geometry_endpoint_rate,h20_cont_closing_level_state_endpoint_rate,h20_auction_recovery_speed_endpoint_rate,h20_auction_recovery_speed_ols_slope,h20_auction_recovery_speed_theil_sen_slope,h20_auction_recovery_volume_intensity_endpoint_rate,h20_auction_recovery_volume_intensity_ols_slope,h20_auction_recovery_volume_intensity_theil_sen_slope,h20_auction_first_test_position_endpoint_rate,h20_auction_time_of_low_endpoint_rate,h20_auction_close_location_endpoint_rate,h20_auction_open_to_close_return_endpoint_rate,h20_auction_minute_realized_volatility_endpoint_rate,h20_auction_volume_herfindahl_endpoint_rate,h20_auction_opening_30_volume_share_endpoint_rate,h20_auction_closing_30_volume_share_endpoint_rate,h20_auction_signed_test_geometry_endpoint_rate,h20_auction_closing_level_state_endpoint_rate,h40_cont_recovery_speed_endpoint_rate,h40_cont_recovery_speed_ols_slope,h40_cont_recovery_speed_theil_sen_slope,h40_cont_recovery_volume_intensity_endpoint_rate,h40_cont_recovery_volume_intensity_ols_slope,h40_cont_recovery_volume_intensity_theil_sen_slope,h40_cont_first_test_position_endpoint_rate,h40_cont_time_of_low_endpoint_rate,h40_cont_close_location_endpoint_rate,h40_cont_open_to_close_return_endpoint_rate,h40_cont_minute_realized_volatility_endpoint_rate,h40_cont_volume_herfindahl_endpoint_rate,h40_cont_opening_30_volume_share_endpoint_rate,h40_cont_closing_30_volume_share_endpoint_rate,h40_cont_signed_test_geometry_endpoint_rate,h40_cont_closing_level_state_endpoint_rate,h40_auction_recovery_speed_endpoint_rate,h40_auction_recovery_speed_ols_slope,h40_auction_recovery_speed_theil_sen_slope,h40_auction_recovery_volume_intensity_endpoint_rate,h40_auction_recovery_volume_intensity_ols_slope,h40_auction_recovery_volume_intensity_theil_sen_slope,h40_auction_first_test_position_endpoint_rate,h40_auction_time_of_low_endpoint_rate,h40_auction_close_location_endpoint_rate,h40_auction_open_to_close_return_endpoint_rate,h40_auction_minute_realized_volatility_endpoint_rate,h40_auction_volume_herfindahl_endpoint_rate,h40_auction_opening_30_volume_share_endpoint_rate,h40_auction_closing_30_volume_share_endpoint_rate,h40_auction_signed_test_geometry_endpoint_rate,h40_auction_closing_level_state_endpoint_rate
2019|06|CHINEXT_BOARD|09|300600.SZ,2019,6,CHINEXT_BOARD,9,300600.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|CHINEXT_BOARD|10|300072.SZ,2019,6,CHINEXT_BOARD,10,300072.SZ,2,2,1,1,1,-1.241203495023506,-1.241203495023506,-1.241203495023506,-0.7615062761506276,-0.9874476987447699,0.85440533648447881,0.062048285625719402,-0.0018315191961384529,-0.0012476579120982434,0.070671667015003867,0.0049245206390826357,0.0078838161715125699,0.031822318153909235,2,2,1,1,1,-1.2387533247452422,-1.2387533247452422,-1.2387533247452422,-0.7583333333333333,-0.98333333333333339,0.85440533648447881,0.062048285625719402,-0.0016072554729395262,-0.0012311760928085582,0.070962328904039779,0.0049961398332628304,0.0078838161715125699,0.031822318153909235,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SH_A|01|600345.SH,2019,6,SH_A,1,600345.SH,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SH_A|02|600097.SH,2019,6,SH_A,2,600097.SH,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SH_A|03|600179.SH,2019,6,SH_A,3,600179.SH,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SH_A|04|603507.SH,2019,6,SH_A,4,603507.SH,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SH_A|05|600397.SH,2019,6,SH_A,5,600397.SH,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SH_A|06|600815.SH,2019,6,SH_A,6,600815.SH,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SH_A|07|601858.SH,2019,6,SH_A,7,601858.SH,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SH_A|08|600685.SH,2019,6,SH_A,8,600685.SH,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SH_A|09|603590.SH,2019,6,SH_A,9,603590.SH,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SH_A|10|600651.SH,2019,6,SH_A,10,600651.SH,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SZ_A|01|000859.SZ,2019,6,SZ_A,1,000859.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SZ_A|02|002337.SZ,2019,6,SZ_A,2,002337.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SZ_A|03|300435.SZ,2019,6,SZ_A,3,300435.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SZ_A|04|300355.SZ,2019,6,SZ_A,4,300355.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SZ_A|05|300303.SZ,2019,6,SZ_A,5,300303.SZ,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SZ_A|06|002782.SZ,2019,6,SZ_A,6,002782.SZ,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SZ_A|07|002820.SZ,2019,6,SZ_A,7,002820.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SZ_A|08|000020.SZ,2019,6,SZ_A,8,000020.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SZ_A|09|300316.SZ,2019,6,SZ_A,9,300316.SZ,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|06|SZ_A|10|002532.SZ,2019,6,SZ_A,10,002532.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|ALL_A|01|600715.SH,2019,7,ALL_A,1,600715.SH,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|ALL_A|02|002317.SZ,2019,7,ALL_A,2,002317.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|ALL_A|03|000032.SZ,2019,7,ALL_A,3,000032.SZ,2,2,1,1,1,-0.091449310643927362,-0.091449310643927362,-0.091449310643927362,-0.90376569037656906,-0.90794979079497917,0.91928447232304655,0.088802264400624109,0.0057496756763373048,0.002421377041323388,-0.0034822467209470187,-0.076753267323718261,-4.2947880454002885e-05,0.059058189897079671,2,2,1,1,1,-0.096691859177446826,-0.096691859177446826,-0.096691859177446826,-0.90000000000000002,-0.90416666666666667,0.91928447232304655,0.057422551275938538,0.0079015496654288656,0.0023749203713833034,-0.0034672709567936943,-0.077042113762858661,-4.2947880454002885e-05,0.059058189897079671,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|ALL_A|04|603903.SH,2019,7,ALL_A,4,603903.SH,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|ALL_A|05|000409.SZ,2019,7,ALL_A,5,000409.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|ALL_A|06|603899.SH,2019,7,ALL_A,6,603899.SH,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|ALL_A|07|603606.SH,2019,7,ALL_A,7,603606.SH,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|ALL_A|08|300746.SZ,2019,7,ALL_A,8,300746.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|ALL_A|09|600796.SH,2019,7,ALL_A,9,600796.SH,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|ALL_A|10|300753.SZ,2019,7,ALL_A,10,300753.SZ,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|CHINEXT_BOARD|01|300687.SZ,2019,7,CHINEXT_BOARD,1,300687.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|CHINEXT_BOARD|02|300579.SZ,2019,7,CHINEXT_BOARD,2,300579.SZ,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|CHINEXT_BOARD|03|300149.SZ,2019,7,CHINEXT_BOARD,3,300149.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|CHINEXT_BOARD|04|300702.SZ,2019,7,CHINEXT_BOARD,4,300702.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|CHINEXT_BOARD|05|300274.SZ,2019,7,CHINEXT_BOARD,5,300274.SZ,2,2,0,0,0,-0.53630532539118947,-0.53630532539118947,-0.53630532539118947,-0.11506276150627615,0.15481171548117156,-0.33472851803198483,-0.040892512014523819,0.0073337331125408779,-0.0015655333614457883,0.015228056675676539,-0.0030499675652114061,-0.028757709849137447,-0.03269289930621827,2,2,0,0,0,-0.52770937166557985,-0.52770937166557985,-0.52770937166557985,-0.11458333333333331,0.15416666666666667,-0.33472851803198483,-0.039762244533365576,0.0072222126630666367,-0.0015281141665140436,0.010714069726979414,-0.0026343226583592921,-0.028757709849137447,-0.03269289930621827,2,2,2,2,0,0,0,0,0,0,0,-0.53630532539118947,-0.53630532539118947,-0.53630532539118947,-0.11506276150627615,0.15481171548117156,-0.33472851803198483,-0.040892512014523819,0.0073337331125408779,-0.0015655333614457883,0.015228056675676539,-0.0030499675652114061,-0.028757709849137447,-0.03269289930621827,0,0,0,-0.52770937166557985,-0.52770937166557985,-0.52770937166557985,-0.11458333333333331,0.15416666666666667,-0.33472851803198483,-0.039762244533365576,0.0072222126630666367,-0.0015281141665140436,0.010714069726979414,-0.0026343226583592921,-0.028757709849137447,-0.03269289930621827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|CHINEXT_BOARD|06|300005.SZ,2019,7,CHINEXT_BOARD,6,300005.SZ,2,2,0,0,0,4.8015982334484537,4.8015982334484537,4.8015982334484537,-0.91631799163179917,-0.85355648535564854,0.5855856378321842,0.082186216638635901,-0.0092704114101744388,-0.00029263268350659434,0.028208627799496788,-0.081764131421390079,-0.013150753854041408,1.3710747094997089e-05,2,2,1,1,1,2.5096465919977939,2.5096465919977939,2.5096465919977939,-0.91666666666666663,-0.84999999999999998,0.5855856378321842,0.082186216638635901,-0.0094756535277283338,-0.00018915793807286821,0.028637000903499354,-0.082015764770040689,-0.013150753854041408,1.3710747094997089e-05,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|CHINEXT_BOARD|07|300570.SZ,2019,7,CHINEXT_BOARD,7,300570.SZ,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|CHINEXT_BOARD|08|300182.SZ,2019,7,CHINEXT_BOARD,8,300182.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|CHINEXT_BOARD|09|300271.SZ,2019,7,CHINEXT_BOARD,9,300271.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|CHINEXT_BOARD|10|300618.SZ,2019,7,CHINEXT_BOARD,10,300618.SZ,2,2,-5.333333333333333,-5.333333333333333,-5.333333333333333,-1.3324821001450113,-1.3324821001450116,-1.3324821001450113,0.17294281729428174,0.31101813110181314,-0.20311378625416698,-0.0087401303196144031,-0.012468419250175061,-0.0025231168147979532,-0.078201566637701794,0.025818701448308241,0.015348747924295044,-0.0012252282906716576,2,2,-5.333333333333333,-5.333333333333333,-5.333333333333333,-1.3261189985668558,-1.326118998566856,-1.3261189985668558,0.17222222222222219,0.30972222222222223,-0.19706708941397447,-0.0079524158037911716,-0.012739310275199681,-0.0024788328996330085,-0.079927250242927975,0.025920879744501673,0.015348747924295044,-0.0012252282906716576,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|SH_A|01|600883.SH,2019,7,SH_A,1,600883.SH,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|SH_A|02|603328.SH,2019,7,SH_A,2,603328.SH,2,2,8,8,8,1.0387902062760759,1.0387902062760759,1.0387902062760759,-0.71129707112970708,-0.7238493723849373,0.61855323887324254,0.044366160634853435,0.0049161748738188425,0.00089409771800475803,0.042206093554125995,0.03536690567137793,-0.0074630086415833352,0.019510475093396762,2,2,8,8,8,1.0502131603712974,1.0502131603712974,1.0502131603712974,-0.70833333333333337,-0.72083333333333333,0.61855323887324254,0.046176317148166057,0.0056642559186622435,0.00091826594941358738,0.038044403058616616,0.035736545152254551,-0.0074630086415833352,0.019510475093396762,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|SH_A|03|603238.SH,2019,7,SH_A,3,603238.SH,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|SH_A|04|600776.SH,2019,7,SH_A,4,600776.SH,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|SH_A|05|603217.SH,2019,7,SH_A,5,603217.SH,2,2,42,42,42,0.093692230031353407,0.093692230031353407,0.093692230031353407,-0.87866108786610875,-0.92468619246861927,0.74858780543759529,0.016969672986900886,-0.0023357985268791306,0.0018327136346674832,0.037468470760365191,0.031991556289783396,-0.0086523361227951456,0.0094209688711119899,2,2,43,43,43,0.069707952917982485,0.069707952917982485,0.069707952917982485,-0.87916666666666665,-0.92083333333333339,0.74858780543759529,0.013101091185939273,-0.00061171770926099316,0.0018314665788819982,0.032945786605934613,0.032058864733713527,-0.0086523361227951456,0.0094209688711119899,2,2,2,2,0,0,0,0,42,42,42,0.093692230031353407,0.093692230031353407,0.093692230031353407,-0.87866108786610875,-0.92468619246861927,0.74858780543759529,0.016969672986900886,-0.0023357985268791306,0.0018327136346674832,0.037468470760365191,0.031991556289783396,-0.0088440903817814664,0.0092287354068534277,43,43,43,0.069707952917982485,0.069707952917982485,0.069707952917982485,-0.87916666666666665,-0.92083333333333339,0.74858780543759529,0.013101091185939273,-0.00061171770926099316,0.0018314665788819982,0.032945786605934613,0.032058864733713527,-0.0088440903817814664,0.0092287354068534277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|SH_A|06|600571.SH,2019,7,SH_A,6,600571.SH,2,2,31,31,31,-4.2931412089454728,-4.2931412089454728,-4.2931412089454728,0,-0.95815899581589958,0.64437516041919829,0.023147101975823703,-0.00039910841858742038,0.001140490528706458,0.054202141496053319,0.02330999767919853,-0.011110222291578986,0.017998168631233269,2,2,31,31,31,-2.3252534138457608,-2.3252534138457608,-2.3252534138457608,0,-0.95416666666666672,0.64437516041919829,0.020100483728542784,-0.0022035134552433923,0.0011598105556468469,0.046689107445037625,0.024672876989260462,-0.011110222291578986,0.017998168631233269,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|SH_A|07|600141.SH,2019,7,SH_A,7,600141.SH,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|SH_A|08|600329.SH,2019,7,SH_A,8,600329.SH,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|SH_A|09|600362.SH,2019,7,SH_A,9,600362.SH,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|SH_A|10|600742.SH,2019,7,SH_A,10,600742.SH,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|SZ_A|01|000708.SZ,2019,7,SZ_A,1,000708.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|SZ_A|02|002429.SZ,2019,7,SZ_A,2,002429.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|SZ_A|03|300030.SZ,2019,7,SZ_A,3,300030.SZ,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|SZ_A|04|002612.SZ,2019,7,SZ_A,4,002612.SZ,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019|07|SZ_A|05|002165.SZ,2019,7,SZ_A,5,002165.SZ,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
