trade_date,market_view,denominator,decision_at,available_at,size_positive_participation_small30_large30,size_positive_participation_small30_large30__pit_3y_pct,size_positive_participation_small30_large30__relative_to_all,size_positive_participation_small30_large30__relative_view_rank_pct,size_leadership_transition5,size_leadership_transition5__pit_3y_pct,size_leadership_transition5__relative_to_all,size_leadership_transition5__relative_view_rank_pct,size_positive_participation_small20_large20,size_positive_participation_small40_large40,size_bucket_return_std5,size_bucket_return_std5__pit_3y_pct,size_bucket_return_std5__relative_to_all,size_bucket_return_std5__relative_view_rank_pct,median_signed_limit_utilization,median_signed_limit_utilization_pit_3y_pct,median_signed_limit_utilization_relative_to_all,median_signed_limit_utilization_relative_view_rank_pct,future_trade_date_h5,response_available_at_h5,future_h5__size_leadership_transition5,future_h5__size_leadership_transition5__pit_3y_pct,future_h5__size_leadership_transition5__relative_to_all,future_h5__size_leadership_transition5__relative_view_rank_pct
2020-01-08,CHINEXT_BOARD,NON_ST,2020-01-08T15:00:00+08:00,2020-01-08T15:00:00+08:00,-0.0442477876106,,-0.0297690231319,0.25,-0.00812144935425,,-0.00595812917982,0.25,-0.00666666666667,-0.0299003322259,0.00097416434266,,0.000276118736936,0.75,-0.188953488372,,-0.00448746895462,0.25,2020-01-15,2020-01-15T15:00:00+08:00,-0.00366971386729,,-0.0132036793326,0.25
2020-01-08,SH_A,ALL_STATUS,2020-01-08T15:00:00+08:00,2020-01-08T15:00:00+08:00,0.00677200902935,,0.0190015480698,1,-0.000913016012337,,0.000105314840248,1,0.00338983050847,-0.00169204737733,0.00111012200846,,0.000215696773941,1,-0.181818181818,,0.00288081483734,1,2020-01-15,2020-01-15T15:00:00+08:00,0.0220708064828,,0.0137455318727,1
2020-01-08,SH_A,NON_ST,2020-01-08T15:00:00+08:00,2020-01-08T15:00:00+08:00,0.00925925925926,,0.023738023738,1,-0.0022480749414,,-8.47547669712e-05,0.75,0,-0.00347222222222,0.00124854659264,,0.000550500986915,1,-0.181818181818,,0.00264783759929,1,2020-01-15,2020-01-15T15:00:00+08:00,0.022418401904,,0.0128844364387,1
2020-01-08,SZ_A,ALL_STATUS,2020-01-08T15:00:00+08:00,2020-01-08T15:00:00+08:00,-0.0370967741935,,-0.0248672351531,0.5,-0.00387452088054,,-0.00285619002796,0.5,-0.0242130750605,-0.0230024213075,0.000966483537589,,7.20583030676e-05,0.5,-0.186440677966,,-0.00174168131058,0.5,2020-01-15,2020-01-15T15:00:00+08:00,-0.00131981357589,,-0.00964508818597,0.5
2020-01-08,SZ_A,NON_ST,2020-01-08T15:00:00+08:00,2020-01-08T15:00:00+08:00,-0.0430463576159,,-0.0285675931371,0.5,-0.00384938790806,,-0.00168606773363,0.5,-0.0223325062035,-0.0285714285714,0.000642826808248,,-5.52187974759e-05,0.25,-0.185943609796,,-0.00147759037878,0.5,2020-01-15,2020-01-15T15:00:00+08:00,-0.000434648710226,,-0.00996861417553,0.5
2020-01-09,ALL_A,ALL_STATUS,2020-01-09T15:00:00+08:00,2020-01-09T15:00:00+08:00,0.0564971751412,,0,0.5,0.00457602076594,,0,0.75,0.0889830508475,0.0430790960452,0.00153364650301,,0,0.5,0.128,,0,0.5,2020-01-16,2020-01-16T15:00:00+08:00,-0.0058204603506,,0,0.75
2020-01-09,ALL_A,NON_ST,2020-01-09T15:00:00+08:00,2020-01-09T15:00:00+08:00,0.0647342995169,,0,0.5,0.00299864874413,,0,0.75,0.0942028985507,0.0514492753623,0.0015399111454,,0,0.5,0.127819548872,,0,0.5,2020-01-16,2020-01-16T15:00:00+08:00,-0.00453593038252,,0,0.75
2020-01-09,CHINEXT_BOARD,ALL_STATUS,2020-01-09T15:00:00+08:00,2020-01-09T15:00:00+08:00,0.070796460177,,0.0142992850357,0.75,-0.00986609728726,,-0.0144421180532,0.25,0.0666666666667,0.0664451827243,0.00251089270409,,0.000977246201076,1,0.177966101695,,0.0499661016949,1,2020-01-16,2020-01-16T15:00:00+08:00,-0.00724385887219,,-0.0014233985216,0.5
2020-01-09,CHINEXT_BOARD,NON_ST,2020-01-09T15:00:00+08:00,2020-01-09T15:00:00+08:00,0.070796460177,,0.00606216066008,0.75,-0.00986609728726,,-0.0128647460314,0.25,0.0666666666667,0.0664451827243,0.00251089270409,,0.000970981558684,1,0.177966101695,,0.0501465528227,1,2020-01-16,2020-01-16T15:00:00+08:00,-0.00724385887219,,-0.00270792848967,0.5
2020-01-09,SH_A,ALL_STATUS,2020-01-09T15:00:00+08:00,2020-01-09T15:00:00+08:00,0.0767494356659,,0.0202522605247,1,0.00824923495053,,0.00367321418459,1,0.0949152542373,0.0456852791878,0.00176429471411,,0.000230648211095,0.75,0.113636363636,,-0.0143636363636,0.25,2020-01-16,2020-01-16T15:00:00+08:00,0.00471080212463,,0.0105312624752,1
2020-01-09,SH_A,NON_ST,2020-01-09T15:00:00+08:00,2020-01-09T15:00:00+08:00,0.0856481481481,,0.0209138486312,1,0.00712071805095,,0.00412206930682,1,0.100694444444,0.0538194444444,0.0020532700784,,0.000513358932994,0.75,0.113531144781,,-0.014288404091,0.25,2020-01-16,2020-01-16T15:00:00+08:00,0.00416321611608,,0.0086991464986,1
2020-01-09,SZ_A,ALL_STATUS,2020-01-09T15:00:00+08:00,2020-01-09T15:00:00+08:00,0.0436187399031,,-0.0128784352382,0.25,-0.000789183009176,,-0.00536520377511,0.5,0.0750605326877,0.0302663438257,0.000950242113738,,-0.000583404389272,0.25,0.139534883721,,0.0115348837209,0.75,2020-01-16,2020-01-16T15:00:00+08:00,-0.0116049019626,,-0.00578444161196,0.25
2020-01-09,SZ_A,NON_ST,2020-01-09T15:00:00+08:00,2020-01-09T15:00:00+08:00,0.0513245033113,,-0.0134097962056,0.25,-0.00284719731767,,-0.0058458460618,0.5,0.0796019900498,0.039751552795,0.00104578496304,,-0.000494126182363,0.25,0.139534883721,,0.0117153348487,0.75,2020-01-16,2020-01-16T15:00:00+08:00,-0.00997066333057,,-0.00543473294804,0.25
2020-01-10,ALL_A,ALL_STATUS,2020-01-10T15:00:00+08:00,2020-01-10T15:00:00+08:00,0.0188323917137,,0,0.75,0.00402211061166,,0,0.75,0.0268361581921,0.0310734463277,0.00104130871919,,0,0.25,-0.0491566379229,,0,0.75,2020-01-17,2020-01-17T15:00:00+08:00,-0.013424021758,,0,0.75
2020-01-10,ALL_A,NON_ST,2020-01-10T15:00:00+08:00,2020-01-10T15:00:00+08:00,0.0202898550725,,0,0.75,0.003685068948,,0,0.75,0.0304347826087,0.0326086956522,0.000915861158223,,0,0.25,-0.047619047619,,0,0.75,2020-01-17,2020-01-17T15:00:00+08:00,-0.012074994663,,0,0.75
2020-01-10,CHINEXT_BOARD,ALL_STATUS,2020-01-10T15:00:00+08:00,2020-01-10T15:00:00+08:00,0.0132743362832,,-0.00555805543056,0.5,-0.00661169871248,,-0.0106338093241,0.25,0.0132450331126,-0.00332225913621,0.00143457619038,,0.000393267471192,0.75,-0.0653594771242,,-0.0162028392013,0.25,2020-01-17,2020-01-17T15:00:00+08:00,-0.0190460415053,,-0.00562201974733,0.5
2020-01-10,CHINEXT_BOARD,NON_ST,2020-01-10T15:00:00+08:00,2020-01-10T15:00:00+08:00,0.0132743362832,,-0.00701551878928,0.5,-0.00661169871248,,-0.0102967676605,0.25,0.0132450331126,-0.00332225913621,0.00143457619038,,0.000518715032159,0.75,-0.0653594771242,,-0.0177404295051,0.25,2020-01-17,2020-01-17T15:00:00+08:00,-0.0190460415053,,-0.00697104684231,0.5
2020-01-10,SH_A,ALL_STATUS,2020-01-10T15:00:00+08:00,2020-01-10T15:00:00+08:00,0.0519187358916,,0.0330863441779,1,0.00802628021767,,0.00400416960602,1,0.0305084745763,0.064406779661,0.00109540892883,,5.41002096407e-05,0.5,-0.041095890411,,0.00806074751191,1,2020-01-17,2020-01-17T15:00:00+08:00,0.00120378534596,,0.0146278071039,1
2020-01-10,SH_A,NON_ST,2020-01-10T15:00:00+08:00,2020-01-10T15:00:00+08:00,0.0533642691415,,0.0330744140691,1,0.00791136715497,,0.00422629820697,1,0.0277777777778,0.0678260869565,0.0014334212099,,0.000517560051676,0.5,-0.04,,0.00761904761905,1,2020-01-17,2020-01-17T15:00:00+08:00,0.000848398404825,,0.0129233930678,1
2020-01-10,SZ_A,ALL_STATUS,2020-01-10T15:00:00+08:00,2020-01-10T15:00:00+08:00,-0.0032310177706,,-0.0220634094843,0.25,3.27269095864e-05,,-0.00398938370207,0.5,0.00242130750605,0.00242130750605,0.00150419238797,,0.000462883668777,1,-0.0555555555556,,-0.00639891763269,0.5,2020-01-17,2020-01-17T15:00:00+08:00,-0.0217851325334,,-0.00836111077541,0.25
2020-01-10,SZ_A,NON_ST,2020-01-10T15:00:00+08:00,2020-01-10T15:00:00+08:00,-0.00496688741722,,-0.0252567424897,0.25,-0.000842205771182,,-0.00452727471918,0.5,0.00746268656716,0,0.00158524265266,,0.000669381494437,1,-0.0542009400705,,-0.00658189245146,0.5,2020-01-17,2020-01-17T15:00:00+08:00,-0.0194768333764,,-0.00740183871342,0.25
2020-01-13,ALL_A,ALL_STATUS,2020-01-13T15:00:00+08:00,2020-01-13T15:00:00+08:00,-0.0470809792844,,0,0.5,0.00547155368841,,0,0.75,-0.0141242937853,-0.0501412429379,0.00145267928893,,0,0.5,0.0615384615385,,0,0.5,2020-01-20,2020-01-20T15:00:00+08:00,-0.0220767634689,,0,0.75
2020-01-13,ALL_A,NON_ST,2020-01-13T15:00:00+08:00,2020-01-13T15:00:00+08:00,-0.0241779497099,,0,0.5,0.00579013356418,,0,0.75,0.00434782608696,-0.0333575054387,0.00135219346575,,0,0.25,0.0631141010888,,0,0.5,2020-01-20,2020-01-20T15:00:00+08:00,-0.0194503674997,,0,0.75
2020-01-13,CHINEXT_BOARD,ALL_STATUS,2020-01-13T15:00:00+08:00,2020-01-13T15:00:00+08:00,-0.00884955752212,,0.0382314217622,0.75,-0.0049827583938,,-0.0104543120822,0.25,-0.106666666667,0.00332225913621,0.00343481697945,,0.00198213769052,1,0.0874838101966,,0.0259453486582,1,2020-01-20,2020-01-20T15:00:00+08:00,-0.0364497495091,,-0.0143729860402,0.25
2020-01-13,CHINEXT_BOARD,NON_ST,2020-01-13T15:00:00+08:00,2020-01-13T15:00:00+08:00,-0.00884955752212,,0.0153283921877,0.75,-0.0049827583938,,-0.010772891958,0.25,-0.106666666667,0.00332225913621,0.00343481697945,,0.0020826235137,1,0.0874838101966,,0.0243697091078,1,2020-01-20,2020-01-20T15:00:00+08:00,-0.0364497495091,,-0.0169993820094,0.25
2020-01-13,SH_A,ALL_STATUS,2020-01-13T15:00:00+08:00,2020-01-13T15:00:00+08:00,0.020316027088,,0.0673970063724,1,0.0132300309863,,0.00775847729786,1,0.0440677966102,-0.00338409475465,0.00123383929073,,-0.000218839998199,0.25,0.05,,-0.0115384615385,0.25,2020-01-20,2020-01-20T15:00:00+08:00,-0.00813677285287,,0.013939990616,1
2020-01-13,SH_A,NON_ST,2020-01-13T15:00:00+08:00,2020-01-13T15:00:00+08:00,0.0347222222222,,0.0589001719321,1,0.0136074653817,,0.00781733181751,1,0.0555555555556,0.00694444444444,0.00139363130126,,4.14378355059e-05,0.5,0.0512820512821,,-0.0118320498067,0.25,2020-01-20,2020-01-20T15:00:00+08:00,-0.00843844013271,,0.011011927367,1
2020-01-13,SZ_A,ALL_STATUS,2020-01-13T15:00:00+08:00,2020-01-13T15:00:00+08:00,-0.0872374798061,,-0.0401565005218,0.25,-0.00301019527912,,-0.00848174896752,0.5,-0.0728155339806,-0.0812121212121,0.00243974440686,,0.000987065117932,0.75,0.0681818181818,,0.00664335664336,0.75,2020-01-20,2020-01-20T15:00:00+08:00,-0.0292828579293,,-0.0072060944604,0.5
2020-01-13,SZ_A,NON_ST,2020-01-13T15:00:00+08:00,2020-01-13T15:00:00+08:00,-0.0630182421227,,-0.0388402924129,0.25,-0.00232151621232,,-0.0081116497765,0.5,-0.0323383084577,-0.06592039801,0.00231191271033,,0.000959719244579,0.75,0.0701754385965,,0.0070613375077,0.75,2020-01-20,2020-01-20T15:00:00+08:00,-0.0263427554618,,-0.00689238796215,0.5
2020-01-14,ALL_A,ALL_STATUS,2020-01-14T15:00:00+08:00,2020-01-14T15:00:00+08:00,0.105461393597,,0,0.75,0.00688818584873,,0,0.5,0.121468926554,0.0642655367232,0.00211377429879,,0,0.25,-0.027027027027,,0,0.75,2020-01-21,2020-01-21T15:00:00+08:00,-0.0241837091097,,0,0.75
2020-01-14,ALL_A,NON_ST,2020-01-14T15:00:00+08:00,2020-01-14T15:00:00+08:00,0.112185686654,,0,0.75,0.00748145325881,,0,0.5,0.133333333333,0.0696156635243,0.00220609450896,,0,0.25,-0.02639875224,,0,0.75,2020-01-21,2020-01-21T15:00:00+08:00,-0.0198872366064,,0,0.75
2020-01-14,CHINEXT_BOARD,ALL_STATUS,2020-01-14T15:00:00+08:00,2020-01-14T15:00:00+08:00,0.102222222222,,-0.00323917137476,0.5,0.00794722004614,,0.00105903419741,0.75,0.106666666667,0.0666666666667,0.0029422676351,,0.000828493336313,1,-0.046511627907,,-0.0194846008799,0.25,2020-01-21,2020-01-21T15:00:00+08:00,-0.0532767759275,,-0.0290930668178,0.25
2020-01-14,CHINEXT_BOARD,NON_ST,2020-01-14T15:00:00+08:00,2020-01-14T15:00:00+08:00,0.102222222222,,-0.00996346443155,0.5,0.00794722004614,,0.000465766787332,0.75,0.106666666667,0.0666666666667,0.0029422676351,,0.000736173126138,1,-0.046511627907,,-0.020112875667,0.25,2020-01-21,2020-01-21T15:00:00+08:00,-0.0532767759275,,-0.0333895393211,0.25
2020-01-14,SH_A,ALL_STATUS,2020-01-14T15:00:00+08:00,2020-01-14T15:00:00+08:00,0.146726862302,,0.0412654687055,1,0.0135063788548,,0.0066181930061,1,0.199324324324,0.103214890017,0.00262704777805,,0.000513273479259,0.75,-0.017921377184,,0.00910564984306,1,2020-01-21,2020-01-21T15:00:00+08:00,-0.00780906284,,0.0163746462697,1
2020-01-14,SH_A,NON_ST,2020-01-14T15:00:00+08:00,2020-01-14T15:00:00+08:00,0.138888888889,,0.0267032022351,1,0.0139547972024,,0.00647334394356,1,0.201388888889,0.104166666667,0.00274256717603,,0.000536472667065,0.75,-0.0180837148463,,0.00831503739369,1,2020-01-21,2020-01-21T15:00:00+08:00,-0.00667761682257,,0.0132096197838,1
2020-01-14,SZ_A,ALL_STATUS,2020-01-14T15:00:00+08:00,2020-01-14T15:00:00+08:00,0.0630048465267,,-0.0424565470703,0.25,0.00209786976201,,-0.00479031608672,0.25,0.0922330097087,0.0436363636364,0.0023428650131,,0.000229090714314,0.5,-0.036036036036,,-0.00900900900901,0.5,2020-01-21,2020-01-21T15:00:00+08:00,-0.0355671242337,,-0.011383415124,0.5
2020-01-14,SZ_A,NON_ST,2020-01-14T15:00:00+08:00,2020-01-14T15:00:00+08:00,0.0746268656716,,-0.0375588209821,0.25,0.00272927239415,,-0.00475218086466,0.25,0.106965174129,0.0460199004975,0.00244008591793,,0.000233991408973,0.5,-0.0348837209302,,-0.00848496869024,0.5,2020-01-21,2020-01-21T15:00:00+08:00,-0.0311851995567,,-0.0112979629503,0.5
2020-01-15,ALL_A,ALL_STATUS,2020-01-15T15:00:00+08:00,2020-01-15T15:00:00+08:00,-0.0772128060264,,0,0.75,0.00832527461008,,0,0.75,-0.0720338983051,-0.0706214689266,0.00181664612619,,0,0.5,-0.0808080808081,,0,0.5,2020-01-22,2020-01-22T15:00:00+08:00,-0.0318575033507,,0,0.75
2020-01-15,ALL_A,NON_ST,2020-01-15T15:00:00+08:00,2020-01-15T15:00:00+08:00,-0.0773694390716,,0,0.75,0.0095339654653,,0,0.75,-0.0782608695652,-0.0739666424946,0.00202768784224,,0,0.5,-0.0809445809446,,0,0.5,2020-01-22,2020-01-22T15:00:00+08:00,-0.0271484283849,,0,0.75
2020-01-15,CHINEXT_BOARD,ALL_STATUS,2020-01-15T15:00:00+08:00,2020-01-15T15:00:00+08:00,-0.243362831858,,-0.166150025832,0.25,-0.00366971386729,,-0.0119949884774,0.25,-0.3,-0.222591362126,0.00480626524418,,0.00298961911799,1,-0.0514469453376,,0.0293611354705,1,2020-01-22,2020-01-22T15:00:00+08:00,-0.0505267107652,,-0.0186692074146,0.25
2020-01-15,CHINEXT_BOARD,NON_ST,2020-01-15T15:00:00+08:00,2020-01-15T15:00:00+08:00,-0.243362831858,,-0.165993392787,0.25,-0.00366971386729,,-0.0132036793326,0.25,-0.3,-0.222591362126,0.00480626524418,,0.00277857740194,1,-0.0514469453376,,0.029497635607,1,2020-01-22,2020-01-22T15:00:00+08:00,-0.0505267107652,,-0.0233782823804,0.25
2020-01-15,SH_A,ALL_STATUS,2020-01-15T15:00:00+08:00,2020-01-15T15:00:00+08:00,-0.0270880361174,,0.050124769909,1,0.0220708064828,,0.0137455318727,1,-0.0202702702703,-0.0287648054146,0.00157438386309,,-0.000242262263092,0.25,-0.0869565217391,,-0.00614844093105,0.25,2020-01-22,2020-01-22T15:00:00+08:00,-0.0150857165499,,0.0167717868007,1
2020-01-15,SH_A,NON_ST,2020-01-15T15:00:00+08:00,2020-01-15T15:00:00+08:00,-0.0347222222222,,0.0426472168493,1,0.022418401904,,0.0128844364387,1,-0.0416666666667,-0.0347222222222,0.00173681749344,,-0.000290870348798,0.25,-0.0871794871795,,-0.00623490623491,0.25,2020-01-22,2020-01-22T15:00:00+08:00,-0.0128909388995,,0.0142574894854,1
2020-01-15,SZ_A,ALL_STATUS,2020-01-15T15:00:00+08:00,2020-01-15T15:00:00+08:00,-0.132471728595,,-0.0552589225681,0.5,-0.00131981357589,,-0.00964508818597,0.5,-0.138349514563,-0.115151515152,0.00231802207731,,0.000501375951119,0.75,-0.0769230769231,,0.003885003885,0.75,2020-01-22,2020-01-22T15:00:00+08:00,-0.0435936604266,,-0.011736157076,0.5
2020-01-15,SZ_A,NON_ST,2020-01-15T15:00:00+08:00,2020-01-15T15:00:00+08:00,-0.134328358209,,-0.0569589191374,0.5,-0.000434648710226,,-0.00996861417553,0.5,-0.134328358209,-0.116915422886,0.0025322755567,,0.00050458771446,0.75,-0.0769230769231,,0.0040215040215,0.75,2020-01-22,2020-01-22T15:00:00+08:00,-0.0379743312581,,-0.0108259028733,0.5
2020-01-16,ALL_A,ALL_STATUS,2020-01-16T15:00:00+08:00,2020-01-16T15:00:00+08:00,-0.0517403574788,,0,0.75,-0.0058204603506,,0,0.75,-0.0507757404795,-0.0381086803105,0.00107898708864,,0,0.25,-0.0722891566265,,0,0.5,2020-01-23,2020-01-23T15:00:00+08:00,-0.0222156545908,,0,0.75
2020-01-16,ALL_A,NON_ST,2020-01-16T15:00:00+08:00,2020-01-16T15:00:00+08:00,-0.048309178744,,0,0.75,-0.00453593038252,,0,0.75,-0.0463768115942,-0.0340579710145,0.00111547312143,,0,0.25,-0.0714285714286,,0,0.5,2020-01-23,2020-01-23T15:00:00+08:00,-0.0196070593444,,0,0.75
2020-01-16,CHINEXT_BOARD,ALL_STATUS,2020-01-16T15:00:00+08:00,2020-01-16T15:00:00+08:00,-0.195555555556,,-0.143815198077,0.25,-0.00724385887219,,-0.0014233985216,0.5,-0.213333333333,-0.133333333333,0.00321035533618,,0.00213136824754,1,-0.0661157024793,,0.00617345414717,1,2020-01-23,2020-01-23T15:00:00+08:00,-0.0361284090956,,-0.0139127545048,0.25
2020-01-16,CHINEXT_BOARD,NON_ST,2020-01-16T15:00:00+08:00,2020-01-16T15:00:00+08:00,-0.195555555556,,-0.147246376812,0.25,-0.00724385887219,,-0.00270792848967,0.5,-0.213333333333,-0.133333333333,0.00321035533618,,0.00209488221475,1,-0.0661157024793,,0.00531286894923,1,2020-01-23,2020-01-23T15:00:00+08:00,-0.0361284090956,,-0.0165213497512,0.25
2020-01-16,SH_A,ALL_STATUS,2020-01-16T15:00:00+08:00,2020-01-16T15:00:00+08:00,0.0585585585586,,0.110298916037,1,0.00471080212463,,0.0105312624752,1,0.097972972973,0.0489864864865,0.00188505906497,,0.000806071976336,0.5,-0.0689655172414,,0.00332363938513,0.75,2020-01-23,2020-01-23T15:00:00+08:00,-0.0126200649473,,0.0095955896435,1
2020-01-16,SH_A,NON_ST,2020-01-16T15:00:00+08:00,2020-01-16T15:00:00+08:00,0.0508083140878,,0.0991174928317,1,0.00416321611608,,0.0086991464986,1,0.104166666667,0.0398613518198,0.00183326440485,,0.000717791283418,0.5,-0.0681818181818,,0.00324675324675,0.75,2020-01-23,2020-01-23T15:00:00+08:00,-0.0113038530328,,0.00830320631167,1
2020-01-16,SZ_A,ALL_STATUS,2020-01-16T15:00:00+08:00,2020-01-16T15:00:00+08:00,-0.124394184168,,-0.0726538266892,0.5,-0.0116049019626,,-0.00578444161196,0.25,-0.162621359223,-0.0969696969697,0.00242887800297,,0.00134989091434,0.75,-0.0736842105263,,-0.00139505389981,0.25,2020-01-23,2020-01-23T15:00:00+08:00,-0.0280970547357,,-0.00588140014486,0.5
2020-01-16,SZ_A,NON_ST,2020-01-16T15:00:00+08:00,2020-01-16T15:00:00+08:00,-0.12271973466,,-0.0744105559161,0.5,-0.00997066333057,,-0.00543473294804,0.25,-0.161691542289,-0.089552238806,0.00234687388685,,0.00123140076542,0.75,-0.0731707317073,,-0.00174216027874,0.25,2020-01-23,2020-01-23T15:00:00+08:00,-0.0238344277122,,-0.00422736836773,0.5
2020-01-17,ALL_A,ALL_STATUS,2020-01-17T15:00:00+08:00,2020-01-17T15:00:00+08:00,-0.0479323308271,,0,0.75,-0.013424021758,,0,0.75,-0.0507757404795,-0.0204369274137,0.00153590564704,,0,0.5,-0.0472440944882,,0,0.75,2020-02-03,2020-02-03T15:00:00+08:00,-0.0266902247621,,0,0.75
2020-01-17,ALL_A,NON_ST,2020-01-17T15:00:00+08:00,2020-01-17T15:00:00+08:00,-0.0578592092575,,0,0.5,-0.012074994663,,0,0.75,-0.0564399421129,-0.0267727930535,0.00155718653766,,0,0.5,-0.047619047619,,0,0.75,2020-02-03,2020-02-03T15:00:00+08:00,-0.0270663938525,,0,0.75
2020-01-17,CHINEXT_BOARD,ALL_STATUS,2020-01-17T15:00:00+08:00,2020-01-17T15:00:00+08:00,-0.0486725663717,,-0.000740235544614,0.5,-0.0190460415053,,-0.00562201974733,0.5,-0.0927152317881,-0.063122923588,0.00185069978493,,0.000314794137897,0.75,-0.0666666666667,,-0.0194225721785,0.25,2020-02-03,2020-02-03T15:00:00+08:00,-0.0506756065331,,-0.023985381771,0.25
2020-01-17,CHINEXT_BOARD,NON_ST,2020-01-17T15:00:00+08:00,2020-01-17T15:00:00+08:00,-0.0486725663717,,0.00918664288579,0.75,-0.0190460415053,,-0.00697104684231,0.5,-0.0927152317881,-0.063122923588,0.00185069978493,,0.000293513247275,0.75,-0.0666666666667,,-0.0190476190476,0.25,2020-02-03,2020-02-03T15:00:00+08:00,-0.0506756065331,,-0.0236092126806,0.25
2020-01-17,SH_A,ALL_STATUS,2020-01-17T15:00:00+08:00,2020-01-17T15:00:00+08:00,-0.0112359550562,,0.0366963757709,1,0.00120378534596,,0.0146278071039,1,-0.003367003367,-0.00843170320405,0.00293950087627,,0.00140359522923,1,-0.0377373417722,,0.00950675271604,1,2020-02-03,2020-02-03T15:00:00+08:00,-0.0246246154297,,0.00206560933247,1
2020-01-17,SH_A,NON_ST,2020-01-17T15:00:00+08:00,2020-01-17T15:00:00+08:00,-0.00692840646651,,0.050930802791,1,0.000848398404825,,0.0129233930678,1,-0.00346020761246,-0.0138408304498,0.00291571624011,,0.00135852970245,1,-0.0377373417722,,0.00988170584689,1,2020-02-03,2020-02-03T15:00:00+08:00,-0.0261907503002,,0.000875643552273,1
2020-01-17,SZ_A,ALL_STATUS,2020-01-17T15:00:00+08:00,2020-01-17T15:00:00+08:00,-0.0549273021002,,-0.00699497127309,0.25,-0.0217851325334,,-0.00836111077541,0.25,-0.0629539951574,-0.0375302663438,0.00107993480934,,-0.0004559708377,0.25,-0.0572139303483,,-0.00996983586007,0.5,2020-02-03,2020-02-03T15:00:00+08:00,-0.0286294793034,,-0.00193925454123,0.5
2020-01-17,SZ_A,NON_ST,2020-01-17T15:00:00+08:00,2020-01-17T15:00:00+08:00,-0.0579470198675,,-8.78106100762e-05,0.25,-0.0194768333764,,-0.00740183871342,0.25,-0.0845771144279,-0.0459627329193,0.00109103732594,,-0.000466149211715,0.25,-0.0588235294118,,-0.0112044817927,0.5,2020-02-03,2020-02-03T15:00:00+08:00,-0.0283388837133,,-0.00127248986078,0.5
2020-01-20,ALL_A,ALL_STATUS,2020-01-20T15:00:00+08:00,2020-01-20T15:00:00+08:00,-0.0384976525822,,0,0.75,-0.0220767634689,,0,0.75,-0.0295774647887,-0.0443661971831,0.00194316827392,,0,0.5,0.0645161290323,,0,0.5,2020-02-04,2020-02-04T15:00:00+08:00,-0.0483780626099,,0,0.75
2020-01-20,ALL_A,NON_ST,2020-01-20T15:00:00+08:00,2020-01-20T15:00:00+08:00,-0.0231213872832,,0,0.75,-0.0194503674997,,0,0.75,-0.0130057803468,-0.0317919075145,0.00162932861315,,0,0.5,0.0652173913043,,0,0.5,2020-02-04,2020-02-04T15:00:00+08:00,-0.0505548888494,,0,0.75
2020-01-20,CHINEXT_BOARD,ALL_STATUS,2020-01-20T15:00:00+08:00,2020-01-20T15:00:00+08:00,-0.0176991150442,,0.0207985375379,1,-0.0364497495091,,-0.0143729860402,0.25,0,0.0132890365449,0.00530791510373,,0.00336474682982,1,0.10407239819,,0.0395562691578,1,2020-02-04,2020-02-04T15:00:00+08:00,-0.0923787734331,,-0.0440007108231,0.25
2020-01-20,CHINEXT_BOARD,NON_ST,2020-01-20T15:00:00+08:00,2020-01-20T15:00:00+08:00,-0.0176991150442,,0.00542227223899,1,-0.0364497495091,,-0.0169993820094,0.25,0,0.0132890365449,0.00530791510373,,0.00367858649058,1,0.10407239819,,0.0388550068857,1,2020-02-04,2020-02-04T15:00:00+08:00,-0.0923787734331,,-0.0418238845837,0.25
2020-01-20,SH_A,ALL_STATUS,2020-01-20T15:00:00+08:00,2020-01-20T15:00:00+08:00,-0.0449438202247,,-0.00644616764256,0.5,-0.00813677285287,,0.013939990616,1,-0.043771043771,-0.0606060606061,0.00117509401958,,-0.000768074254335,0.25,0.051241025641,,-0.0132751033912,0.25,2020-02-04,2020-02-04T15:00:00+08:00,-0.0376164349889,,0.010761627621,1
2020-01-20,SH_A,NON_ST,2020-01-20T15:00:00+08:00,2020-01-20T15:00:00+08:00,-0.036866359447,,-0.0137449721638,0.25,-0.00843844013271,,0.011011927367,1,-0.0276816608997,-0.0484429065744,0.000687182586596,,-0.000942146026558,0.25,0.0519480519481,,-0.0132693393563,0.25,2020-02-04,2020-02-04T15:00:00+08:00,-0.0379351620035,,0.0126197268459,1
2020-01-20,SZ_A,ALL_STATUS,2020-01-20T15:00:00+08:00,2020-01-20T15:00:00+08:00,-0.0467741935484,,-0.00827654096623,0.25,-0.0292828579293,,-0.0072060944604,0.5,-0.0193704600484,-0.0351089588378,0.0032248589524,,0.00128169067849,0.75,0.0769230769231,,0.0124069478908,0.75,2020-02-04,2020-02-04T15:00:00+08:00,-0.0552364905746,,-0.00685842796473,0.5
2020-01-20,SZ_A,NON_ST,2020-01-20T15:00:00+08:00,2020-01-20T15:00:00+08:00,-0.0347682119205,,-0.0116468246373,0.5,-0.0263427554618,,-0.00689238796215,0.5,-0.0124069478908,-0.0260869565217,0.00304568169057,,0.00141635307742,0.75,0.0789473684211,,0.0137299771167,0.75,2020-02-04,2020-02-04T15:00:00+08:00,-0.0570036074211,,-0.00644871857171,0.5
