candidate_id,scope,market_view,denominator,predictor,response,estimate,observations
LEADERSHIP_CONCENTRATION__FRAGILITY,coordinate_absolute,SZ_A,ALL_STATUS,leadership_positive_mass_top10,adverse_mean_log_excursion_h3,-0.0693386017833,1332
LEADERSHIP_CONCENTRATION__FRAGILITY,coordinate_absolute,SZ_A,NON_ST,leadership_positive_mass_top10,adverse_mean_log_excursion_h3,-0.0675854593594,1332
LEADERSHIP_CONCENTRATION__FRAGILITY,coordinate_pit_3y,ALL_A,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.118164930873,829
LEADERSHIP_CONCENTRATION__FRAGILITY,coordinate_pit_3y,ALL_A,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.117579969647,829
LEADERSHIP_CONCENTRATION__FRAGILITY,coordinate_pit_3y,CHINEXT_BOARD,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.11809645094,829
LEADERSHIP_CONCENTRATION__FRAGILITY,coordinate_pit_3y,CHINEXT_BOARD,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.118766624749,829
LEADERSHIP_CONCENTRATION__FRAGILITY,coordinate_pit_3y,SH_A,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.0952868133061,829
LEADERSHIP_CONCENTRATION__FRAGILITY,coordinate_pit_3y,SH_A,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.0948841019736,829
LEADERSHIP_CONCENTRATION__FRAGILITY,coordinate_pit_3y,SZ_A,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.123339980673,829
LEADERSHIP_CONCENTRATION__FRAGILITY,coordinate_pit_3y,SZ_A,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.121837672826,829
LEADERSHIP_CONCENTRATION__FRAGILITY,coordinate_pit_expanding,ALL_A,ALL_STATUS,leadership_positive_mass_top10_pit_expanding_pct,adverse_mean_log_excursion_h3,-0.119361150685,829
LEADERSHIP_CONCENTRATION__FRAGILITY,coordinate_pit_expanding,ALL_A,NON_ST,leadership_positive_mass_top10_pit_expanding_pct,adverse_mean_log_excursion_h3,-0.118310323548,829
LEADERSHIP_CONCENTRATION__FRAGILITY,coordinate_pit_expanding,CHINEXT_BOARD,ALL_STATUS,leadership_positive_mass_top10_pit_expanding_pct,adverse_mean_log_excursion_h3,-0.114085146072,829
LEADERSHIP_CONCENTRATION__FRAGILITY,coordinate_pit_expanding,CHINEXT_BOARD,NON_ST,leadership_positive_mass_top10_pit_expanding_pct,adverse_mean_log_excursion_h3,-0.114761169368,829
LEADERSHIP_CONCENTRATION__FRAGILITY,coordinate_pit_expanding,SH_A,ALL_STATUS,leadership_positive_mass_top10_pit_expanding_pct,adverse_mean_log_excursion_h3,-0.0967366186833,829
LEADERSHIP_CONCENTRATION__FRAGILITY,coordinate_pit_expanding,SH_A,NON_ST,leadership_positive_mass_top10_pit_expanding_pct,adverse_mean_log_excursion_h3,-0.0961198446491,829
LEADERSHIP_CONCENTRATION__FRAGILITY,coordinate_pit_expanding,SZ_A,ALL_STATUS,leadership_positive_mass_top10_pit_expanding_pct,adverse_mean_log_excursion_h3,-0.122613052107,829
LEADERSHIP_CONCENTRATION__FRAGILITY,coordinate_pit_expanding,SZ_A,NON_ST,leadership_positive_mass_top10_pit_expanding_pct,adverse_mean_log_excursion_h3,-0.121253600776,829
LEADERSHIP_CONCENTRATION__FRAGILITY,neighbor_definition,ALL_A,ALL_STATUS,leadership_positive_mass_top5,adverse_mean_log_excursion_h3,-0.0648950590238,1332
LEADERSHIP_CONCENTRATION__FRAGILITY,neighbor_definition,ALL_A,ALL_STATUS,leadership_positive_mass_top20,adverse_mean_log_excursion_h3,-0.0590754428617,1332
LEADERSHIP_CONCENTRATION__FRAGILITY,neighbor_definition,ALL_A,NON_ST,leadership_positive_mass_top5,adverse_mean_log_excursion_h3,-0.0640514769584,1332
LEADERSHIP_CONCENTRATION__FRAGILITY,neighbor_definition,ALL_A,NON_ST,leadership_positive_mass_top20,adverse_mean_log_excursion_h3,-0.058288364501,1332
LEADERSHIP_CONCENTRATION__FRAGILITY,neighbor_definition,CHINEXT_BOARD,ALL_STATUS,leadership_positive_mass_top5,adverse_mean_log_excursion_h3,-0.0678633347342,1332
LEADERSHIP_CONCENTRATION__FRAGILITY,neighbor_definition,CHINEXT_BOARD,ALL_STATUS,leadership_positive_mass_top20,adverse_mean_log_excursion_h3,-0.0610610945998,1332
LEADERSHIP_CONCENTRATION__FRAGILITY,neighbor_definition,CHINEXT_BOARD,NON_ST,leadership_positive_mass_top5,adverse_mean_log_excursion_h3,-0.0676970444559,1332
LEADERSHIP_CONCENTRATION__FRAGILITY,neighbor_definition,CHINEXT_BOARD,NON_ST,leadership_positive_mass_top20,adverse_mean_log_excursion_h3,-0.0609956492679,1332
LEADERSHIP_CONCENTRATION__FRAGILITY,neighbor_definition,SH_A,ALL_STATUS,leadership_positive_mass_top5,adverse_mean_log_excursion_h3,-0.0425225349661,1332
LEADERSHIP_CONCENTRATION__FRAGILITY,neighbor_definition,SH_A,ALL_STATUS,leadership_positive_mass_top20,adverse_mean_log_excursion_h3,-0.0435791061485,1332
LEADERSHIP_CONCENTRATION__FRAGILITY,neighbor_definition,SH_A,NON_ST,leadership_positive_mass_top5,adverse_mean_log_excursion_h3,-0.041054121584,1332
LEADERSHIP_CONCENTRATION__FRAGILITY,neighbor_definition,SH_A,NON_ST,leadership_positive_mass_top20,adverse_mean_log_excursion_h3,-0.0431241643227,1332
LEADERSHIP_CONCENTRATION__FRAGILITY,neighbor_definition,SZ_A,ALL_STATUS,leadership_positive_mass_top5,adverse_mean_log_excursion_h3,-0.0733696074535,1332
LEADERSHIP_CONCENTRATION__FRAGILITY,neighbor_definition,SZ_A,ALL_STATUS,leadership_positive_mass_top20,adverse_mean_log_excursion_h3,-0.0649998984779,1332
LEADERSHIP_CONCENTRATION__FRAGILITY,neighbor_definition,SZ_A,NON_ST,leadership_positive_mass_top5,adverse_mean_log_excursion_h3,-0.0722361027644,1332
LEADERSHIP_CONCENTRATION__FRAGILITY,neighbor_definition,SZ_A,NON_ST,leadership_positive_mass_top20,adverse_mean_log_excursion_h3,-0.0639295066811,1332
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2020,ALL_A,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.0442700679872,107
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2020,ALL_A,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.0419581104645,107
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2020,CHINEXT_BOARD,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,0.0544289660848,107
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2020,CHINEXT_BOARD,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,0.0543995767942,107
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2020,SH_A,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,0.000264503614883,107
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2020,SH_A,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,0.00182213601364,107
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2020,SZ_A,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.035100609338,107
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2020,SZ_A,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.0327396696644,107
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2021,ALL_A,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.0433655489639,243
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2021,ALL_A,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.0330934638099,243
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2021,CHINEXT_BOARD,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.0347577337328,243
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2021,CHINEXT_BOARD,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.0339761675074,243
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2021,SH_A,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.0405827039178,243
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2021,SH_A,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.0289178199509,243
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2021,SZ_A,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.0361748494266,243
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2021,SZ_A,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.0284514650372,243
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2022,ALL_A,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.0966202043494,242
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2022,ALL_A,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.0956674096105,242
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2022,CHINEXT_BOARD,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.136409783553,242
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2022,CHINEXT_BOARD,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.137076385964,242
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2022,SH_A,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.0782815998803,242
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2022,SH_A,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.0806356935852,242
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2022,SZ_A,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.106159891825,242
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2022,SZ_A,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.102400021003,242
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2023,ALL_A,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.235789553415,237
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2023,ALL_A,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.236916992052,237
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2023,CHINEXT_BOARD,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.217831073564,237
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2023,CHINEXT_BOARD,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.215718643356,237
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2023,SH_A,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.235484087618,237
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2023,SH_A,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.241946999355,237
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2023,SZ_A,ALL_STATUS,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.214435421799,237
LEADERSHIP_CONCENTRATION__FRAGILITY,pit_year_2023,SZ_A,NON_ST,leadership_positive_mass_top10_pit_3y_pct,adverse_mean_log_excursion_h3,-0.214842384611,237
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_absolute,ALL_A,ALL_STATUS,liquidity_median_amount_ratio20,terminal_mean_log_return_h5,0.0834112166842,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_absolute,ALL_A,NON_ST,liquidity_median_amount_ratio20,terminal_mean_log_return_h5,0.0809273480065,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_absolute,CHINEXT_BOARD,ALL_STATUS,liquidity_median_amount_ratio20,terminal_mean_log_return_h5,0.0907477057093,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_absolute,CHINEXT_BOARD,NON_ST,liquidity_median_amount_ratio20,terminal_mean_log_return_h5,0.0906228902546,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_absolute,SH_A,ALL_STATUS,liquidity_median_amount_ratio20,terminal_mean_log_return_h5,0.0847554670969,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_absolute,SH_A,NON_ST,liquidity_median_amount_ratio20,terminal_mean_log_return_h5,0.0834982132745,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_absolute,SZ_A,ALL_STATUS,liquidity_median_amount_ratio20,terminal_mean_log_return_h5,0.07955115873,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_absolute,SZ_A,NON_ST,liquidity_median_amount_ratio20,terminal_mean_log_return_h5,0.0762757038479,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_pit_3y,ALL_A,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.0800217626479,829
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_pit_3y,ALL_A,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.0780511953795,829
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_pit_3y,CHINEXT_BOARD,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.10455987026,829
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_pit_3y,CHINEXT_BOARD,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.104308494908,829
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_pit_3y,SH_A,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.0909028873948,829
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_pit_3y,SH_A,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.0911505683943,829
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_pit_3y,SZ_A,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.0699139963291,829
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_pit_3y,SZ_A,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.068812754607,829
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_pit_expanding,ALL_A,ALL_STATUS,liquidity_median_amount_ratio20_pit_expanding_pct,terminal_mean_log_return_h5,0.0787635480036,829
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_pit_expanding,ALL_A,NON_ST,liquidity_median_amount_ratio20_pit_expanding_pct,terminal_mean_log_return_h5,0.0771917274026,829
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_pit_expanding,CHINEXT_BOARD,ALL_STATUS,liquidity_median_amount_ratio20_pit_expanding_pct,terminal_mean_log_return_h5,0.103819138259,829
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_pit_expanding,CHINEXT_BOARD,NON_ST,liquidity_median_amount_ratio20_pit_expanding_pct,terminal_mean_log_return_h5,0.103881726685,829
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_pit_expanding,SH_A,ALL_STATUS,liquidity_median_amount_ratio20_pit_expanding_pct,terminal_mean_log_return_h5,0.0894716442681,829
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_pit_expanding,SH_A,NON_ST,liquidity_median_amount_ratio20_pit_expanding_pct,terminal_mean_log_return_h5,0.0895355921938,829
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_pit_expanding,SZ_A,ALL_STATUS,liquidity_median_amount_ratio20_pit_expanding_pct,terminal_mean_log_return_h5,0.0677439082798,829
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,coordinate_pit_expanding,SZ_A,NON_ST,liquidity_median_amount_ratio20_pit_expanding_pct,terminal_mean_log_return_h5,0.0660456486464,829
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,neighbor_definition,ALL_A,ALL_STATUS,liquidity_median_amount_ratio10,terminal_mean_log_return_h5,0.0571458477753,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,neighbor_definition,ALL_A,ALL_STATUS,liquidity_median_amount_ratio60,terminal_mean_log_return_h5,0.036530910704,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,neighbor_definition,ALL_A,NON_ST,liquidity_median_amount_ratio10,terminal_mean_log_return_h5,0.0556525510243,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,neighbor_definition,ALL_A,NON_ST,liquidity_median_amount_ratio60,terminal_mean_log_return_h5,0.0339728514479,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,neighbor_definition,CHINEXT_BOARD,ALL_STATUS,liquidity_median_amount_ratio10,terminal_mean_log_return_h5,0.0608920479963,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,neighbor_definition,CHINEXT_BOARD,ALL_STATUS,liquidity_median_amount_ratio60,terminal_mean_log_return_h5,0.0610897642883,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,neighbor_definition,CHINEXT_BOARD,NON_ST,liquidity_median_amount_ratio10,terminal_mean_log_return_h5,0.0610879921637,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,neighbor_definition,CHINEXT_BOARD,NON_ST,liquidity_median_amount_ratio60,terminal_mean_log_return_h5,0.06076489679,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,neighbor_definition,SH_A,ALL_STATUS,liquidity_median_amount_ratio10,terminal_mean_log_return_h5,0.0615804955361,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,neighbor_definition,SH_A,ALL_STATUS,liquidity_median_amount_ratio60,terminal_mean_log_return_h5,0.0231961050347,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,neighbor_definition,SH_A,NON_ST,liquidity_median_amount_ratio10,terminal_mean_log_return_h5,0.060768989433,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,neighbor_definition,SH_A,NON_ST,liquidity_median_amount_ratio60,terminal_mean_log_return_h5,0.0213620627526,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,neighbor_definition,SZ_A,ALL_STATUS,liquidity_median_amount_ratio10,terminal_mean_log_return_h5,0.0540069328051,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,neighbor_definition,SZ_A,ALL_STATUS,liquidity_median_amount_ratio60,terminal_mean_log_return_h5,0.0440701581979,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,neighbor_definition,SZ_A,NON_ST,liquidity_median_amount_ratio10,terminal_mean_log_return_h5,0.0531753595495,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,neighbor_definition,SZ_A,NON_ST,liquidity_median_amount_ratio60,terminal_mean_log_return_h5,0.0397203236074,1332
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2020,ALL_A,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,-0.0957699014479,107
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2020,ALL_A,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,-0.105370403025,107
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2020,CHINEXT_BOARD,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,-0.104880581516,107
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2020,CHINEXT_BOARD,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,-0.104704245773,107
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2020,SH_A,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.0267736436842,107
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2020,SH_A,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.0184466780305,107
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2020,SZ_A,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,-0.171760810361,107
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2020,SZ_A,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,-0.172603303356,107
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2021,ALL_A,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,-0.0138176219423,243
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2021,ALL_A,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,-0.0131243072951,243
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2021,CHINEXT_BOARD,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.0318339311595,243
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2021,CHINEXT_BOARD,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.0339644519843,243
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2021,SH_A,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.0229928603627,243
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2021,SH_A,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.0229698568456,243
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2021,SZ_A,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,-0.0399064748187,243
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2021,SZ_A,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,-0.0360962885497,243
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2022,ALL_A,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.0880613033328,242
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2022,ALL_A,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.0877687431207,242
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2022,CHINEXT_BOARD,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.158135320911,242
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2022,CHINEXT_BOARD,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.157621119401,242
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2022,SH_A,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.0656985388789,242
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2022,SH_A,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.0671548934695,242
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2022,SZ_A,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.0965837599543,242
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2022,SZ_A,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.095490502818,242
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2023,ALL_A,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.180998750581,237
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2023,ALL_A,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.179436472129,237
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2023,CHINEXT_BOARD,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.162748931494,237
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2023,CHINEXT_BOARD,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.160198700683,237
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2023,SH_A,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.170532698619,237
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2023,SH_A,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.171208602104,237
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2023,SZ_A,ALL_STATUS,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.182913623391,237
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,pit_year_2023,SZ_A,NON_ST,liquidity_median_amount_ratio20_pit_3y_pct,terminal_mean_log_return_h5,0.181207070562,237
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,coordinate_absolute,ALL_A,ALL_STATUS,liquidity_turnover_median,opportunity_spread_h3,0.520698940345,1332
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,coordinate_absolute,ALL_A,NON_ST,liquidity_turnover_median,opportunity_spread_h3,0.523761821524,1332
